,no2_aemv,no2_wemv,ox_aemv,ox_wemv,temperature,humidity,pressure,pm_10,pm_2_5,pm_1_0,co,o3_ug/m3,no2_ug/m3,no2pluso3_ug/m3
2022-07-25 17:00:00,223.5,228.5,229.0,251.0,33.2405565,44.718301,1005.59107,59.0,35.5,15.0,452.3065735926758,53.893561532849716,95.1768412173413,150.95574911350593
2022-07-25 18:00:00,224.0,232.0,230.0,251.0,31.22805,51.581436,1006.1735,61.0,37.0,15.0,487.22304189851326,22.179439423567928,117.78700630068933,130.92541836488252
2022-07-25 19:00:00,226.0,233.5,231.0,252.0,29.6926425,57.1598715,1006.5562,60.5,36.0,14.5,446.3233526659409,-22.178496439477,133.5232779760853,111.39717643872733
2022-07-25 20:00:00,226.0,233.0,231.0,246.0,28.993612,59.782307,1007.20465,64.0,38.0,16.0,443.77205981640884,-54.56660974938617,138.9414854968584,78.18862386706938
2022-07-25 21:00:00,227.0,230.5,232.0,245.0,28.2622225,58.74486,1007.4728,60.0,36.0,15.0,370.5315051626301,-50.378072943428535,117.20192298043227,69.77653222821004
2022-07-25 22:00:00,227.0,230.0,232.0,242.0,28.622505,55.36301,1007.7874,63.0,38.0,15.0,374.840962865497,-60.74053528599592,113.93193966519492,53.191404379199
2022-07-25 23:00:00,227.0,231.0,231.0,241.5,28.06514,57.484606,1007.74248,65.0,39.5,16.0,503.67749884147906,-66.01643886224309,120.42184707659692,54.405408214353834
2022-07-26 00:00:00,227.0,231.0,232.0,241.0,27.631392,60.94648,1007.3415,67.0,40.0,16.0,482.99216392675476,-76.4267035357036,120.61113158350327,44.16056096805087
2022-07-26 01:00:00,228.0,230.0,232.0,240.0,27.4761105,60.793091000000004,1007.010685,65.0,39.5,16.0,402.9593294994249,-61.90110123608876,107.92866950824975,42.83643362278319
2022-07-26 02:00:00,227.0,231.0,232.0,243.0,27.095558,77.65137,1007.00195,89.0,53.0,21.0,411.36109837999874,-74.0128413774563,120.84356503557623,53.29968920005331
2022-07-26 03:00:00,228.0,230.0,233.0,235.5,26.968749000000003,76.70275,1007.16942,86.5,51.5,21.0,453.4776651545428,-94.5502126268137,108.12862497791187,10.423314265879377
2022-07-26 04:00:00,229.0,230.0,233.0,235.0,26.263062,78.22697,1007.57996,88.0,52.0,21.0,541.5260525190482,-99.4108440178736,102.02228260061324,4.87371226577342
2022-07-26 05:00:00,229.0,230.0,234.0,235.0,26.929307,80.32116500000001,1007.559,93.5,55.0,22.0,530.7184020438356,-101.94209496922781,98.64759451897348,-3.51618725615603
2022-07-26 06:00:00,229.0,228.0,234.0,236.0,27.379997,71.52694,1007.63074,84.0,50.0,20.0,405.8102925099499,-69.90346669797857,88.85097431265994,16.106608484752826
2022-07-26 07:00:00,229.0,230.0,233.0,238.5,27.658054,74.4032,1007.965175,98.5,58.0,23.0,434.126360496595,-74.76773895450252,101.60260985806624,27.11638851462275
2022-07-26 08:00:00,228.0,226.0,232.0,237.0,28.772776,66.686714,1007.84656,97.0,57.0,23.0,304.8164101986707,-56.63676571827984,88.75154515287808,32.75634570286175
2022-07-26 09:00:00,227.5,219.0,230.5,236.0,31.0649985,46.478027499999996,1007.52881,69.0,42.5,17.0,196.53837013767645,43.06715258502424,35.13691974421482,76.22223506871069
2022-07-26 10:00:00,226.0,226.0,231.0,245.0,31.39028,50.955513,1007.505,72.0,43.0,18.0,383.1252507107156,19.752131189921315,76.37949030821667,102.1416114708872
2022-07-26 11:00:00,227.0,230.5,231.0,250.0,31.562361000000003,58.464572000000004,1007.3135,73.0,44.0,18.0,434.0429280514062,15.759901606485688,99.66461207077415,118.97239430641356
2022-07-26 12:00:00,225.0,229.0,229.0,248.0,31.530006,59.158585,1006.71106,69.0,41.0,17.0,361.9181380277,26.207396004462915,98.98397593016418,125.19137193462709
2022-07-26 13:00:00,226.0,230.5,230.0,249.5,31.401388,60.731486000000004,1006.264805,64.0,39.0,16.0,384.0166722109021,13.495461527139135,101.42917377682356,119.4786467331997
2022-07-26 14:00:00,227.0,232.0,231.0,250.0,31.393332,64.269966,1005.67847,53.0,33.0,14.0,377.8554186759631,0.10252990496444674,110.15815089298226,116.62995668802009
2022-07-26 15:00:00,226.5,227.5,230.5,243.0,31.9843045,58.562486500000006,1005.24483,58.0,36.0,15.0,306.9389387480849,7.615686545627317,82.39799794387287,89.75142470715647
2022-07-26 16:00:00,226.0,226.0,230.0,242.0,31.256945,54.740234,1005.0515,61.0,37.0,15.0,317.1960473844069,23.07927156517362,75.03026573767765,96.32382635424251
2022-07-26 17:00:00,226.0,227.5,230.0,244.0,30.644028,55.2292075,1005.0669,48.0,29.0,12.0,325.5760374657303,10.091886249674623,83.40113678195593,97.89451179663092
2022-07-26 18:00:00,226.0,231.0,230.0,247.0,29.510002,64.14502,1005.19336,45.0,27.0,11.0,393.23801223289803,-35.551841603934804,126.03392054628766,91.23949649311102
2022-07-26 19:00:00,227.0,230.0,231.0,242.0,29.574443,58.28399,1005.58377,53.0,33.0,14.0,418.05098317345823,-44.18024209605147,113.27618808870207,66.20095748934946
2022-07-26 20:00:00,226.0,232.0,231.0,241.0,28.465279,63.230007,1005.88544,60.0,37.0,15.0,551.7787470622615,-84.6544032686981,132.74306649866023,48.101598961505516
2022-07-26 21:00:00,227.0,232.0,232.0,239.5,28.5840255,63.031332,1005.9546,64.0,39.5,16.5,692.8324497852404,-97.13696732727684,126.42548632012182,32.41800821852623
2022-07-26 22:00:00,227.0,234.0,232.0,239.0,27.989164,62.36415,1006.11005,67.0,41.0,17.0,757.6705725313625,-122.63252432732453,139.3251669924564,19.615328281427352
2022-07-26 23:00:00,227.0,230.0,232.0,239.5,27.6747255,63.289686,1005.9738,64.0,39.0,16.0,410.14510116970104,-75.96458437744556,114.06768895867683,38.14144000074972
2022-07-27 00:00:00,228.0,227.0,232.0,239.0,27.713612,58.778156,1005.8895,70.0,42.0,17.0,333.4635948096191,-41.24434272711154,88.7143402288524,47.46819793351384
2022-07-27 01:00:00,228.0,228.0,231.5,239.0,27.943471,59.1148415,1005.72853,73.5,44.0,18.5,379.72211455450446,-41.559514066476325,94.97785938030933,44.88778483922613
2022-07-27 02:00:00,227.0,225.0,231.0,231.0,27.114723,67.48519,1005.72906,82.0,49.0,20.0,483.17389622785197,-66.72168372628646,82.5358509865763,12.69954734714765
2022-07-27 03:00:00,227.0,229.5,231.0,233.5,25.791808000000003,65.87656000000001,1005.5104650000001,72.5,44.0,18.5,507.71392611979104,-97.8347563518764,111.56311824064086,12.232897169993258
2022-07-27 04:00:00,228.0,229.0,232.0,231.0,25.704163,58.147568,1005.532,63.0,38.0,16.0,663.223612852694,-109.22882648770856,102.04978481403637,-4.198563985343668
2022-07-27 05:00:00,229.0,231.5,233.0,234.0,27.0320865,52.5463335,1005.6676649999999,68.5,42.0,18.0,906.8949747176796,-123.1927457057181,111.09156163840763,-10.619067589934275
2022-07-27 06:00:00,228.0,232.0,233.0,239.0,28.530561,61.038383,1005.91785,74.0,45.0,18.0,734.6268152419022,-95.74764952381703,126.38820469352473,30.640555169707696
2022-07-27 07:00:00,229.0,231.5,234.0,238.5,28.481669,71.4329675,1006.22008,92.0,55.0,22.0,638.2849831344377,-96.34949294664654,110.63760223250526,10.962238234360484
2022-07-27 08:00:00,228.0,231.0,233.0,241.0,29.615553,65.843994,1006.1963,97.0,58.0,23.0,676.2598146770891,-73.53097104667283,107.05726527647029,35.5471559372066
2022-07-27 09:00:00,228.5,226.0,233.0,240.5,31.4305575,57.902626999999995,1005.9316249999999,81.5,49.0,20.0,452.5907357027952,-29.04439541555622,72.04439352368561,52.96355531200624
2022-07-27 10:00:00,228.0,224.0,231.0,241.0,32.239998,53.368084,1005.8329,75.0,46.0,19.0,378.6815360568288,21.152170168211306,63.53332650278778,81.41492523475138
2022-07-27 11:00:00,224.5,219.0,229.5,236.5,32.962225000000004,45.815591999999995,1005.35775,69.5,42.5,17.5,321.6400184078768,59.77087365382825,34.25918807401779,91.51578232567763
2022-07-27 12:00:00,224.0,217.0,228.0,235.0,34.755558,36.969048,1004.8874,73.0,45.0,18.0,427.7195761158825,70.65822219404409,21.101043601603315,96.38932271357842
2022-07-27 13:00:00,223.5,220.0,227.0,238.5,34.427777500000005,37.310398000000006,1004.5083,74.0,45.0,18.0,422.3800947537355,88.26988556393863,43.304033698179715,126.16332016782323
2022-07-27 14:00:00,224.0,222.0,227.0,244.0,34.38777,38.685955,1003.9605,60.0,36.0,15.0,422.04808220496477,91.87454095922425,59.40427256309704,150.75947410760148
2022-07-27 15:00:00,223.0,220.0,227.0,240.5,34.658609999999996,34.216256,1003.528045,62.5,38.0,16.0,411.5322140077419,93.11107953624081,44.48113584917507,137.03592845134688
2022-07-27 16:00:00,223.0,226.0,228.0,247.0,33.846664,40.128067,1003.1736,63.0,39.0,16.0,531.8033802533092,62.08533597088832,81.75397988597332,147.5510890760957
2022-07-27 17:00:00,223.0,224.0,227.5,245.0,33.902639,37.914089000000004,1003.181975,67.0,41.0,17.0,502.0558400961737,74.19461978829406,69.33674202876769,140.6035200823735
2022-07-27 18:00:00,223.0,226.0,227.0,243.0,32.782776,40.50236,1003.4817,59.0,35.0,14.0,556.1543411907675,49.942142432541,82.05893809141945,131.8088891170978
2022-07-27 19:00:00,224.0,226.0,228.0,242.0,32.056669,40.629002,1004.11209,54.0,32.5,13.0,517.725083017199,36.06078456401646,79.82103614536308,115.88182070937955
2022-07-27 20:00:00,225.0,231.0,229.0,240.0,32.007504,42.118626,1004.7974,53.0,32.0,13.0,656.8121961293967,-15.613294250010643,108.58699750251019,84.18169610422188
2022-07-27 21:00:00,226.0,234.0,230.0,248.0,30.540141,54.684599,1005.2661499999999,39.0,23.5,9.5,545.560043221683,-20.2892501802246,125.51764461023217,105.89301322352495
2022-07-27 22:00:00,226.0,233.0,231.0,238.0,29.959724,51.240234,1005.32074,60.0,37.0,15.0,910.384604207256,-102.2701405195246,132.10334441520425,29.833203895679645
2022-07-27 23:00:00,226.5,233.0,231.0,238.0,29.36111,52.156672,1005.69523,66.5,40.0,16.0,735.1706944433819,-110.09691123049357,135.5641470047036,26.82554029078434
2022-07-28 00:00:00,227.0,230.0,232.0,237.0,29.881945,51.50258,1005.8577,71.0,42.0,17.0,608.1120788967661,-90.38018185927382,113.19836239699444,22.81818053772062
2022-07-28 01:00:00,226.5,225.0,230.5,239.5,29.513055,49.977322,1005.98325,59.5,36.0,14.5,353.9658595868542,-19.29450860788628,85.0390086811405,64.06803653223358
2022-07-28 02:00:00,226.0,227.0,230.0,242.0,29.155552,50.760715,1006.0089,56.0,33.0,14.0,350.82101180056407,-21.26369614369396,100.87192681921196,79.61116039856887
2022-07-28 03:00:00,226.0,226.0,230.0,241.0,29.1320835,48.749294500000005,1006.17263,47.5,28.5,12.0,342.64419746555046,-17.91629468244063,94.63332122611435,76.71804358400851
2022-07-28 04:00:00,226.0,227.0,231.0,242.0,29.09528,49.11336,1005.887,63.0,38.0,15.0,384.7958555772727,-33.32149789363528,100.95180427869758,72.38147657165558
2022-07-28 05:00:00,226.5,227.0,230.5,241.0,30.085693,47.78673,1005.973825,71.5,42.5,17.5,437.2450949398765,-20.93786684548649,92.4295995914111,74.6659057201083
2022-07-28 06:00:00,226.0,226.0,230.0,239.0,30.671116,45.118923,1006.24817,66.0,40.0,16.0,452.509540241496,-3.4772574482489658,75.32576360852029,74.16196997479969
2022-07-28 07:00:00,226.0,224.5,230.0,240.0,31.9250025,42.81067,1006.4087,65.5,39.5,16.5,436.28706765145637,21.544227899734423,66.88242887264694,86.787577155513
2022-07-28 08:00:00,224.0,220.0,228.0,237.0,34.008614,37.32509,1006.6956,54.0,33.0,13.0,366.1878080662416,61.776737109204106,42.27414156740723,104.05338940790543
2022-07-28 09:00:00,223.0,229.0,226.0,252.0,32.96194,46.806126,1006.7284,99.0,62.0,27.0,489.8322654107753,78.69233925759745,107.25615423584179,169.48297609306135
2022-07-28 10:00:00,225.0,230.0,230.0,251.0,33.286111500000004,51.2849655,1007.0198949999999,80.0,49.5,21.0,518.7360237447598,32.585087587379675,102.1592800429711,134.55417821666612
2022-07-28 11:00:00,227.5,227.5,232.5,249.0,34.760138,46.4033335,1006.8243500000001,74.5,45.0,18.5,582.5181007326395,17.1700086945601,80.00694242802962,105.18014626989995
2022-07-28 12:00:00,225.0,224.0,230.0,247.0,35.19944,43.5947,1006.301,75.0,46.0,19.0,466.0366953776704,73.93097312847853,61.754848271014694,132.66320822673833
2022-07-28 13:00:00,224.0,223.5,229.0,245.0,34.6505605,40.833578,1006.2269,78.0,47.5,20.0,422.82085008796116,79.3293112906693,61.35487417745466,136.96862316158126
2022-07-28 14:00:00,224.0,223.0,228.0,244.0,34.63945,39.11792,1005.9883,67.0,41.0,17.0,323.87398361445804,77.52625902491529,59.364100452358834,136.2969384955585
2022-07-28 15:00:00,223.0,223.0,227.5,244.0,34.394997000000004,38.573095,1005.917025,65.5,40.0,17.0,476.21475469324787,72.17435264041725,62.62656129982041,141.16291506630677
2022-07-28 16:00:00,223.0,229.0,228.0,250.0,33.829166,43.64358,1006.0258,69.0,42.0,18.0,478.0757375203593,52.059294575170036,100.84097734461332,150.74951524001858
2022-07-28 17:00:00,224.0,224.5,229.0,244.0,32.964445,42.471749,1006.7050449999999,68.5,41.5,17.0,440.48921595925026,44.96721550214596,70.42632596409311,120.99910899234644
2022-07-28 18:00:00,224.0,225.0,229.0,241.0,33.072502,38.07701,1006.9642,64.0,38.0,16.0,439.77149715738057,37.10912141457034,71.02807727234469,107.04765893440006
2022-07-28 19:00:00,224.0,229.0,229.0,238.0,32.36528,37.225382999999994,1007.3214,61.0,37.0,15.0,635.1016003591782,-27.555867550632918,98.6969465069075,71.6970415788274
2022-07-28 20:00:00,225.0,233.0,230.0,238.0,31.738888,36.941757,1007.95746,58.0,35.0,15.0,917.9018181311031,-63.81135970734944,121.55695797003582,54.38429258218949
2022-07-28 21:00:00,225.5,232.0,230.0,240.5,31.89306,38.913748999999996,1008.32254,68.0,41.5,16.5,866.9946390562966,-50.011099459785086,112.79484728156781,63.9954775431683
2022-07-28 22:00:00,225.0,226.0,229.0,242.0,31.71555,39.740097,1008.4587,65.0,39.0,16.0,485.7617386478808,16.029069272223065,80.24641427588598,99.75108692766018
2022-07-28 23:00:00,226.0,228.0,230.0,239.5,30.5304135,51.37702,1008.62906,70.0,42.5,17.5,610.4178853683877,-12.786447035586235,89.37921006737685,72.87315420049296
2022-07-29 00:00:00,226.0,229.0,230.0,240.0,29.585283,50.736492,1008.6995,65.0,39.0,16.0,554.0312230240415,-59.007235134093534,113.65410162696884,58.396687367901976
2022-07-29 01:00:00,226.5,231.0,231.0,241.0,28.709999,66.396837,1009.12805,72.0,43.0,17.5,560.6453456442376,-71.11553555012998,123.51901677498387,54.40380571438227
2022-07-29 02:00:00,227.0,228.0,232.0,236.0,28.158327,61.560165,1009.23157,67.0,40.0,16.0,483.42315739848516,-77.72580806083121,101.56421974183624,23.167845140814464
2022-07-29 03:00:00,227.0,227.0,232.0,234.5,27.8563885,57.746663999999996,1009.19328,51.5,30.5,12.5,446.80176014134724,-79.81969974751581,95.31776003236043,17.19080694611302
2022-07-29 04:00:00,228.0,230.0,232.0,237.0,27.586111,58.869522,1009.25836,51.0,31.0,12.0,490.81172098068555,-83.77574125819292,108.13920988970486,24.363468631511935
2022-07-29 05:00:00,228.0,232.5,232.5,238.0,28.1262515,59.5794545,1009.5071800000001,49.5,30.0,12.0,657.3478184397399,-104.92555726442697,123.86665994040382,16.27503278841668
2022-07-29 06:00:00,228.0,229.0,232.0,239.0,29.369167,54.917942,1009.8694,51.0,31.0,13.0,447.47135225496964,-70.26698584168989,101.2093626735425,30.939176181175014
2022-07-29 07:00:00,227.0,228.0,232.0,238.0,29.32639,59.354954,1010.2108,45.0,27.0,11.0,397.8755721251755,-56.59439290533441,94.96683962842073,38.23530082292201
2022-07-29 08:00:00,228.0,225.0,232.0,237.0,30.678062,52.349556,1010.2704,49.0,29.0,12.0,373.0449394510306,-17.4151902183296,70.53920506503428,40.97958262553026
2022-07-29 09:00:00,227.5,228.0,232.0,242.5,30.541666,56.627061999999995,1010.3878,49.5,30.5,12.5,429.55578184788357,-7.530626598551072,82.57574746985375,74.47448335019118
2022-07-29 10:00:00,226.0,221.0,230.0,236.0,31.392504,48.710014,1010.21484,24.0,15.0,6.0,307.6454258106845,20.1426836776969,45.306377531875924,75.81361558118923
2022-07-29 11:00:00,226.0,224.5,230.5,239.0,32.21875,48.357355,1009.5985000000001,28.0,17.0,7.0,322.5912459944101,11.669636793472428,65.70714592170795,79.45309481273819
2022-07-29 12:00:00,225.0,227.0,229.0,243.0,31.579721,52.947617,1009.13727,35.0,22.0,10.0,383.0681423377393,19.480900258560354,81.68448928478031,110.25540773524082
2022-07-29 13:00:00,226.0,225.5,230.0,243.0,32.6912495,47.872598499999995,1008.9210499999999,42.0,25.5,10.5,304.0947096187682,35.3389588090037,66.89285225629881,102.61005864512987
2022-07-29 14:00:00,225.0,224.0,229.0,240.0,32.751945,45.61233,1008.3655,38.0,23.0,10.0,375.43908370170493,40.586315514389774,62.43785071029459,105.6330920383163
2022-07-29 15:00:00,226.0,224.0,229.5,241.5,33.054584500000004,44.0625,1008.11065,35.0,21.5,9.0,397.68618393093215,39.20473831578637,64.9248727950486,102.41782466401645
2022-07-29 16:00:00,225.0,228.0,230.0,245.0,32.72139,48.433105,1007.9848,36.0,22.0,9.0,438.6218184455488,24.576122144930103,87.3825699273725,111.08486509939877
2022-07-29 17:00:00,224.5,217.0,228.5,233.0,32.654863500000005,36.5030385,1007.8143299999999,29.5,18.0,7.5,293.2642395761343,59.52081127274394,23.736635076860885,88.3580267252851
2022-07-29 18:00:00,224.0,224.0,228.0,240.0,32.127502,39.94184,1008.0131,31.0,19.0,8.0,367.10759071450155,42.86282205382609,67.58998033871997,110.45280239254606
2022-07-29 19:00:00,225.0,228.0,229.0,243.0,31.235280000000003,44.496176000000006,1008.41203,31.0,19.0,8.0,473.87097535117096,15.364705934149722,90.43564234639499,105.80034828054471
2022-07-29 20:00:00,225.0,233.0,230.0,239.0,30.634443,46.891006,1008.93304,37.0,23.0,9.0,765.5818540381792,-69.79264273282774,122.10754476988085,51.54341153387088
2022-07-29 21:00:00,226.0,232.0,231.0,238.0,30.2586135,48.386705500000005,1009.0024000000001,44.5,27.0,11.5,784.3466248742193,-72.54555198529239,113.4821437209578,39.46448565928473
2022-07-29 22:00:00,226.0,233.0,231.0,238.0,29.890276,49.247177,1009.1554,41.0,25.0,10.0,684.0534044212815,-111.9900754214233,138.8542466345538,26.848109141473614
2022-07-29 23:00:00,226.0,231.5,231.5,238.0,29.4429185,56.935899500000005,1009.3239450000001,45.0,27.5,11.5,712.7900692465892,-104.4973778276757,126.44420698618607,25.87709066399121
2022-07-30 00:00:00,227.0,232.0,232.0,236.0,28.248894,60.089165,1009.3276,48.0,29.0,12.0,704.0609076750783,-109.21780021685781,126.93012622690317,14.009251556351273
2022-07-30 01:00:00,227.0,226.0,231.0,234.0,27.7299985,51.785575,1009.07635,42.0,25.5,10.5,437.2826293412776,-64.43002765909179,88.97443622626064,24.55328219754772
2022-07-30 02:00:00,227.0,226.0,231.0,234.0,27.941944,47.73972,1008.80774,40.0,25.0,10.0,367.96807489826455,-61.33461956575501,88.88664473837962,27.55561538174215
2022-07-30 03:00:00,227.0,228.5,231.0,235.0,27.6158295,49.206488,1008.56285,40.0,24.5,10.5,540.1228892408112,-81.56870341549538,104.88219963788207,24.403701657103795
2022-07-30 04:00:00,227.0,232.0,231.0,236.0,27.381386,57.43907,1008.5933,52.0,33.0,14.0,746.386513420054,-110.2854118033374,133.52260646465237,18.01276221907034
2022-07-30 05:00:00,227.5,224.0,232.5,232.0,27.2547225,68.78514,1009.040575,63.0,39.0,16.0,587.3482656718816,-68.91552218600094,73.23149626073518,6.178499396306648
2022-07-30 06:00:00,228.0,226.0,233.0,235.0,28.272219,59.852974,1009.30316,55.0,33.0,14.0,500.95672403390125,-69.69734864582529,88.72569232665545,16.104351161980773
2022-07-30 07:00:00,228.0,222.5,233.0,233.5,29.9723595,48.729546,1009.6783,45.5,28.0,12.0,358.38639618935116,-26.62308794551081,49.86339003562436,19.19323833207419
2022-07-30 08:00:00,227.0,223.0,231.0,237.0,30.43278,49.391006,1009.2927,41.0,26.0,11.0,340.67854504324947,11.574413275727194,60.49342620433449,74.07409796881429
2022-07-30 09:00:00,227.0,225.5,231.0,241.5,31.507080000000002,48.778511,1009.23887,44.0,27.0,11.5,359.98554054176736,7.214317280583525,67.75341353598246,86.08117165962314
2022-07-30 10:00:00,226.0,228.0,230.0,244.0,31.524723,53.877903,1008.80707,48.0,30.0,13.0,480.99031035031413,19.088841608473185,87.85756089855323,103.932310676534
2022-07-30 11:00:00,227.0,230.0,231.0,247.5,31.787777,57.749089999999995,1008.30402,50.0,31.0,13.5,411.3106645493065,-1.6496870870325027,96.52232250461387,101.4758459864646
2022-07-30 12:00:00,225.0,222.0,230.0,238.0,32.373886,52.051434,1007.92505,39.0,24.0,10.0,335.43747206797786,31.51695787223298,54.92045771820472,90.86586544504635
2022-07-30 13:00:00,225.0,226.0,229.5,242.5,32.414167500000005,50.0083015,1007.3168499999999,39.0,24.5,10.5,385.44140931444866,29.041048870630107,76.225959942004,102.72424591292003
2022-07-30 14:00:00,225.0,225.0,229.0,243.0,32.543335,50.22575,1006.4364,59.0,37.0,16.0,360.4134316732675,30.144782972336408,73.65026440543448,108.39799461433338
2022-07-30 15:00:00,225.5,226.0,229.5,243.0,32.6598625,50.14304,1005.78493,51.0,31.5,13.5,342.9548525130409,30.30063873502452,77.28630425929703,104.91124679651324
2022-07-30 16:00:00,225.0,226.0,230.0,242.0,32.79611,49.492893,1005.32855,41.0,25.0,11.0,373.81836579266985,24.11428117311966,77.21098853430323,96.36712451083002
2022-07-30 17:00:00,225.5,228.0,230.0,244.5,31.7679145,53.284301,1005.25452,39.5,24.5,10.5,388.1507556111675,9.851543362119724,88.79887020129274,101.40322239537687
2022-07-30 18:00:00,226.0,228.0,230.0,243.0,30.666666,54.030437,1005.75714,35.0,22.0,9.0,412.40406602475423,3.3657975445106003,90.35121374305297,93.72265415774024
2022-07-30 19:00:00,226.0,229.0,230.0,242.5,29.7258305,54.878365,1006.164985,39.5,24.0,10.0,389.55599564598776,-36.970147642474316,113.33543782281939,74.892911805125
2022-07-30 20:00:00,226.0,230.0,231.0,243.0,29.380554,58.471436,1006.88965,39.0,24.0,10.0,395.8743990279735,-47.64599541480032,119.85202809503848,69.2157986075749
2022-07-30 21:00:00,227.0,230.5,231.5,241.0,29.320279,59.17022,1006.7587,41.5,25.0,11.0,469.40772407392,-66.15766916959801,119.85386101522536,50.58601947243632
2022-07-30 22:00:00,227.0,228.0,231.0,238.0,28.703054,59.040825,1006.7932,42.0,25.0,11.0,427.11165968610845,-65.1633197250205,107.50120555990992,42.33788583488942
2022-07-30 23:00:00,227.0,226.0,231.0,237.0,29.196389,51.58576,1007.00603,34.5,21.5,9.0,287.8509173256465,-42.47872714868788,88.37256119013281,49.076772349312975
2022-07-31 00:00:00,226.0,227.0,230.0,238.0,29.16805,53.570663,1006.60754,38.0,24.0,10.0,343.3678159110338,-45.39242247578622,100.91710621111805,49.562031277624946
2022-07-31 01:00:00,226.0,226.0,230.0,237.0,28.920697500000003,53.926405,1006.585135,37.0,23.0,9.5,303.15769872850063,-42.08177571184822,94.7342868440667,52.65800811809981
2022-07-31 02:00:00,226.0,227.0,230.0,238.0,28.2425,54.50838,1006.381,40.0,24.0,10.0,313.2992074269827,-45.524613181396205,101.2642151057706,55.728464214878095
2022-07-31 03:00:00,226.0,230.0,230.0,237.5,26.871247,57.382351,1006.2447500000001,44.5,27.0,11.0,413.3791357790775,-77.57846964335853,117.61318851175307,40.63173630179841
2022-07-31 04:00:00,227.0,230.0,231.0,239.0,26.196388,61.62999,1006.4509,44.0,27.0,11.0,377.17758785692286,-69.1233957207602,114.77024936734328,42.619690219078436
2022-07-31 05:00:00,228.0,230.5,231.5,239.0,26.5516675,64.1320685,1006.52485,50.0,31.5,13.5,373.28177166711936,-73.82759728552577,114.53849505138413,43.46442161216057
2022-07-31 06:00:00,228.0,229.0,232.0,237.0,28.30028,61.684788,1006.4043,54.0,34.0,14.0,375.61835794105923,-72.08303821495292,101.3782848651347,32.080910762323384
2022-07-31 07:00:00,228.5,228.0,233.0,238.5,29.2966665,59.263373,1006.38945,59.5,36.5,15.5,374.5006390854403,-44.79457354017331,88.30656773323008,40.636604096052196
2022-07-31 08:00:00,226.0,217.0,231.0,231.0,32.029724,41.466064,1006.36414,41.0,25.0,11.0,129.92335352103467,11.22946036238694,18.731987828255388,50.32310428788941
2022-07-31 09:00:00,226.5,221.0,228.5,238.5,31.924581,42.2980285,1006.231875,43.0,26.5,11.0,177.8197387539695,59.25905287059222,44.91644010388236,106.47797858735818
2022-07-31 10:00:00,224.0,220.0,228.0,239.0,32.37361,40.53792,1005.7436,39.0,23.0,10.0,157.50662012789164,76.70596982191704,44.95596685555445,124.12354035898404
2022-07-31 11:00:00,224.5,218.5,227.0,238.5,33.8051425,36.76755,1005.2915,32.5,20.0,8.5,174.0450201011133,91.31957047411322,31.69083251496498,122.94832769274737
2022-07-31 12:00:00,222.0,217.0,226.0,237.0,34.77028,34.66143,1004.63116,22.0,14.0,5.0,247.44964597612346,97.13445704526659,25.958745226297093,129.85876606522575
2022-07-31 13:00:00,222.0,218.0,227.0,238.0,35.6409685,35.658950000000004,1003.82065,23.0,14.0,5.5,367.0105658917164,96.36983725899337,32.03816578338716,128.17003868017775
2022-07-31 14:00:00,221.0,221.0,225.0,241.0,35.446945,36.823162,1003.20044,26.0,16.0,7.0,291.7455571811218,106.5639524467136,55.46248537970567,166.43990249426636
2022-07-31 15:00:00,224.0,225.0,227.5,246.0,35.462222499999996,38.683513500000004,1003.03353,27.5,17.0,7.0,320.3077492208564,66.6241534711929,72.62960051094628,132.5267491450464
2022-07-31 16:00:00,223.0,230.0,228.0,251.0,33.07889,47.421875,1003.29663,35.0,22.0,9.0,432.75531127242056,40.137762734330735,106.80416544400738,152.3448293449205
2022-07-31 17:00:00,224.0,230.0,229.0,249.0,32.579861,47.75099,1003.40835,42.0,26.0,11.0,414.7146107577231,29.18404658754396,103.25655084852797,130.78448902911236
2022-07-31 18:00:00,225.0,229.0,230.0,247.0,31.781948,48.093452,1004.1363,46.0,28.0,12.0,404.9539132316181,16.82401661898155,96.10745502575779,110.96926167354319
2022-07-31 19:00:00,225.5,227.0,230.0,242.5,31.5666675,47.9988065,1004.8495,43.0,26.0,11.0,413.3504905510225,3.465302400142568,83.76112841804274,91.92754001843244
2022-07-31 20:00:00,225.0,219.0,229.0,231.0,32.04778,36.379124,1005.3266,42.0,25.0,10.0,202.01021691204835,28.02047549077138,33.709579984268686,59.83685837209816
2022-07-31 21:00:00,224.5,223.0,229.0,236.0,31.2406875,39.706691500000005,1005.2673,44.5,27.0,10.5,296.6131865277259,20.042864201294186,60.08669116427467,78.8810707468127
2022-07-31 22:00:00,224.0,222.0,228.0,236.0,30.378336,38.88658,1005.8301,43.0,26.0,10.0,258.1009993189587,31.71756837610445,55.31160161850824,86.98760363730571
2022-07-31 23:00:00,225.0,221.5,229.0,235.5,29.845971499999997,36.7290585,1005.7807,37.5,21.5,8.0,228.7041889351264,-7.9279799765116525,72.34935285037568,65.89357711376925
2022-08-01 00:00:00,224.0,223.0,228.0,238.0,29.40194,36.8195,1005.8966,45.0,28.0,12.0,239.7203527599175,-6.108715976030265,88.21739926897048,82.10868329294021
2022-08-01 01:00:00,225.0,225.0,228.0,238.0,29.178331,38.77471,1005.93445,49.0,30.0,12.0,275.80403465721,-18.892687190915435,94.59449036927043,79.0879338404361
