,Temp (C),Humidity (%),PM10 (ug/m3),PM2.5 (ug/m3),PM1 (ug/m3),NO2 (ppb),CO (μg/m3 10²)
2022-09-05 04:00:00,20.89,100.0,122.0,186.0,251.0,51.37,26.65
2022-09-05 05:00:00,20.83,100.0,185.0,228.0,271.0,56.51,34.66
2022-09-05 06:00:00,21.63,100.0,182.0,226.5,270.5,49.66,29.23
2022-09-05 07:00:00,22.18,99.04,186.5,229.5,272.0,47.95,38.95
2022-09-05 08:00:00,23.18,85.37,189.0,231.0,273.0,37.67,24.77
2022-09-05 09:00:00,25.26,69.78,154.0,207.5,261.5,29.11,33.03
2022-09-05 10:00:00,25.01,73.73,154.0,207.5,261.5,56.51,41.46
2022-09-05 11:00:00,24.98,78.15,185.0,228.5,271.5,58.22,47.14
2022-09-05 12:00:00,25.62,76.22,184.0,228.0,271.0,58.22,36.13
2022-09-05 13:00:00,26.84,68.05,186.5,229.5,272.0,58.22,52.2
2022-09-05 14:00:00,26.79,71.59,188.0,230.0,272.0,58.22,41.72
2022-09-05 15:00:00,27.2,69.42,185.5,228.5,271.5,54.79,37.03
2022-09-05 16:00:00,26.72,69.81,187.0,230.0,272.0,54.79,34.11
2022-09-05 17:00:00,26.69,67.07,191.0,232.0,273.0,56.51,37.51
2022-09-05 18:00:00,25.69,75.85,188.0,230.0,272.0,75.34,60.54
2022-09-05 19:00:00,24.33,83.28,187.0,229.5,272.0,68.49,54.67
2022-09-05 20:00:00,24.33,83.53,189.0,231.0,273.0,68.49,48.64
2022-09-05 21:00:00,24.39,85.67,149.0,204.5,260.0,65.07,68.14
2022-09-05 22:00:00,24.01,80.88,188.0,230.0,272.0,58.22,62.84
2022-09-05 23:00:00,23.37,74.39,188.5,230.5,272.5,42.81,41.04
2022-09-06 00:00:00,24.11,68.58,189.0,231.0,273.0,47.95,36.67
2022-09-06 01:00:00,24.2,61.86,187.0,229.5,272.0,39.38,26.32
2022-09-06 02:00:00,23.97,65.09,190.0,231.0,273.0,47.95,27.57
2022-09-06 03:00:00,23.77,65.74,194.0,234.0,274.0,51.37,27.4
2022-09-06 04:00:00,23.16,69.43,186.0,229.0,272.0,54.79,28.79
2022-09-06 05:00:00,23.75,65.44,150.0,205.5,260.0,58.22,47.91
2022-09-06 06:00:00,24.26,69.5,252.0,273.0,293.0,58.22,46.25
2022-09-06 07:00:00,23.98,70.65,149.5,205.0,260.0,58.22,39.18
2022-09-06 08:00:00,24.76,67.79,185.0,228.0,271.0,58.22,44.68
2022-09-06 09:00:00,26.12,59.04,216.0,248.5,281.5,47.95,52.66
2022-09-06 10:00:00,27.32,53.45,188.0,231.0,273.0,44.52,38.1
2022-09-06 11:00:00,26.55,57.51,188.5,230.5,272.5,49.66,43.64
2022-09-06 12:00:00,27.01,56.91,186.0,229.0,272.0,54.79,51.31
2022-09-06 13:00:00,27.3,56.54,189.0,231.0,272.5,58.22,47.32
2022-09-06 14:00:00,27.07,56.79,192.0,233.0,274.0,58.22,47.84
2022-09-06 15:00:00,26.85,57.04,190.0,231.5,273.0,61.64,52.12
2022-09-06 16:00:00,26.94,57.08,189.0,231.0,273.0,65.07,55.91
2022-09-06 17:00:00,26.09,59.39,190.5,232.0,273.5,66.78,50.01
2022-09-06 18:00:00,25.14,62.5,185.0,228.0,271.0,68.49,56.95
2022-09-06 19:00:00,23.95,70.7,185.0,228.0,271.5,75.34,63.81
2022-09-06 20:00:00,23.9,70.71,186.0,229.0,272.0,68.49,66.45
2022-09-06 21:00:00,23.72,75.07,193.0,233.0,274.0,73.63,83.29
2022-09-06 22:00:00,23.24,77.33,186.0,229.0,272.0,71.92,77.51
2022-09-06 23:00:00,23.63,75.53,189.5,231.5,273.0,56.51,58.32
2022-09-07 00:00:00,23.6,64.66,184.0,227.0,271.0,44.52,44.85
2022-09-07 01:00:00,23.73,64.08,155.0,208.5,262.0,49.66,29.79
2022-09-07 02:00:00,24.08,66.83,184.0,227.0,271.0,51.37,57.88
2022-09-07 03:00:00,24.0,65.25,155.0,208.5,261.5,54.79,50.22
2022-09-07 04:00:00,23.5,70.21,185.0,228.0,271.0,61.64,60.6
2022-09-07 05:00:00,23.3,71.95,191.0,232.0,273.0,66.78,85.36
2022-09-07 06:00:00,22.98,71.2,187.0,229.0,272.0,61.64,77.44
2022-09-07 07:00:00,24.23,68.91,187.0,229.5,272.0,61.64,65.43
2022-09-07 08:00:00,26.13,58.14,183.0,227.0,271.0,51.37,56.81
2022-09-07 09:00:00,25.96,56.56,155.5,209.0,262.0,53.08,56.38
2022-09-07 10:00:00,26.78,55.04,186.0,229.0,272.0,47.95,46.48
2022-09-07 11:00:00,27.18,56.44,153.5,207.5,261.0,56.51,44.8
2022-09-07 12:00:00,27.5,53.93,188.0,230.0,273.0,47.95,45.1
2022-09-07 13:00:00,27.44,54.63,189.5,231.0,273.0,58.22,43.96
2022-09-07 14:00:00,27.27,55.03,189.0,231.0,273.0,61.64,41.85
2022-09-07 15:00:00,26.87,55.07,153.5,207.5,261.5,61.64,44.89
2022-09-07 16:00:00,26.56,54.91,181.0,226.0,270.0,65.07,48.61
2022-09-08 15:00:00,26.28,52.31,186.5,229.0,272.0,59.93,48.18
2022-09-08 16:00:00,28.09,54.69,126.0,82.5,39.5,71.92,77.79
2022-09-08 17:00:00,26.74,59.48,199.0,130.0,64.0,68.49,51.57
2022-09-08 18:00:00,26.13,62.75,196.5,129.5,63.0,73.63,61.44
2022-09-08 19:00:00,24.97,70.69,226.0,209.0,103.0,82.19,87.91
2022-09-08 20:00:00,24.34,73.35,269.5,191.5,120.0,73.63,63.87
2022-09-08 21:00:00,23.87,75.21,56.0,255.0,126.0,65.07,38.31
2022-09-08 22:00:00,23.64,76.7,269.0,177.5,87.0,65.07,41.46
2022-09-08 23:00:00,23.65,77.64,137.0,89.0,43.0,61.64,34.56
2022-09-09 00:00:00,23.45,78.03,132.0,86.0,41.0,58.22,28.79
2022-09-09 01:00:00,23.41,79.1,142.0,93.0,45.0,58.22,31.55
2022-09-09 02:00:00,22.64,78.94,161.0,105.0,50.5,56.51,32.44
2022-09-09 03:00:00,22.21,83.88,201.0,131.0,63.0,61.64,47.52
2022-09-09 04:00:00,21.97,87.59,36.5,225.0,110.0,68.49,73.26
2022-09-09 05:00:00,22.16,84.89,81.0,223.0,108.0,65.07,120.6
2022-09-09 06:00:00,24.73,73.14,263.0,202.0,98.0,47.95,98.86
2022-09-09 07:00:00,25.27,77.13,79.0,225.0,108.0,51.37,66.7
2022-09-09 08:00:00,26.29,72.52,226.5,181.5,87.0,51.37,62.86
2022-09-09 09:00:00,28.1,55.59,141.0,91.0,43.0,34.25,46.82
2022-09-09 10:00:00,28.59,54.53,106.0,68.5,32.5,41.1,47.88
2022-09-09 11:00:00,29.58,58.15,101.0,98.0,47.0,51.37,47.36
2022-09-09 12:00:00,29.63,51.93,138.5,121.0,59.0,39.38,38.56
2022-09-09 13:00:00,30.44,44.46,215.0,136.0,67.0,32.88,41.79
2022-09-09 14:00:00,29.15,62.92,233.0,146.0,71.0,68.49,49.47
2022-09-09 15:00:00,28.31,63.14,224.0,151.0,74.0,65.07,48.75
2022-09-09 16:00:00,28.31,59.27,290.5,198.5,98.0,59.93,41.98
2022-09-09 17:00:00,27.22,63.95,225.0,147.0,72.0,68.49,48.6
2022-09-09 18:00:00,26.62,67.96,285.0,188.5,93.0,75.34,58.15
2022-09-09 19:00:00,25.95,73.27,285.0,188.0,92.0,82.19,80.21
2022-09-09 20:00:00,25.39,76.98,293.0,193.5,95.0,73.63,60.76
2022-09-09 21:00:00,24.96,74.67,270.0,178.0,88.0,68.49,65.27
2022-09-09 22:00:00,24.84,75.38,283.0,192.0,94.0,71.92,63.01
2022-09-09 23:00:00,24.4,78.6,25.0,230.0,113.0,65.07,46.38
2022-09-10 00:00:00,24.14,80.67,219.5,146.0,167.0,61.64,39.3
2022-09-10 01:00:00,24.15,80.94,229.0,64.0,190.0,65.07,41.92
2022-09-10 02:00:00,23.49,84.95,143.0,203.0,160.0,65.07,44.68
2022-09-10 03:00:00,22.84,88.12,142.0,310.0,153.0,65.07,49.32
2022-09-10 04:00:00,22.59,91.05,91.5,278.5,137.5,65.07,55.51
2022-09-10 05:00:00,22.69,94.66,197.0,74.0,170.0,65.07,75.15
2022-09-10 06:00:00,24.54,85.3,110.5,218.0,144.0,47.95,55.6
2022-09-10 07:00:00,25.24,81.82,52.0,241.0,116.0,44.52,44.3
2022-09-10 08:00:00,26.64,74.02,43.5,240.5,116.5,41.1,47.99
2022-09-10 09:00:00,27.8,64.39,222.5,177.0,86.5,44.52,37.08
2022-09-10 10:00:00,28.88,53.82,106.5,64.5,31.0,28.42,35.71
2022-09-10 11:00:00,29.43,60.91,124.0,159.0,78.0,54.79,42.82
2022-09-10 12:00:00,29.65,61.61,168.5,105.5,51.0,54.79,38.57
2022-09-10 13:00:00,29.6,64.75,120.0,73.0,35.0,55.48,42.5
2022-09-10 14:00:00,30.08,63.97,134.0,82.0,39.5,56.51,44.84
2022-09-10 15:00:00,30.2,68.53,262.0,187.0,91.0,58.9,38.91
2022-09-10 16:00:00,29.51,71.4,218.5,143.0,70.5,66.78,41.25
2022-09-10 17:00:00,28.38,76.11,288.0,212.0,104.0,65.07,43.87
2022-09-10 18:00:00,27.28,79.86,297.0,208.5,103.0,68.49,39.11
2022-09-10 19:00:00,26.9,84.07,309.0,213.0,105.0,71.92,46.74
2022-09-10 20:00:00,26.69,87.47,152.0,215.0,105.5,73.63,73.86
2022-09-10 21:00:00,25.34,93.22,300.0,197.0,96.0,61.64,50.49
2022-09-10 22:00:00,25.63,89.97,280.5,184.5,90.0,61.64,55.06
2022-09-10 23:00:00,24.75,94.94,292.0,192.0,94.0,65.07,78.87
2022-09-11 00:00:00,24.36,96.37,288.0,193.0,94.0,59.93,62.31
2022-09-11 01:00:00,24.12,96.14,38.0,88.0,106.0,58.22,56.08
2022-09-11 02:00:00,24.36,94.03,46.0,238.0,117.0,54.79,41.97
2022-09-11 03:00:00,22.88,80.24,289.0,211.0,104.0,44.52,36.96
2022-09-11 04:00:00,22.73,80.19,262.5,177.0,87.0,49.66,49.11
2022-09-11 05:00:00,22.56,82.66,287.0,189.0,93.0,54.79,52.01
2022-09-11 06:00:00,24.89,80.08,259.0,169.5,94.0,46.23,56.69
2022-09-11 07:00:00,27.21,59.51,178.0,111.0,53.0,30.82,47.61
2022-09-11 08:00:00,30.31,41.33,48.0,27.5,13.0,0.34,25.19
2022-09-11 09:00:00,31.54,36.75,56.0,34.0,16.0,8.22,35.94
2022-09-11 10:00:00,32.73,32.61,103.0,64.0,31.5,0.34,31.43
2022-09-11 11:00:00,34.15,26.68,17.0,10.0,4.0,22.38,27.58
2022-09-11 12:00:00,34.67,22.1,10.5,6.0,2.0,22.26,27.65
2022-09-11 13:00:00,35.8,23.67,10.0,6.0,2.0,16.44,34.78
2022-09-11 14:00:00,33.51,25.51,16.0,10.0,4.0,33.22,44.79
2022-09-11 15:00:00,33.06,30.85,16.0,10.0,4.0,59.59,42.77
2022-09-11 16:00:00,30.32,53.29,33.5,21.0,9.0,90.07,56.15
2022-09-11 17:00:00,28.73,63.32,75.0,48.0,21.0,106.16,61.58
2022-09-11 18:00:00,27.62,69.3,49.5,31.0,14.0,101.03,69.28
2022-09-11 19:00:00,26.2,66.16,30.0,19.0,8.0,85.62,60.96
2022-09-11 20:00:00,24.54,83.42,170.5,109.5,53.5,87.33,76.8
2022-09-11 21:00:00,24.46,83.21,142.0,90.0,43.0,71.92,64.97
2022-09-11 22:00:00,25.27,62.5,34.5,20.5,8.5,41.1,31.07
2022-09-11 23:00:00,24.69,58.07,29.0,18.0,8.0,41.1,22.86
2022-09-12 00:00:00,23.7,61.48,63.5,39.5,17.0,47.95,24.73
2022-09-12 01:00:00,22.67,65.39,119.0,77.0,35.0,51.37,25.63
2022-09-12 02:00:00,22.62,61.33,73.0,46.5,20.5,51.37,22.57
2022-09-12 03:00:00,21.79,62.92,74.0,47.0,20.0,51.37,23.56
2022-09-12 04:00:00,21.36,64.18,92.0,58.5,26.5,54.79,23.77
2022-09-12 05:00:00,21.29,64.74,90.0,58.0,26.0,58.22,27.43
2022-09-12 06:00:00,21.83,61.55,70.0,45.0,20.0,47.95,26.93
2022-09-12 07:00:00,23.37,54.7,35.0,21.0,9.0,41.1,22.1
2022-09-12 08:00:00,24.95,50.89,30.5,19.0,8.0,35.96,23.13
2022-09-12 09:00:00,26.56,43.01,23.0,14.0,6.0,27.4,20.85
2022-09-12 10:00:00,28.24,37.56,22.0,13.5,6.0,23.97,19.92
2022-09-12 11:00:00,29.73,32.9,19.0,12.0,5.0,23.97,19.68
2022-09-12 12:00:00,30.11,31.68,23.0,14.0,6.0,17.12,20.03
2022-09-12 13:00:00,29.93,31.9,54.0,34.0,15.0,41.1,27.33
2022-09-12 14:00:00,30.09,30.07,50.0,31.0,14.0,28.77,27.15
2022-09-12 15:00:00,29.42,30.95,47.0,29.0,12.0,44.52,30.69
2022-09-12 16:00:00,28.55,32.23,49.0,30.0,13.0,51.37,29.22
2022-09-12 17:00:00,26.99,36.5,39.0,24.0,10.0,61.64,35.46
2022-09-12 18:00:00,25.77,38.45,29.0,17.5,7.5,61.64,32.8
2022-09-12 19:00:00,24.94,40.82,24.0,15.0,6.0,58.22,34.04
2022-09-12 20:00:00,24.27,41.54,21.0,13.0,5.0,58.22,29.26
2022-09-12 21:00:00,23.46,42.41,20.0,12.0,5.0,54.79,25.87
2022-09-12 22:00:00,22.54,43.75,24.0,15.0,6.0,54.79,23.99
2022-09-12 23:00:00,21.96,44.45,24.0,14.0,6.0,54.79,23.47
2022-09-13 00:00:00,21.94,43.79,32.0,19.5,8.0,51.37,21.06
2022-09-13 01:00:00,21.4,46.82,21.0,13.0,5.0,54.79,22.02
2022-09-13 02:00:00,20.65,48.88,31.0,19.0,8.0,54.79,21.73
2022-09-13 03:00:00,20.3,50.03,57.0,35.0,15.0,58.22,21.41
2022-09-13 04:00:00,20.39,49.81,42.0,26.0,11.0,54.79,21.8
2022-09-13 05:00:00,20.27,50.95,45.0,28.0,11.0,54.79,24.89
2022-09-13 06:00:00,20.87,49.84,46.5,28.5,12.0,51.37,26.15
2022-09-13 07:00:00,22.92,45.78,41.0,25.0,10.0,44.52,25.54
2022-09-13 08:00:00,24.78,41.9,29.0,17.5,7.5,37.67,23.83
2022-09-13 09:00:00,26.47,36.36,27.0,17.0,7.0,37.67,23.82
2022-09-13 10:00:00,27.0,32.49,30.0,19.0,8.0,32.53,19.65
2022-09-13 11:00:00,27.92,29.33,24.0,15.0,6.0,30.82,19.75
2022-09-13 12:00:00,29.0,27.52,24.5,15.5,6.5,34.25,19.86
2022-09-13 13:00:00,28.74,29.04,42.0,26.0,12.0,47.95,31.03
2022-09-13 14:00:00,28.74,28.35,40.0,25.0,11.0,47.95,23.27
2022-09-13 15:00:00,29.39,27.37,30.5,19.0,8.0,44.52,23.48
2022-09-13 16:00:00,28.62,28.11,29.5,18.0,7.5,49.66,30.1
2022-09-13 17:00:00,27.24,29.44,24.5,15.0,6.0,54.79,33.24
2022-09-13 18:00:00,25.8,31.36,32.0,19.5,8.5,61.64,36.24
2022-09-13 19:00:00,25.5,31.71,30.0,19.0,8.0,58.22,33.35
2022-09-13 20:00:00,24.89,33.28,25.5,16.0,7.0,58.22,31.04
2022-09-13 21:00:00,24.24,34.74,24.0,15.0,6.0,54.79,26.75
2022-09-13 22:00:00,23.68,36.26,33.0,20.5,8.5,63.36,45.2
2022-09-13 23:00:00,21.01,49.76,40.0,25.0,11.0,71.92,49.27
2022-09-14 00:00:00,20.2,54.13,50.0,31.0,13.5,68.49,43.69
2022-09-14 01:00:00,19.58,57.06,72.0,45.0,19.0,61.64,31.37
2022-09-14 02:00:00,19.25,58.32,56.0,35.0,15.5,58.22,33.29
2022-09-14 03:00:00,18.98,60.91,94.0,60.0,27.0,65.07,43.12
2022-09-14 04:00:00,18.69,64.4,139.5,89.0,41.5,65.07,61.16
2022-09-14 05:00:00,18.98,63.3,147.0,94.0,43.0,65.07,105.73
2022-09-14 06:00:00,20.98,61.46,98.0,61.5,27.0,54.79,129.44
2022-09-14 07:00:00,23.23,60.79,77.0,47.0,20.0,51.37,54.38
2022-09-14 08:00:00,24.39,55.07,74.5,45.0,19.0,51.37,66.9
2022-09-14 09:00:00,25.01,45.31,63.0,39.0,17.0,41.1,50.11
2022-09-14 10:00:00,27.49,36.35,47.5,29.0,12.0,32.53,41.44
2022-09-14 11:00:00,28.91,29.38,45.0,28.0,12.0,20.55,25.6
2022-09-14 12:00:00,28.5,30.6,39.5,24.5,10.5,37.67,29.22
2022-09-14 13:00:00,29.36,30.48,28.0,17.0,7.0,41.1,35.47
2022-09-14 14:00:00,28.42,36.33,33.5,21.0,9.0,58.22,49.41
2022-09-14 15:00:00,28.56,37.52,27.0,17.0,7.0,65.07,43.85
2022-09-14 16:00:00,28.63,36.44,20.0,12.0,5.0,63.36,50.33
2022-09-14 17:00:00,27.7,39.79,25.0,15.0,6.0,71.92,66.71
2022-09-14 18:00:00,26.26,40.48,32.5,20.0,8.5,77.05,84.46
2022-09-14 19:00:00,24.66,44.08,30.0,19.0,8.0,75.34,68.47
2022-09-14 20:00:00,24.33,44.92,27.5,17.0,7.0,66.78,54.78
2022-09-14 21:00:00,24.15,44.02,27.0,17.0,7.0,61.64,46.29
2022-09-14 22:00:00,23.75,48.6,29.5,18.5,8.0,71.92,54.29
2022-09-14 23:00:00,23.24,56.03,46.0,29.0,13.0,71.92,54.93
2022-09-15 00:00:00,22.55,63.25,108.0,69.0,32.0,68.49,41.78
2022-09-15 01:00:00,22.61,69.03,141.0,89.0,43.0,68.49,35.68
2022-09-15 02:00:00,22.57,70.1,144.5,91.0,44.0,65.07,33.78
2022-09-15 03:00:00,22.43,79.58,201.0,127.0,60.0,61.64,55.18
2022-09-15 04:00:00,20.9,83.91,242.0,155.5,75.0,65.07,72.64
2022-09-15 05:00:00,21.05,84.82,235.0,149.0,72.0,65.07,128.93
2022-09-15 06:00:00,23.01,73.67,224.5,143.0,68.5,51.37,80.56
2022-09-15 07:00:00,25.13,64.87,163.0,101.0,44.0,61.64,72.66
2022-09-15 08:00:00,25.59,60.99,94.0,56.5,23.5,51.37,58.34
2022-09-15 09:00:00,27.5,56.8,76.0,46.0,20.0,47.95,67.44
2022-09-15 10:00:00,27.68,46.33,47.5,29.5,13.0,30.82,45.49
2022-09-15 11:00:00,29.65,39.57,44.0,27.5,12.0,30.82,43.4
2022-09-15 12:00:00,29.53,40.39,42.0,27.0,12.0,42.81,50.73
2022-09-15 13:00:00,29.32,51.74,48.0,31.0,14.0,68.49,51.72
2022-09-15 14:00:00,29.54,59.32,62.0,39.0,17.0,78.77,57.95
2022-09-15 15:00:00,29.93,61.51,53.0,33.0,15.0,68.49,51.08
2022-09-15 16:00:00,28.52,59.24,91.5,58.0,25.5,65.07,52.33
2022-09-15 17:00:00,27.41,69.97,167.0,107.0,51.0,75.34,54.51
2022-09-15 18:00:00,27.05,70.45,145.5,92.0,44.5,75.34,63.34
2022-09-15 19:00:00,26.21,76.39,201.0,128.0,62.0,82.19,129.41
2022-09-15 20:00:00,25.47,81.26,220.0,140.0,66.5,75.34,119.63
2022-09-15 21:00:00,24.64,85.12,209.0,133.0,64.0,65.07,60.84
2022-09-15 22:00:00,24.41,84.91,195.5,124.0,59.0,65.07,74.93
2022-09-15 23:00:00,24.26,85.57,205.0,130.0,62.0,61.64,75.88
2022-09-16 00:00:00,23.33,90.68,227.0,144.0,68.5,58.22,66.52
2022-09-16 01:00:00,23.33,85.37,206.0,131.0,63.0,51.37,46.25
2022-09-16 02:00:00,22.51,77.66,196.0,125.0,60.5,47.95,37.15
2022-09-16 03:00:00,22.41,74.95,207.0,133.0,64.0,54.79,44.42
2022-09-16 04:00:00,22.51,83.02,228.5,145.0,70.0,61.64,69.28
2022-09-16 05:00:00,22.19,92.27,244.0,155.0,74.0,61.64,91.62
2022-09-16 06:00:00,24.13,84.84,218.5,138.5,66.0,51.37,67.18
2022-09-16 07:00:00,25.98,72.66,238.0,152.0,72.0,47.95,89.12
2022-09-16 08:00:00,27.78,65.63,130.5,80.5,35.0,46.23,80.72
2022-09-16 09:00:00,27.91,67.49,99.0,62.0,27.0,47.95,57.7
2022-09-16 10:00:00,29.41,56.59,53.5,34.0,15.0,39.04,53.03
2022-09-16 11:00:00,29.6,57.64,54.0,34.0,15.0,47.95,56.96
2022-09-16 12:00:00,30.53,54.78,56.5,35.0,15.0,45.21,47.01
2022-09-16 13:00:00,29.18,56.61,58.0,37.0,16.0,54.79,48.02
2022-09-16 14:00:00,29.23,65.28,88.5,55.5,24.0,73.63,57.17
2022-09-16 15:00:00,29.01,67.46,100.0,64.0,28.0,71.92,56.88
2022-09-16 16:00:00,28.37,72.68,146.0,92.0,43.0,71.92,62.99
2022-09-16 17:00:00,27.88,76.03,186.0,118.0,57.0,75.34,68.91
2022-09-16 18:00:00,27.11,79.86,184.5,116.5,55.0,78.77,99.42
2022-09-16 19:00:00,26.51,81.59,211.0,134.0,63.0,71.92,90.21
2022-09-16 20:00:00,25.97,85.04,210.0,132.5,63.0,71.92,117.14
2022-09-16 21:00:00,26.05,84.41,202.0,126.0,60.0,65.07,121.76
2022-09-16 22:00:00,25.5,89.29,215.0,136.5,65.0,61.64,85.64
2022-09-16 23:00:00,25.59,87.28,211.0,133.0,63.0,58.22,89.29
2022-09-17 00:00:00,25.76,90.93,213.5,134.5,63.5,54.79,56.07
2022-09-17 01:00:00,24.72,94.32,232.0,146.0,69.0,58.22,85.18
2022-09-17 02:00:00,23.98,98.92,200.0,126.0,59.5,54.79,56.79
2022-09-17 03:00:00,24.02,99.13,199.0,125.0,59.0,54.79,55.93
2022-09-17 04:00:00,23.62,100.0,220.5,139.5,66.0,58.22,73.77
2022-09-17 05:00:00,23.73,96.72,250.0,159.0,76.0,54.79,55.53
2022-09-17 06:00:00,24.67,95.61,298.0,186.5,86.0,44.52,64.07
2022-09-17 07:00:00,27.0,78.87,204.0,126.0,58.0,37.67,70.49
2022-09-17 08:00:00,27.37,77.68,214.5,133.5,62.5,44.52,58.28
2022-09-17 09:00:00,29.06,74.9,196.0,123.5,57.5,44.52,59.02
2022-09-17 10:00:00,29.39,74.95,203.5,127.5,60.0,54.79,54.91
2022-09-17 11:00:00,29.33,77.76,194.5,123.0,58.5,53.08,50.62
2022-09-17 12:00:00,30.64,71.16,170.0,107.0,51.0,45.21,46.05
2022-09-17 13:00:00,29.62,81.74,210.0,133.0,64.0,67.12,54.47
2022-09-17 14:00:00,29.02,87.54,242.0,155.0,74.5,71.92,44.93
2022-09-17 15:00:00,29.22,88.93,185.0,117.0,56.0,61.64,44.8
2022-09-17 16:00:00,27.05,69.68,177.0,114.0,56.0,37.67,35.2
2022-09-17 17:00:00,24.97,69.76,90.0,58.0,27.0,53.08,35.2
2022-09-17 18:00:00,24.95,72.14,84.0,53.5,24.5,63.36,53.53
2022-09-17 19:00:00,26.59,50.46,26.0,16.0,7.0,41.1,55.4
2022-09-17 20:00:00,26.16,52.91,21.5,13.0,5.5,56.51,95.24
2022-09-17 21:00:00,25.07,57.97,22.0,14.0,6.0,65.07,89.99
2022-09-17 22:00:00,23.94,63.41,55.0,35.0,15.5,66.78,76.66
2022-09-17 23:00:00,23.72,67.76,60.0,38.0,17.0,68.49,74.42
2022-09-18 00:00:00,23.23,68.19,62.5,39.5,17.5,61.64,53.67
2022-09-18 01:00:00,23.15,80.92,114.0,71.0,34.0,65.07,63.22
2022-09-18 02:00:00,22.54,88.04,127.0,79.5,38.5,59.93,61.0
2022-09-18 03:00:00,21.59,93.57,171.0,109.0,53.0,58.22,55.9
2022-09-18 04:00:00,21.5,88.53,169.5,108.0,52.5,54.79,47.84
2022-09-18 05:00:00,22.33,81.55,97.0,60.0,29.0,54.79,62.52
2022-09-18 06:00:00,23.73,66.58,108.5,68.0,33.0,30.82,45.14
2022-09-18 07:00:00,23.62,55.74,35.0,22.0,10.0,23.97,27.87
2022-09-18 08:00:00,22.85,48.45,35.5,22.5,9.5,23.97,26.84
2022-09-18 09:00:00,23.55,40.36,23.0,14.0,5.0,27.4,30.49
2022-09-18 10:00:00,23.95,39.43,22.5,14.5,6.0,30.82,27.15
2022-09-18 11:00:00,25.03,37.25,23.0,15.0,6.0,34.25,27.17
2022-09-18 12:00:00,25.22,35.88,27.0,17.0,7.0,37.67,29.08
2022-09-18 13:00:00,25.2,33.81,29.0,18.0,8.0,41.1,30.24
2022-09-18 14:00:00,24.87,34.67,26.5,16.0,6.5,47.95,30.47
2022-09-18 15:00:00,24.98,34.79,9.0,5.0,2.0,47.95,29.46
2022-09-18 16:00:00,24.1,35.58,12.5,8.0,3.0,51.37,33.52
2022-09-18 17:00:00,21.97,38.48,15.0,9.0,4.0,54.79,32.35
2022-09-18 18:00:00,21.22,39.06,20.0,12.5,4.5,58.22,29.83
2022-09-18 19:00:00,20.72,38.71,19.0,12.0,5.0,51.37,27.66
2022-09-18 20:00:00,20.16,40.19,13.5,8.0,3.5,54.79,27.21
2022-09-18 21:00:00,19.99,39.22,18.0,11.0,5.0,51.37,24.73
2022-09-18 22:00:00,19.8,38.23,9.5,5.5,2.0,51.37,23.82
2022-09-18 23:00:00,19.39,38.3,6.0,4.0,1.0,51.37,24.1
2022-09-19 10:00:00,18.94,40.16,6.0,3.0,1.0,51.37,22.85
2022-09-19 11:00:00,25.58,29.45,9.5,5.5,2.0,51.37,65.21
2022-09-19 12:00:00,26.04,31.76,14.5,9.0,3.5,54.79,39.51
2022-09-19 13:00:00,25.93,39.64,14.0,8.0,3.0,65.07,35.13
2022-09-19 14:00:00,25.4,43.43,36.0,22.5,10.0,68.49,36.26
2022-09-19 15:00:00,25.18,44.81,33.0,21.0,9.0,65.07,36.22
2022-09-19 16:00:00,24.2,51.52,59.5,37.5,16.5,70.21,41.23
2022-09-19 17:00:00,23.18,58.73,93.0,59.0,27.0,75.34,42.28
2022-09-19 18:00:00,22.69,62.52,79.0,49.5,22.0,75.34,55.18
2022-09-19 19:00:00,21.47,68.6,103.0,65.0,29.0,75.34,56.89
2022-09-20 05:00:00,21.01,70.4,117.0,73.0,34.0,68.49,36.54
2022-09-20 06:00:00,17.63,54.91,37.0,23.0,10.0,54.79,35.11
2022-09-20 07:00:00,19.27,48.94,13.0,8.0,3.5,44.52,27.2
2022-09-20 08:00:00,20.36,46.35,8.0,5.0,1.0,41.1,27.76
2022-09-20 09:00:00,22.45,41.09,15.5,9.5,4.0,37.67,23.56
2022-09-20 10:00:00,23.41,37.4,13.0,8.0,3.0,34.25,22.03
2022-09-20 11:00:00,26.08,32.55,11.5,7.0,3.0,27.4,21.87
2022-09-20 12:00:00,25.78,30.42,19.0,12.0,5.0,41.1,23.23
2022-09-20 13:00:00,26.55,28.7,17.5,11.0,4.5,35.96,20.55
2022-09-20 14:00:00,26.22,28.14,11.0,7.0,3.0,41.1,25.44
2022-09-20 15:00:00,25.99,28.7,10.5,6.5,3.0,47.95,27.56
2022-09-20 16:00:00,25.38,29.09,9.0,6.0,2.0,54.79,28.76
2022-09-20 17:00:00,23.02,32.56,8.0,5.0,2.0,58.22,32.75
2022-09-20 18:00:00,22.46,33.48,8.0,5.0,2.0,54.79,29.92
2022-09-20 19:00:00,21.96,33.41,8.5,5.5,2.0,54.79,27.34
2022-09-20 20:00:00,21.54,33.46,9.0,5.0,2.0,51.37,25.45
2022-09-20 21:00:00,20.64,36.84,9.0,5.5,2.0,53.08,25.89
2022-09-20 22:00:00,20.18,40.26,10.0,6.0,2.0,54.79,27.87
2022-09-20 23:00:00,20.44,38.37,7.0,4.0,1.0,47.95,23.26
