,no2_aemv,no2_wemv,ox_aemv,ox_wemv,temperature,humidity,pressure,pm_10,pm_2_5,pm_1_0,co,o3_ppb,no2_ppb,no2pluso3_ppb,co_μg/m3
2022-08-04 08:00:00,226.0,222.0,231.0,236.0,30.010838,48.41965,1011.0792,40.0,25.0,11.0,276.0,1.674754154678573,34.24657534246575,29.07201442865118,310.4962864434144
2022-08-04 09:00:00,225.5,225.0,230.5,240.0,30.646663500000003,48.299003,1011.1120149999999,54.0,34.0,15.0,309.5,4.181517584918622,37.67123287671233,43.06265298235067,346.84444092580804
2022-08-04 10:00:00,225.0,230.0,230.0,247.0,30.712776,53.802055,1010.77277,73.0,45.0,19.0,297.0,13.322884012539184,56.16438356164383,63.322884012539184,332.99144789058255
2022-08-04 11:00:00,227.0,227.5,232.0,247.5,32.2004165,50.079645,1010.325465,64.5,40.5,17.5,352.5,6.7258556276033765,43.49315068493151,49.692961738308924,392.86446537244365
2022-08-04 12:00:00,226.0,221.0,231.0,240.0,33.25972,40.5657,1009.677,46.0,29.0,13.0,317.0,25.733241722849655,23.972602739726028,52.24374114312707,351.513528041141
2022-08-04 13:00:00,223.0,220.5,228.0,240.0,33.3608375,40.394924,1009.206825,45.5,28.0,12.0,299.0,37.84837033538025,25.684931506849317,64.2847940911238,331.80481873820764
2022-08-04 14:00:00,224.0,229.0,229.0,248.0,31.950274,47.796795,1008.97253,45.0,28.0,13.0,398.0,22.56623867393824,52.73972602739727,73.01928114398592,444.1967468313706
2022-08-04 15:00:00,224.5,221.5,229.0,239.5,32.799442,36.87076999999999,1008.74675,34.5,21.5,9.0,270.0,26.08214883840769,28.424657534246577,53.274359084467726,300.22815799566865
2022-08-04 16:00:00,224.0,221.0,228.0,239.0,33.200832,34.75762,1008.3849,33.0,20.0,9.0,314.0,29.479967363765187,28.082191780821915,59.25194314424357,348.2605718331828
2022-08-04 17:00:00,223.5,222.0,228.0,239.5,32.526945,35.377943,1008.33875,33.5,21.0,9.0,342.0,29.60342680465496,30.82191780821918,60.52733284665264,380.15383519181364
2022-08-04 18:00:00,223.0,223.0,228.0,239.0,31.802223,34.900635,1008.5842,31.0,20.0,8.0,354.0,22.480353845493177,34.93150684931507,59.4666552153562,394.9337033717911
2022-08-04 19:00:00,223.0,226.5,228.0,239.5,30.807223,36.596749,1008.875125,35.0,22.0,9.0,451.0,6.74732683471464,46.917808219178085,53.665135053892726,505.0627181122061
2022-08-04 20:00:00,224.0,228.0,229.0,240.0,30.057503,37.73345,1009.1892,36.0,22.0,9.0,452.0,-3.3280371022459048,50.684931506849324,47.356894404603416,506.89464632569883
2022-08-04 21:00:00,225.0,231.0,229.0,239.0,29.24389,39.400079,1009.166685,36.0,22.5,9.5,596.5,-44.45398720316057,75.34246575342466,30.88847855026409,670.7748013298822
2022-08-04 22:00:00,225.0,233.0,230.0,239.0,28.52028,41.555935,1009.37573,37.0,23.0,10.0,633.0,-54.667840425988764,78.76712328767124,24.099282861682475,713.7207987076055
2022-08-04 23:00:00,226.0,229.5,230.0,238.0,28.490003,41.0566,1009.600925,37.5,23.0,10.0,496.5,-37.38888650319922,63.35616438356165,26.80465495770171,559.944017442186
2022-08-05 00:00:00,226.0,230.0,230.0,238.0,27.894999,43.432266,1009.4884,42.0,26.0,11.0,564.0,-41.39863443122773,65.06849315068493,25.34461287413577,637.2615470554092
2022-08-05 01:00:00,226.0,228.0,230.5,237.5,27.778475999999998,43.722357,1009.33547,37.0,23.0,10.0,365.0,-31.629235195602703,58.21917808219178,26.58994288658908,412.5154820889236
2022-08-05 02:00:00,226.0,227.0,230.0,236.0,27.608055,43.99943,1009.31305,40.0,25.0,10.0,361.0,-29.879331816034703,54.79452054794521,24.915188731910508,408.19641962892297
2022-08-05 03:00:00,226.0,228.5,230.5,236.0,27.860277,45.378133500000004,1009.246525,42.0,26.0,11.0,391.5,-38.30355992613905,59.93150684931507,21.62794692317602,442.2852214508208
2022-08-05 04:00:00,226.0,231.0,231.0,237.0,26.718887,51.378498,1009.3866,44.0,27.0,12.0,486.0,-51.61248765405592,68.4931506849315,18.55541718555417,551.1804996483196
2022-08-05 05:00:00,227.0,233.0,232.0,238.0,26.8862515,52.349895000000004,1009.49962,52.5,32.0,14.0,665.0,-59.5664963284236,68.4931506849315,13.956284622321466,753.7975202898406
2022-08-05 06:00:00,228.0,232.0,233.0,240.0,27.368889,59.93709,1009.57587,58.0,36.0,15.0,557.0,-51.11650276978572,65.06849315068493,15.626744535577785,630.4867460719418
2022-08-05 07:00:00,227.5,228.0,232.5,235.5,28.9591645,56.8510475,1009.78025,56.5,35.0,15.0,491.5,-45.98381070983811,54.79452054794521,11.95946236097393,553.887893606284
2022-08-05 08:00:00,228.0,224.0,232.0,238.0,29.821947,44.8989,1009.72375,44.0,27.0,12.0,279.0,-9.84454846051446,37.67123287671233,27.82668441619787,313.49296594127674
2022-08-05 09:00:00,226.0,221.0,230.5,236.5,31.3441625,42.1211335,1009.6944,40.5,25.0,11.0,277.5,12.829046248980113,23.972602739726028,39.02177180401082,309.36524437765297
2022-08-05 10:00:00,225.0,221.0,229.0,239.0,32.020832,37.92163,1009.2648,44.0,27.0,12.0,272.0,23.983338343281655,23.287671232876715,49.63284235839739,303.3717820076009
2022-08-05 11:00:00,225.0,231.0,230.0,254.0,32.209858,51.438816,1008.74072,63.0,39.0,17.0,446.5,21.07935758148323,59.58904109589041,78.04354360802165,496.39469406463684
2022-08-05 12:00:00,224.0,231.0,229.0,254.0,32.6475,52.4257,1008.1452,59.0,36.0,15.0,396.0,22.405204620603758,60.95890410958905,86.8639154893288,439.9848963759704
2022-08-05 13:00:00,227.0,227.0,231.5,246.5,34.107642,46.278999,1007.53543,44.0,27.5,12.0,322.5,12.936402284536431,43.15068493150685,53.84978743504959,356.67243987455186
2022-08-05 14:00:00,225.0,227.0,231.0,246.0,33.0386,48.1658,1006.85364,41.0,26.0,11.0,394.0,17.14475887834413,47.26027397260275,60.48009619100786,436.6078058804238
2022-08-05 15:00:00,225.0,219.0,229.0,238.0,33.2730515,38.4218065,1006.54268,36.5,23.0,10.0,223.5,32.7167518357882,19.86301369863014,51.96890969210289,247.35814942048373
2022-08-05 16:00:00,225.0,225.0,229.0,243.0,33.30972,41.38181,1006.1585,35.0,21.0,9.0,338.0,20.56941641259071,41.78082191780822,63.18546828702709,373.75202037894877
2022-08-05 17:00:00,224.0,229.5,229.0,247.5,32.546943,47.929931499999995,1006.0177249999999,35.0,21.5,9.0,409.5,11.980933568085185,55.13698630136986,68.57044703053205,454.31205107481026
2022-08-05 18:00:00,224.0,221.0,228.0,237.0,32.12139,36.463406,1006.1596,38.0,23.0,10.0,337.0,22.845364366384675,26.712328767123292,51.307596513075964,373.4937824893101
2022-08-05 19:00:00,224.0,226.5,228.5,238.0,31.27695,37.674696,1006.468825,39.0,24.0,10.0,450.0,-0.7031820328938969,45.54794520547946,44.84476317258556,501.3612708186848
2022-08-05 20:00:00,224.0,226.0,229.0,239.0,30.790836,37.214626,1006.41797,39.0,24.0,10.0,419.0,3.3065658951346197,43.83561643835617,47.14218233349079,467.4901730085809
2022-08-05 21:00:00,225.0,226.0,229.0,240.0,30.482363,36.663235,1006.2321999999999,40.0,24.5,10.5,373.0,5.850903937819379,42.465753424657535,49.00158886932623,416.4992253747664
2022-08-05 22:00:00,225.0,226.0,229.0,238.0,31.168339,36.415745,1006.1733,43.0,27.0,12.0,493.0,-4.143942972473917,43.83561643835617,38.536522523296256,549.2377699173695
2022-08-05 23:00:00,225.0,235.0,230.0,249.0,30.064723,53.269465,1006.1365499999999,43.5,27.0,11.5,501.0,-21.09653454717225,81.16438356164383,58.831107484862784,560.5424265806965
2022-08-06 00:00:00,225.0,226.0,230.0,234.0,30.543331,41.6116,1006.10535,48.0,29.0,12.0,437.0,-17.864044316571484,42.465753424657535,24.69188817795336,487.74702664226777
2022-08-06 01:00:00,226.0,225.5,230.0,240.0,29.5919465,41.74391,1006.097655,40.5,25.0,10.5,345.5,-11.33250311332504,47.945205479452056,36.612702366127024,386.91390892984515
2022-08-06 02:00:00,225.0,225.0,229.0,237.0,29.82333,40.575737,1006.1952,43.0,26.0,11.0,328.0,-16.530682354962003,51.369863013698634,34.83918065873663,367.10157768193864
2022-08-06 03:00:00,225.0,228.0,230.0,237.0,29.0627785,43.471162500000005,1006.1759,44.5,28.0,12.0,432.0,-35.63898312363121,59.93150684931507,24.292523725683857,484.49641214421064
2022-08-06 04:00:00,226.0,233.0,232.0,242.0,27.673891,66.59755,1006.48773,57.0,35.0,15.0,523.0,-47.53725254433805,75.34246575342466,24.305406449950603,588.1821166759573
2022-08-06 05:00:00,227.0,230.5,232.0,237.5,27.837223,53.977526,1006.9962250000001,50.0,31.0,13.0,432.0,-44.7298922145403,61.64383561643836,16.038991712114054,487.57317195375515
2022-08-06 06:00:00,229.0,233.0,234.0,239.0,28.595284,64.913086,1007.0342,60.0,37.0,16.0,492.0,-52.34250869583889,65.06849315068493,11.113496800790138,555.6745068418039
2022-08-06 07:00:00,228.0,227.0,232.0,237.0,30.311386,55.322794,1006.94807,54.5,34.0,14.0,232.5,-22.888306780607213,53.76712328767124,24.099282861682475,259.53742338827215
2022-08-06 08:00:00,226.0,229.0,231.0,241.0,29.861385,61.311687,1006.732,64.0,39.0,17.0,423.0,-29.303903465452837,61.64383561643836,32.33993215098552,473.51793248849464
2022-08-06 09:00:00,227.0,225.5,232.0,241.5,31.058612,53.630912,1006.563,57.0,35.5,15.0,317.0,2.694636492463602,37.67123287671233,40.36586936917593,353.36593267747503
2022-08-06 10:00:00,225.0,223.0,230.0,239.0,32.382496,47.302246,1006.14136,43.0,27.0,12.0,297.0,15.759866019667623,30.136986301369866,42.62464035728088,329.8619075522344
2022-08-06 11:00:00,226.0,223.0,231.5,240.0,33.44430800000001,45.30207,1005.6139000000001,43.0,26.5,11.5,296.5,14.906385536994886,32.19178082191781,44.01597457809078,327.6921928472158
2022-08-06 12:00:00,223.0,223.0,229.0,242.0,33.239723,45.184406,1005.24097,44.0,28.0,12.0,317.0,26.431055953965725,36.3013698630137,62.232146691286985,350.8768313405343
2022-08-06 13:00:00,223.5,216.5,228.5,236.5,34.833332,37.119806499999996,1004.7473500000001,36.0,22.0,9.0,160.0,42.30364581096749,12.671232876712331,56.310387770000425,175.90928599930754
2022-08-06 14:00:00,223.0,220.0,228.0,240.0,35.11973,39.114883,1004.1985,33.0,20.0,9.0,333.0,43.565079228754236,26.027397260273972,70.40838235925622,365.33041537097677
2022-08-06 15:00:00,223.5,226.5,228.0,246.0,34.0194475,45.463568499999994,1003.8100999999999,34.5,21.5,9.0,381.0,28.282947567312235,48.97260273972603,71.63653540602053,419.59898653609446
2022-08-06 16:00:00,224.0,222.0,229.0,237.0,35.077503,37.5832,1003.36523,31.0,19.0,8.0,217.0,28.545969854425213,30.136986301369866,52.39833383432816,238.0200207896189
2022-08-06 17:00:00,223.0,220.0,228.0,238.5,34.2266685,35.907484,1003.5038,34.0,21.0,9.0,322.0,36.34001803581397,24.657534246575345,59.47524369820071,354.21295878914157
2022-08-06 18:00:00,223.0,220.0,227.0,239.0,33.111668,33.559406,1003.64874,32.0,19.0,8.0,302.0,40.065272469618236,24.657534246575345,67.85760295443811,333.52351265579426
2022-08-06 19:00:00,223.0,224.5,228.0,239.0,32.989171999999996,34.684869000000006,1003.83392,35.5,21.5,9.0,388.5,16.51672607033968,40.06849315068493,56.5852192210246,429.250787343071
2022-08-06 20:00:00,223.0,225.0,228.0,240.0,32.25972,36.548176,1004.2977,33.0,20.0,8.0,317.0,25.046163095289216,41.78082191780822,60.926697298922136,351.9921158725073
2022-08-06 21:00:00,225.0,233.0,229.5,249.5,29.4940275,50.215955,1004.914185,34.5,20.5,8.5,438.5,-2.472409498862042,71.57534246575344,61.93584403315153,489.9828397561983
2022-08-06 22:00:00,225.0,224.0,230.0,238.0,30.801388,39.575954,1004.7073,32.0,19.0,8.0,278.0,5.6254562631511105,35.61643835616439,41.241894619315495,309.63283013494186
2022-08-06 23:00:00,224.0,225.0,229.0,236.5,31.302778500000002,39.706761,1004.863015,38.0,23.0,9.5,385.5,1.9216730364580996,40.41095890410959,41.7872632799416,428.79672497743263
2022-08-07 00:00:00,225.0,223.0,229.0,237.0,30.545834,40.330105,1005.1949,30.0,18.0,7.0,317.0,8.760252501395625,32.19178082191781,44.16197878644738,353.62916980040234
2022-08-07 01:00:00,225.0,224.5,229.5,237.0,30.7216665,41.667778,1005.1963499999999,32.5,20.0,8.5,307.5,3.183106454244851,38.01369863013699,40.511873577532526,342.7516327747064
2022-08-07 02:00:00,225.0,226.0,229.0,239.0,29.845001,43.447346,1005.0917,35.0,21.0,9.0,315.0,-12.010993258040969,54.79452054794521,42.78352728990424,351.6449699553747
2022-08-07 03:00:00,225.0,228.0,230.0,238.0,28.724161,47.977104,1004.8111,38.0,23.0,9.0,354.0,-33.37913857517071,61.64383561643836,28.264697041267652,397.0423192735037
2022-08-07 04:00:00,226.0,230.0,231.0,239.0,27.99694,50.4866,1004.9619,40.0,25.0,10.0,401.0,-40.45819555975437,65.06849315068493,25.34461287413577,450.1523819022926
2022-08-07 05:00:00,227.0,232.0,232.0,238.0,28.268059,52.3693045,1005.136,44.0,27.0,11.5,507.0,-50.672048782582564,68.4931506849315,16.876368789453338,569.7391158359866
2022-08-07 06:00:00,227.0,233.0,232.0,244.0,28.556112,67.93625,1005.5304,52.0,32.0,13.0,432.0,-43.09700691372869,75.34246575342466,30.574998926439633,486.0529506594459
2022-08-07 07:00:00,229.0,227.5,233.0,237.0,29.3073635,64.711344,1005.63685,56.0,34.0,14.0,349.5,-34.46450809464508,47.945205479452056,13.518271997251684,390.92791662680986
2022-08-07 08:00:00,228.0,226.0,233.0,236.0,31.085001,56.316624,1005.7298,64.0,39.0,16.0,314.0,-20.22587709881049,38.35616438356164,16.962253617898398,349.7429961566498
2022-08-07 09:00:00,227.5,222.0,232.5,238.0,33.002085,50.1720775,1005.70488,51.5,32.0,13.0,281.5,4.525056898698839,28.767123287671236,31.077425172843217,312.3383077792438
2022-08-07 10:00:00,224.0,206.0,229.0,222.0,35.81166,30.098198,1005.31976,34.0,21.0,9.0,157.0,25.046163095289216,-35.61643835616439,18.688538669644004,172.13329207434734
2022-08-07 11:00:00,219.5,204.5,224.5,227.0,35.8318005,28.680623,1004.9462,29.5,18.0,7.5,14.5,82.51921673036458,-23.63013698630137,62.635805384978745,15.890093995003857
2022-08-07 12:00:00,220.0,214.0,225.0,235.0,35.60333,30.336914,1004.64233,32.0,19.0,8.0,162.0,66.64662687336282,8.219178082191782,74.86580495555461,177.7680594694347
2022-08-07 13:00:00,223.5,240.5,226.5,259.0,29.927774499999998,61.635729999999995,1004.846135,41.5,25.0,10.0,659.5,5.610426418173223,99.31506849315069,96.26615708335123,734.2281508289365
2022-08-07 14:00:00,225.0,232.0,231.0,251.0,31.646105,54.871258,1004.8591,43.0,27.0,11.0,371.0,-1.331214840898362,60.27397260273973,58.94275776184137,412.81588304037075
2022-08-07 15:00:00,225.0,229.5,230.0,246.0,31.602079500000002,52.023368500000004,1004.84038,40.0,25.0,10.0,318.5,4.610941727143891,55.47945205479453,56.284622321466905,354.016459997629
2022-08-07 16:00:00,226.0,235.0,231.0,254.0,31.012503,64.801674,1004.7984,44.0,27.0,11.0,416.0,-6.580924979602367,71.91780821917808,66.51779963069524,462.7240548851334
2022-08-07 17:00:00,227.0,230.5,233.0,244.0,30.74625,64.361395,1004.90875,48.5,29.5,12.0,391.0,-19.95748700991971,55.13698630136987,33.21166315970284,435.74075622915524
2022-08-07 18:00:00,227.0,227.0,232.0,239.0,30.948338,57.162815,1005.4463,47.0,29.0,12.0,289.0,-13.140378752093447,43.15068493150685,28.410701249624253,322.0655175321289
2022-08-07 19:00:00,227.0,229.0,232.0,238.5,30.24792,59.399265,1006.1982399999999,48.5,29.0,12.0,420.0,-25.169622536179,50.0,24.137931034482754,469.36025682379943
2022-08-07 20:00:00,227.0,226.0,232.0,235.0,31.00472,51.496094,1006.8485,50.0,30.0,12.0,418.0,-22.179756945935505,39.726027397260275,17.54627045132477,466.78448456552155
2022-08-07 21:00:00,226.0,229.5,231.0,235.0,30.5697225,54.516698000000005,1007.23327,54.5,33.5,14.0,532.5,-33.393094859793024,53.08219178082192,19.6890969210289,595.2204532725158
2022-08-07 22:00:00,226.0,224.0,231.0,234.0,30.186943,55.284477,1007.52106,59.0,36.0,15.0,351.0,-11.360415682569677,32.87671232876713,19.650448748228612,392.79279258490453
2022-08-07 23:00:00,227.0,221.0,231.5,230.0,29.3758345,58.015300499999995,1007.4511,59.5,36.5,15.0,422.5,-24.05634044745996,30.82191780821918,7.450508867608535,474.01050444393616
2022-08-08 00:00:00,226.0,223.0,231.0,231.0,29.519999,56.188557,1007.6342,55.0,33.0,14.0,365.0,-31.788122128226057,41.09589041095891,8.077468115257432,409.55092917616105
2022-08-08 01:00:00,227.0,225.5,231.0,232.0,27.7384725,61.3703615,1007.7718,55.5,33.5,13.5,385.0,-37.97827113840341,47.945205479452056,10.696955382831618,434.81149019948856
2022-08-08 02:00:00,227.0,222.0,232.0,232.0,27.603888,51.955322,1007.78265,40.0,25.0,10.0,293.0,-23.40361575127754,34.24657534246575,8.068879632412933,330.81853619678617
2022-08-08 03:00:00,226.0,223.5,230.0,233.0,27.512780499999998,49.153755000000004,1007.779145,39.5,23.5,10.0,234.0,-23.7546699875467,42.8082191780822,19.05354919053549,264.2871279824858
2022-08-08 04:00:00,226.0,230.0,230.0,235.0,26.226387,54.46563,1008.12823,48.0,30.0,13.0,522.0,-47.66822690771675,65.06849315068493,17.705157383948126,592.5362211576555
2022-08-08 05:00:00,228.0,227.5,232.0,235.0,27.3979175,48.961547499999995,1008.3301,39.5,24.0,10.0,398.0,-37.44256452097737,49.657534246575345,12.214969725597975,450.00952326567597
2022-08-08 06:00:00,227.0,223.0,231.0,233.0,29.214993,41.352566,1008.6466,34.0,21.0,9.0,260.0,-20.189376046721357,37.67123287671233,17.481856829990974,292.90968049211835
2022-08-08 07:00:00,226.5,224.5,230.5,235.0,30.256249500000003,46.749077,1009.01688,52.5,31.5,13.0,369.0,-10.435006656074211,38.6986301369863,27.500322068106662,413.189005076567
2022-08-08 08:00:00,227.0,221.0,230.0,234.0,32.44083,40.753418,1008.977,46.0,28.0,12.0,184.0,17.917722334349634,23.287671232876715,36.647056297505046,205.2427064497362
2022-08-08 09:00:00,222.5,205.5,226.5,223.0,34.834583,23.1949595,1008.70172,15.0,9.0,4.0,39.0,64.35994331601323,-24.31506849315069,40.146863056641045,42.98466578690008
2022-08-08 10:00:00,222.0,208.0,226.0,229.0,35.7075,22.089165,1008.55927,17.0,10.0,4.0,162.0,71.64941813028729,-13.698630136986303,56.58092497960236,178.56640308749007
2022-08-08 11:00:00,218.0,207.5,223.0,229.5,35.795280000000005,20.691434,1008.1379,15.0,9.0,3.5,170.5,88.01584575084811,-11.301369863013697,75.35105423626916,187.15624339425344
2022-08-08 12:00:00,219.0,209.0,224.0,232.0,36.77555,19.613525,1007.7016,15.0,9.0,3.0,237.0,84.80053248593636,-8.904109589041095,75.89642289689526,259.36138675598454
2022-08-08 13:00:00,218.5,219.5,223.5,243.5,35.189027,26.40701,1007.5198350000001,20.0,12.5,5.5,385.5,64.59612659423712,28.424657534246577,96.32412934255163,425.0504354025144
2022-08-08 14:00:00,222.0,228.0,227.0,247.0,33.308334,35.36838,1007.56055,22.0,13.0,6.0,469.0,26.881951303302266,54.79452054794521,80.67161935844032,520.0232308213298
2022-08-08 15:00:00,223.0,227.5,228.0,245.0,32.749725999999995,39.065349,1007.4976750000001,21.0,13.0,5.5,420.5,20.38691115214496,52.397260273972606,73.12663717954223,466.46917144885253
2022-08-08 16:00:00,224.0,231.0,229.0,247.0,32.291393,45.341633,1007.32886,21.0,12.0,5.0,443.0,3.5964271911366725,58.21917808219178,64.92034182161721,491.82791420538047
2022-08-08 17:00:00,225.0,228.5,230.0,244.0,32.555836,44.72903,1007.10745,22.0,13.5,6.0,338.0,-1.637179542233868,51.02739726027398,49.61566539270837,375.128938436079
2022-08-08 18:00:00,225.0,225.0,230.0,237.0,31.947222,40.807236,1007.6751,25.0,15.0,6.0,345.0,-0.6441362133379178,39.041095890410965,37.01636105981878,384.4156988235816
2022-08-08 19:00:00,225.0,232.0,230.0,237.0,31.3395845,42.7743715,1008.19775,31.5,19.0,8.0,752.0,-36.58693691759351,63.013698630136986,26.426761712543474,839.0282155367303
2022-08-08 20:00:00,226.0,230.0,231.0,235.0,31.081669,42.02623,1008.58344,34.0,21.0,9.0,751.0,-36.22192639670202,56.16438356164383,19.06643191480225,837.7342461650732
2022-08-08 21:00:00,225.0,227.5,230.0,232.5,29.6038905,40.075317999999996,1008.88032,27.5,17.0,7.0,576.0,-48.17816807660927,59.93150684931507,11.7533387727058,646.671069470694
2022-08-08 22:00:00,226.0,227.0,230.0,232.0,29.358059,37.63037,1009.0624,28.0,17.0,7.0,511.0,-42.41851676901276,54.79452054794521,12.37600377893245,574.3010000148282
2022-08-08 23:00:00,225.5,230.5,230.0,236.0,29.5626395,43.3215045,1009.169005,34.5,21.5,9.0,508.5,-44.93816292351957,68.4931506849315,19.075020397646753,571.0317368757401
2022-08-09 00:00:00,226.0,224.0,231.0,233.0,28.789446,41.67163,1009.107,27.0,16.0,7.0,429.0,-33.09357152059089,44.52054794520548,14.561772662859106,483.4890907663807
2022-08-09 01:00:00,225.0,217.0,229.0,230.0,30.253614499999998,29.86518,1008.893435,19.5,12.0,5.0,137.5,17.284321724567356,11.643835616438357,30.355992613904753,154.04222298691604
2022-08-09 02:00:00,226.0,225.0,231.0,236.0,29.669722,40.5201,1008.8343,26.0,15.0,6.0,291.0,-19.665478593206515,47.945205479452056,25.64091553227122,326.6708823617926
2022-08-09 03:00:00,223.5,224.0,227.5,234.5,29.050559,38.694511,1008.6538,23.0,14.0,5.5,260.0,-17.431399493279518,53.08219178082192,34.265899428865886,292.6469796354775
2022-08-09 04:00:00,225.0,229.0,230.0,234.0,27.176394,52.967365,1008.8417,34.0,21.0,9.0,502.0,-45.918323528148754,61.64383561643836,15.725512088289605,568.2048019763544
2022-08-09 05:00:00,227.0,228.0,232.0,233.0,27.0138915,50.4535315,1009.23325,37.0,23.0,10.0,713.0,-51.50942585992185,54.79452054794521,4.122471765362647,808.2104245027956
2022-08-09 06:00:00,228.0,218.0,232.0,226.0,30.230278,30.969265,1009.305,22.0,14.0,6.0,245.0,-6.2266500622665015,10.958904109589042,3.057499892643964,274.4570067026065
2022-08-09 07:00:00,223.5,210.5,228.5,225.5,32.167915,24.9899635,1009.2085549999999,16.0,10.0,4.0,81.5,37.392107184265896,-9.246575342465754,29.020483531584144,90.69500113342083
2022-08-09 08:00:00,224.0,215.0,228.0,231.0,34.02944,25.540257,1009.09985,21.0,13.0,5.0,228.0,38.22948426160519,6.164383561643837,43.80985098982264,252.67541981941156
2022-08-09 09:00:00,222.0,210.0,227.0,229.5,35.032785000000004,23.2600365,1008.8277499999999,20.5,12.5,5.5,314.5,55.71241465195173,-8.219178082191782,51.4493064800103,347.1338863918093
2022-08-09 10:00:00,219.0,203.0,225.0,228.0,36.732777,17.05824,1008.57434,14.0,8.0,3.0,84.0,95.91188216601537,-26.71232876712329,68.39867737364195,92.17550976177323
2022-08-09 11:00:00,220.0,206.0,226.0,230.5,36.8858295,16.744886,1008.07903,15.0,9.0,3.5,204.5,90.84467728775712,-21.232876712328768,64.0571992957444,223.67921420784091
2022-08-09 12:00:00,220.0,226.0,226.0,247.0,34.939445,35.282364,1007.64716,26.0,16.0,7.0,569.0,41.74002662429681,50.0,93.79482114484475,626.8818448498276
2022-08-09 13:00:00,221.5,220.0,227.5,242.0,35.16999800000001,30.265503000000002,1007.0733250000001,17.5,11.0,4.5,292.0,46.109417271439,27.054794520547944,69.97036973418645,321.6829447590016
2022-08-09 14:00:00,223.0,217.0,229.0,237.0,35.19249,27.802979,1006.58325,17.0,11.0,4.0,352.0,39.86129600206123,14.383561643835618,56.349035942800704,387.18793886760255
2022-08-09 15:00:00,221.5,219.5,227.0,241.0,35.0272235,29.8232015,1006.3756000000001,20.0,12.0,5.0,349.0,44.72989221454029,24.315068493150683,72.30643706789195,384.14580764982406
2022-08-09 16:00:00,222.0,221.0,228.0,239.0,34.75889,32.179443,1006.185,24.0,15.0,6.0,429.0,31.02589427577618,29.45205479452055,61.802722549061706,472.36663838803827
2022-08-09 17:00:00,222.0,219.0,228.0,238.0,34.087362999999996,29.388808,1006.3435999999999,25.0,15.0,6.5,359.5,33.91913943401898,21.917808219178085,60.05926053162709,396.6253154906233
2022-08-09 18:00:00,222.0,219.0,227.0,235.0,33.571114,25.453775,1006.82965,21.0,13.0,5.0,352.0,28.70700390775969,22.602739726027398,54.73440116803366,390.40245526353254
2022-08-09 19:00:00,222.0,222.0,227.5,235.0,31.8372255,26.181126,1007.30705,20.0,12.0,5.0,391.5,18.937604672134658,32.87671232876713,50.9769399235625,435.70414338627495
2022-08-09 20:00:00,223.0,223.0,228.0,236.0,32.12723,25.703966,1007.79675,21.0,13.0,6.0,400.0,16.006784901447155,34.93150684931507,50.72357967964959,445.13388472469194
2022-08-09 21:00:00,223.5,234.5,229.0,247.0,31.0538905,42.3833135,1007.9921300000001,32.0,19.5,8.5,588.5,-15.679348993000385,73.63013698630138,61.815605273328465,658.1002254322822
2022-08-09 22:00:00,224.0,229.0,230.0,235.0,28.573893,37.137127,1008.0347,33.0,20.0,9.0,727.0,-53.49336539700262,68.4931506849315,16.459827371494825,818.2944300711337
2022-08-09 23:00:00,225.0,228.0,230.0,233.0,28.346386000000003,35.8651915,1008.15272,36.0,22.0,9.5,572.5,-49.05311976639327,61.64383561643836,12.590715850045086,644.9788071948242
2022-08-10 00:00:00,225.0,226.0,230.0,234.0,27.862501,34.892227,1007.9798,30.0,19.0,8.0,429.0,-36.14892429252373,54.79452054794521,18.64559625542148,484.25870278019755
2022-08-10 01:00:00,225.0,225.5,230.0,233.5,27.715834,36.6167815,1007.881025,36.0,22.5,9.5,414.0,-35.27397260273973,53.08219178082192,17.80821917808219,467.22156471197184
2022-08-10 02:00:00,226.0,232.0,231.0,240.0,27.893057,51.504856,1008.0004,41.0,25.0,11.0,485.0,-47.092798557134884,71.91780821917808,24.8250096620432,547.0718500403974
2022-08-10 03:00:00,227.0,231.0,232.0,237.0,28.168612500000002,53.023315,1007.9504,45.0,28.0,12.0,503.5,-51.181989951475074,65.06849315068493,13.011551509425857,568.2009481957946
2022-08-10 04:00:00,227.0,227.0,232.0,231.0,28.849161,43.586235,1008.1879,44.0,28.0,12.0,418.0,-46.88667496886674,51.369863013698634,1.7176965689011041,471.05040776474647
2022-08-10 05:00:00,226.0,227.0,232.0,232.5,28.7343075,44.3273525,1008.669715,43.0,27.0,11.5,572.5,-49.942027740799595,54.79452054794521,4.122471765362647,644.3759940272876
2022-08-10 06:00:00,225.0,219.0,230.0,230.0,29.879723,32.942574,1008.90796,39.0,25.0,10.0,240.0,-11.884313136084513,30.82191780821918,14.651951732726415,269.289477086093
2022-08-10 07:00:00,225.0,222.5,229.5,237.0,29.449998,36.6731915,1009.0020999999999,43.0,26.0,11.0,300.5,-10.993258040967063,44.52054794520548,33.527289904238415,337.6833808043528
2022-08-10 08:00:00,225.0,225.0,230.0,240.0,29.226938,39.596706,1009.167,45.0,27.0,11.0,323.0,-12.455447245244143,51.369863013698634,38.91441576845449,363.2225451836526
2022-08-10 09:00:00,226.0,222.0,231.0,236.5,31.465417000000002,35.652697,1008.93102,48.0,29.0,12.0,351.0,3.24215227380083,27.05479452054795,33.51870142139391,391.72013536285255
