Datetime,Label
2022-07-01 15:00:00,20.445900061130523
2022-07-01 16:00:00,34.90359981536865
2022-07-01 17:00:00,21.983499765396118
2022-07-01 18:00:00,20.87909999847412
2022-07-01 19:00:00,7.677200012803078
2022-07-01 20:00:00,13.353100085258484
2022-07-01 21:00:00,31.460299949645997
2022-07-01 22:00:00,56.36199966430664
2022-07-01 23:00:00,25.32929983139038
2022-07-02 00:00:00,25.023399982452393
2022-07-02 01:00:00,27.70269994735718
2022-07-02 02:00:00,19.933299779891968
2022-07-02 03:00:00,18.869199724197387
2022-07-02 04:00:00,26.794899978637694
2022-07-02 05:00:00,19.83379984855652
2022-07-02 06:00:00,22.655899858474733
2022-07-02 07:00:00,20.083399887084962
