Datetime,Dew Point (C),H2S (ppb),NO2 (ppb),Humidity (%),O3 (ppb),PM1 (ug/m3),PM2.5 (ug/m3),PM10 (ug/m3),Temp (C)
2022-07-05 15:00:00,17.82,6.54,34.97,16.85,62.57,1.94,2.81,6.49,35.66
2022-07-05 16:00:00,17.6,7.21,33.86,15.2,64.06,3.08,3.86,7.88,36.0
2022-07-05 17:00:00,18.18,16.41,35.07,23.33,59.91,3.14,3.94,7.81,36.04
2022-07-05 18:00:00,18.73,21.78,37.44,28.38,58.21,3.5,4.34,8.32,35.47
2022-07-05 19:00:00,16.62,9.91,35.63,21.35,65.79,3.68,4.52,8.74,33.97
2022-07-05 20:00:00,15.36,11.2,36.31,22.35,59.65,4.08,4.93,9.44,32.19
2022-07-05 21:00:00,15.04,16.25,37.61,25.85,53.25,4.43,5.28,9.38,31.21
2022-07-05 22:00:00,15.42,24.03,41.14,39.79,28.21,4.9,5.93,10.82,30.07
2022-07-05 23:00:00,15.7,19.07,44.53,32.45,33.86,4.55,5.41,8.81,29.01
2022-07-06 00:00:00,15.29,12.67,44.12,22.25,43.72,5.09,6.05,9.75,28.71
2022-07-06 01:00:00,14.9,4.58,43.26,12.44,62.64,5.05,5.74,7.8,28.61
2022-07-06 02:00:00,15.32,10.44,44.72,15.06,62.11,6.38,7.29,10.76,28.54
2022-07-06 03:00:00,15.88,16.61,52.12,18.89,64.88,4.71,5.38,7.26,26.5
2022-07-06 04:00:00,15.19,5.94,49.75,15.9,59.83,6.34,7.21,8.85,26.54
2022-07-06 05:00:00,15.01,1.37,48.78,14.16,62.38,6.91,7.81,8.9,26.69
2022-07-06 06:00:00,15.88,11.5,52.93,21.0,46.72,6.94,7.89,9.94,26.27
2022-07-06 07:00:00,15.85,6.29,52.31,19.84,51.08,6.51,7.36,9.13,26.41
2022-07-06 08:00:00,15.99,1.34,49.44,13.38,56.07,4.69,6.18,10.4,27.52
2022-07-06 09:00:00,16.13,0.0,44.49,4.32,65.77,3.5,4.61,7.61,29.51
2022-07-06 10:00:00,16.29,0.0,37.89,0.44,67.74,3.29,4.46,8.38,32.52
2022-07-06 11:00:00,15.95,0.0,32.67,0.13,71.29,2.24,3.11,5.88,34.76
2022-07-06 12:00:00,17.02,3.33,32.46,8.31,74.02,2.96,3.81,6.63,36.11
2022-07-06 13:00:00,17.26,3.67,30.17,9.42,70.23,3.64,4.58,7.23,37.74
2022-07-06 14:00:00,16.28,0.0,25.41,4.4,70.53,2.95,4.09,7.71,39.77
2022-07-06 15:00:00,15.09,0.65,23.55,11.49,69.75,3.15,4.19,7.11,39.74
2022-07-06 16:00:00,14.74,4.82,22.7,15.26,66.59,4.66,5.74,8.48,40.01
2022-07-06 17:00:00,14.39,14.11,22.81,20.38,64.54,4.56,5.63,7.9,39.5
2022-07-06 18:00:00,14.62,24.45,24.5,25.08,63.93,5.0,6.03,8.1,38.46
2022-07-06 19:00:00,17.78,68.73,34.98,53.79,44.19,6.12,7.28,11.0,36.17
2022-07-06 20:00:00,19.96,73.93,50.27,55.7,43.02,6.75,8.05,12.87,31.56
2022-07-06 21:00:00,19.03,42.13,51.99,41.68,43.02,6.73,7.93,12.71,29.96
2022-07-06 22:00:00,18.57,21.88,53.49,32.3,44.99,7.86,8.97,12.51,28.97
2022-07-06 23:00:00,18.36,21.56,54.49,35.54,31.01,11.08,12.43,16.13,28.42
2022-07-07 00:00:00,18.19,18.91,55.54,30.73,28.3,8.05,9.1,12.0,27.95
2022-07-07 01:00:00,12.17,0.0,37.66,0.0,53.37,4.21,4.61,6.26,27.96
2022-07-07 02:00:00,11.64,0.0,37.83,0.0,71.94,3.88,4.25,5.85,27.28
2022-07-07 03:00:00,11.93,0.0,40.21,5.06,73.38,3.18,3.58,5.41,26.56
2022-07-07 04:00:00,11.91,0.0,41.55,6.48,74.15,3.35,3.73,5.45,25.98
2022-07-07 05:00:00,12.25,3.47,43.78,12.99,66.4,3.61,4.05,6.25,25.48
2022-07-07 06:00:00,12.57,5.96,45.69,16.4,61.64,3.18,3.75,6.51,25.11
2022-07-07 07:00:00,12.72,2.03,44.77,15.91,58.83,2.67,3.31,7.25,25.61
2022-07-07 08:00:00,12.84,0.16,42.62,8.88,67.05,2.25,2.83,6.83,26.59
2022-07-07 09:00:00,12.35,0.0,36.66,0.52,74.63,2.08,2.52,5.48,28.66
2022-07-07 10:00:00,12.24,0.0,30.55,0.0,73.82,2.0,2.53,6.63,31.68
2022-07-07 11:00:00,12.08,0.0,27.32,0.0,77.52,1.39,1.89,5.96,33.48
2022-07-07 12:00:00,11.92,0.0,24.88,1.03,79.91,1.14,1.57,4.29,34.95
2022-07-07 13:00:00,12.04,0.21,22.99,2.15,80.61,1.08,1.5,4.13,36.54
2022-07-07 14:00:00,11.26,1.61,20.53,4.76,77.52,1.77,2.1,4.38,37.68
2022-07-07 15:00:00,11.13,2.47,18.72,7.58,72.02,1.84,2.18,4.6,39.22
2022-07-07 16:00:00,9.22,1.78,16.57,5.04,74.74,1.86,2.18,3.81,39.15
2022-07-07 17:00:00,7.47,6.84,14.48,4.28,77.38,1.6,1.86,3.24,39.41
2022-07-07 18:00:00,8.06,23.45,16.03,11.16,76.56,1.8,2.09,3.45,38.28
2022-07-07 19:00:00,8.33,27.97,17.47,14.91,73.01,1.87,2.18,3.86,37.03
2022-07-07 20:00:00,7.87,30.99,19.58,19.35,68.06,2.26,2.55,3.9,34.39
2022-07-07 21:00:00,7.72,32.15,21.66,25.44,54.98,2.67,3.11,5.42,32.42
2022-07-07 22:00:00,7.7,27.51,23.66,20.16,64.27,2.27,2.64,4.34,30.82
2022-07-07 23:00:00,8.6,32.77,26.98,40.64,25.6,4.9,5.68,9.45,29.62
2022-07-08 00:00:00,9.28,41.48,30.64,56.72,4.5,6.13,7.26,11.24,28.2
2022-07-08 01:00:00,11.45,55.0,36.49,56.6,2.7,6.38,7.32,10.5,27.75
2022-07-08 02:00:00,14.57,53.89,46.41,52.09,7.56,5.22,6.14,9.8,27.05
2022-07-08 03:00:00,13.83,36.34,46.57,32.83,31.79,4.99,5.66,8.43,26.21
2022-07-08 04:00:00,14.75,19.6,49.63,15.98,56.24,5.18,5.65,7.31,26.19
2022-07-08 05:00:00,15.68,27.95,53.42,22.66,58.47,6.49,6.98,8.57,25.88
2022-07-08 06:00:00,16.36,20.12,55.96,27.3,46.07,7.0,7.64,9.88,25.82
2022-07-08 07:00:00,16.63,14.63,54.6,35.28,24.23,7.41,8.29,11.47,26.52
2022-07-08 08:00:00,17.28,12.3,54.92,21.34,50.26,4.89,5.85,9.04,27.12
2022-07-08 09:00:00,18.46,14.4,56.15,23.62,50.16,4.04,4.82,7.48,28.02
2022-07-08 10:00:00,18.27,3.97,50.68,16.64,49.23,4.62,5.47,8.39,29.69
2022-07-08 11:00:00,18.56,2.49,45.63,11.88,65.08,5.15,5.92,9.08,31.74
2022-07-08 12:00:00,19.87,9.29,47.98,17.67,62.61,3.79,4.89,8.62,32.29
2022-07-08 13:00:00,19.69,34.32,67.8,37.16,58.19,6.84,7.86,13.15,26.4
2022-07-08 14:00:00,19.34,27.53,68.21,33.49,48.66,4.86,5.59,7.1,25.66
2022-07-08 15:00:00,18.83,5.19,57.6,11.18,53.59,4.32,4.98,6.6,28.05
2022-07-08 16:00:00,19.26,5.64,59.77,18.92,43.92,7.51,8.11,9.93,27.81
2022-07-08 17:00:00,18.88,10.19,61.08,18.0,57.58,8.6,11.8,28.44,27.16
2022-07-08 18:00:00,15.9,5.55,72.34,20.59,69.62,3.7,4.53,8.12,21.1
2022-07-08 19:00:00,16.43,6.67,72.32,22.31,56.76,3.0,3.31,4.17,21.64
2022-07-08 20:00:00,16.57,1.86,69.53,22.07,42.92,4.51,4.96,6.65,22.42
2022-07-08 21:00:00,16.77,2.79,70.71,19.79,50.17,4.78,5.2,6.3,22.37
2022-07-08 22:00:00,17.84,11.56,81.59,27.17,41.97,5.01,5.47,6.22,21.12
2022-07-08 23:00:00,18.39,13.63,87.32,35.47,25.99,5.41,5.98,6.96,20.57
2022-07-09 00:00:00,17.91,5.08,86.67,24.59,42.07,5.16,5.61,6.43,20.21
2022-07-09 01:00:00,16.05,0.0,79.23,6.41,75.25,2.05,2.23,2.57,19.75
2022-07-09 02:00:00,16.67,0.0,81.44,10.46,60.98,3.02,3.21,3.47,19.95
2022-07-09 03:00:00,16.09,0.0,80.71,6.77,67.47,2.32,2.51,2.86,19.5
2022-07-09 04:00:00,15.82,0.0,78.75,6.26,66.98,1.99,2.16,2.54,19.62
2022-07-09 05:00:00,15.61,0.0,77.1,7.54,70.02,2.16,2.36,2.78,19.75
2022-07-09 06:00:00,16.77,0.81,85.46,24.45,48.69,4.19,4.46,4.85,19.27
2022-07-09 07:00:00,16.84,1.22,86.58,17.91,52.08,4.88,5.16,5.58,19.14
2022-07-09 08:00:00,17.13,1.1,87.21,18.31,45.68,5.11,5.4,5.84,19.31
2022-07-09 09:00:00,17.06,0.06,86.0,14.75,49.96,4.82,5.06,5.39,19.47
2022-07-09 10:00:00,17.05,0.0,84.7,12.56,52.68,4.84,5.05,5.43,19.7
2022-07-09 11:00:00,17.34,0.04,86.51,16.77,48.6,5.25,5.54,5.98,19.65
2022-07-09 12:00:00,18.08,0.46,84.55,18.95,37.77,5.29,5.56,5.99,20.78
2022-07-09 13:00:00,18.63,0.18,84.67,20.35,31.62,6.43,6.77,7.34,21.32
2022-07-09 14:00:00,18.45,0.22,84.32,13.39,44.94,5.39,5.66,6.05,21.2
2022-07-09 15:00:00,18.2,0.0,78.8,4.43,48.66,3.61,3.8,4.16,22.06
2022-07-09 16:00:00,17.58,0.0,74.49,2.26,49.31,2.02,2.2,2.9,22.34
2022-07-09 17:00:00,16.49,0.0,70.58,0.11,54.83,1.59,1.75,2.29,22.09
2022-07-09 18:00:00,15.64,0.0,69.25,3.18,53.43,1.09,1.24,1.91,21.52
2022-07-09 19:00:00,15.13,0.0,69.81,7.95,49.85,0.83,0.97,1.6,20.85
2022-07-09 20:00:00,14.88,0.0,69.93,7.97,51.9,1.11,1.24,1.79,20.56
2022-07-09 21:00:00,14.89,0.0,71.77,14.88,41.86,1.45,1.62,2.18,20.15
2022-07-09 22:00:00,14.71,0.0,71.32,13.6,44.36,2.09,2.27,2.97,20.06
2022-07-09 23:00:00,14.64,0.0,70.52,12.74,41.59,3.03,3.23,3.82,20.18
2022-07-10 00:00:00,14.61,1.87,69.81,14.25,37.54,3.62,3.86,4.62,20.31
2022-07-10 01:00:00,14.57,0.0,68.8,13.2,38.2,4.17,4.42,5.17,20.5
2022-07-10 02:00:00,14.25,0.0,66.86,9.04,42.74,5.56,5.84,6.6,20.63
2022-07-10 03:00:00,13.97,0.21,66.5,9.46,46.78,7.76,8.11,9.0,20.42
2022-07-10 04:00:00,13.94,0.0,66.71,6.72,50.69,8.52,8.9,9.67,20.35
2022-07-10 05:00:00,13.93,0.0,68.08,8.37,47.53,7.9,8.27,9.08,20.0
2022-07-10 06:00:00,13.59,0.0,66.29,8.62,46.14,7.32,7.68,8.46,20.08
2022-07-10 07:00:00,13.6,0.0,64.91,7.14,49.89,7.01,7.41,8.47,20.43
2022-07-10 08:00:00,13.84,0.0,62.23,6.56,50.33,7.64,8.08,9.29,21.36
2022-07-10 09:00:00,14.35,0.0,56.05,3.69,48.82,6.45,6.95,8.38,23.68
2022-07-10 10:00:00,14.44,0.0,44.93,0.01,45.9,6.05,6.55,8.08,27.5
2022-07-10 11:00:00,13.74,0.0,36.9,0.0,46.67,4.73,5.19,6.76,30.09
2022-07-10 12:00:00,13.51,0.0,33.14,0.0,53.42,4.23,4.69,6.47,31.69
2022-07-10 13:00:00,13.55,0.2,29.75,1.02,59.22,3.8,4.24,5.72,33.66
2022-07-10 14:00:00,13.95,1.24,28.56,5.01,59.56,3.97,4.43,6.06,34.87
2022-07-10 15:00:00,13.6,0.14,26.98,5.13,64.3,3.62,4.06,5.65,35.5
2022-07-10 16:00:00,13.91,9.11,27.87,15.02,57.66,3.65,4.07,5.6,35.28
2022-07-10 17:00:00,12.97,3.46,26.15,12.26,61.08,3.03,3.45,5.01,35.31
2022-07-10 18:00:00,15.24,34.21,32.68,34.68,50.63,3.83,4.29,5.96,34.19
2022-07-10 19:00:00,13.59,15.09,33.09,18.52,56.74,3.53,3.97,5.69,31.97
2022-07-10 20:00:00,11.32,11.02,30.93,16.4,55.24,2.4,2.88,4.85,30.4
2022-07-10 21:00:00,10.4,12.01,32.81,22.01,45.19,1.83,2.27,4.06,28.3
2022-07-10 22:00:00,10.31,13.94,35.11,20.13,49.38,1.81,2.21,3.62,27.05
2022-07-10 23:00:00,10.52,14.29,37.48,15.24,56.61,1.91,2.3,3.83,26.17
2022-07-11 00:00:00,10.95,16.42,40.17,15.9,52.71,2.13,2.54,3.79,25.48
2022-07-11 01:00:00,11.36,17.05,43.61,15.65,51.1,2.54,2.99,4.36,24.56
2022-07-11 02:00:00,11.4,16.03,46.21,14.22,52.55,2.85,3.32,4.88,23.64
2022-07-11 03:00:00,10.65,6.63,45.73,9.45,52.29,2.28,2.63,3.93,23.0
2022-07-11 04:00:00,10.2,4.4,45.78,9.05,53.89,1.89,2.19,3.3,22.47
2022-07-11 05:00:00,9.91,2.78,46.42,10.65,53.09,1.91,2.22,3.36,21.92
2022-07-11 06:00:00,9.85,4.1,47.95,12.89,49.02,1.99,2.31,3.29,21.32
2022-07-11 07:00:00,9.91,1.9,47.08,15.29,42.46,2.09,2.49,4.28,21.7
2022-07-11 08:00:00,10.13,0.0,44.18,7.88,51.19,1.28,1.74,3.86,22.99
2022-07-11 09:00:00,11.08,0.0,41.74,7.13,50.34,1.27,1.66,3.34,25.01
2022-07-11 10:00:00,10.76,0.0,33.77,0.35,53.1,0.9,1.27,3.07,28.25
2022-07-11 11:00:00,10.31,0.0,28.79,0.0,55.6,0.83,1.26,3.19,30.47
2022-07-11 12:00:00,10.26,0.0,25.6,0.0,59.76,1.12,1.48,3.32,32.48
2022-07-11 13:00:00,9.63,0.0,22.47,1.12,61.55,1.03,1.39,3.81,34.05
2022-07-11 14:00:00,9.12,0.0,21.07,4.4,61.27,0.81,1.22,3.92,34.59
2022-07-11 15:00:00,8.36,0.0,19.66,6.78,61.22,1.05,1.38,3.03,34.9
2022-07-11 16:00:00,8.15,2.19,18.85,9.67,59.86,1.34,1.64,3.1,35.42
2022-07-11 17:00:00,8.12,10.04,19.36,14.56,57.73,1.24,1.53,2.88,34.9
2022-07-11 18:00:00,8.14,15.35,20.36,17.96,54.97,1.46,1.76,2.85,34.03
2022-07-11 19:00:00,8.24,19.04,22.05,16.52,57.45,1.37,1.65,2.58,32.71
2022-07-11 20:00:00,8.83,30.98,26.44,28.4,41.19,1.41,1.81,3.7,30.38
2022-07-11 21:00:00,8.8,27.65,29.36,28.43,37.81,1.46,1.85,3.53,28.38
2022-07-11 22:00:00,8.95,24.9,32.32,21.29,47.42,1.52,1.93,3.47,26.9
2022-07-11 23:00:00,8.72,19.4,33.96,15.94,53.56,1.47,1.85,3.33,25.79
2022-07-12 00:00:00,8.3,14.3,34.81,12.45,53.42,1.22,1.58,2.7,24.9
2022-07-12 01:00:00,8.33,13.04,36.39,10.77,53.39,1.17,1.54,2.89,24.19
2022-07-12 02:00:00,7.8,8.62,36.92,8.74,53.46,1.22,1.62,3.19,23.35
2022-07-12 03:00:00,7.35,4.67,36.55,6.87,53.92,1.26,1.63,2.82,23.02
2022-07-12 04:00:00,7.29,4.7,37.9,6.88,56.78,1.37,1.76,3.02,22.34
2022-07-12 05:00:00,7.14,5.28,39.09,8.34,55.58,1.45,1.88,3.18,21.67
2022-07-12 06:00:00,7.16,5.42,40.65,11.02,49.75,1.58,2.03,3.24,21.05
2022-07-12 07:00:00,6.91,2.11,39.94,10.22,49.68,1.6,2.08,3.77,21.07
2022-07-12 08:00:00,6.45,0.0,36.6,6.11,53.56,1.09,2.05,5.16,21.99
2022-07-12 09:00:00,6.89,0.0,32.92,2.72,55.78,1.12,1.69,3.95,24.24
2022-07-12 10:00:00,7.98,0.0,29.4,0.4,58.5,0.98,1.56,3.58,27.4
2022-07-12 11:00:00,7.64,0.0,25.76,0.12,59.33,1.04,1.66,4.1,29.3
2022-07-12 12:00:00,7.22,0.0,22.02,0.0,61.56,1.59,2.1,4.22,31.51
2022-07-12 13:00:00,7.72,0.0,22.12,1.01,68.86,1.29,1.92,4.66,32.04
2022-07-12 14:00:00,8.41,0.35,21.39,4.65,64.2,1.57,2.18,4.49,33.45
2022-07-12 15:00:00,8.73,2.01,20.44,5.94,63.88,2.04,2.54,4.08,34.67
2022-07-12 16:00:00,8.78,5.61,20.45,8.21,64.34,1.94,2.45,4.65,34.71
2022-07-12 17:00:00,8.46,8.56,20.29,10.07,62.75,1.74,2.26,4.39,34.46
2022-07-12 18:00:00,7.47,9.05,19.87,8.99,66.83,1.44,1.89,3.44,33.63
2022-07-12 19:00:00,6.94,15.49,21.19,11.8,66.35,1.52,2.05,3.98,31.86
2022-07-12 20:00:00,7.32,21.26,24.98,18.84,55.67,1.79,2.35,4.39,29.43
2022-07-12 21:00:00,7.11,22.11,27.16,20.89,47.67,1.84,2.41,4.63,27.74
2022-07-12 22:00:00,6.9,19.6,29.04,18.45,49.74,1.83,2.37,4.44,26.35
2022-07-12 23:00:00,6.95,16.34,30.54,14.69,53.06,1.4,1.88,3.86,25.56
2022-07-13 00:00:00,7.49,18.67,33.65,13.13,55.99,1.45,1.87,3.26,24.56
2022-07-13 01:00:00,6.79,9.31,33.51,8.53,58.37,1.34,1.81,3.28,23.83
2022-07-13 02:00:00,6.55,9.02,34.28,8.89,56.58,1.36,1.84,3.19,23.17
2022-07-13 03:00:00,6.02,2.59,33.87,6.02,61.35,1.36,1.87,3.41,22.77
2022-07-13 04:00:00,5.75,0.71,33.53,6.79,60.09,1.36,1.85,3.02,22.62
2022-07-13 05:00:00,5.86,3.24,34.89,9.76,57.65,1.59,2.1,3.4,22.1
2022-07-13 06:00:00,6.34,6.83,37.37,13.81,52.32,1.53,2.05,3.35,21.5
2022-07-13 07:00:00,6.57,4.62,37.13,13.81,50.68,1.73,2.34,4.01,21.88
2022-07-13 08:00:00,7.2,2.08,36.38,13.1,48.22,1.3,2.86,6.44,22.92
2022-07-13 09:00:00,7.7,0.16,32.74,7.56,51.38,1.37,2.2,4.87,25.28
2022-07-13 10:00:00,7.9,0.0,27.88,1.4,59.53,1.03,1.72,3.98,28.22
2022-07-13 11:00:00,8.0,0.0,26.56,3.18,60.98,1.45,2.24,5.66,29.17
2022-07-13 12:00:00,7.54,0.0,22.07,2.42,61.85,1.12,1.82,4.72,31.87
2022-07-13 13:00:00,8.06,1.29,23.14,7.83,67.64,1.14,1.94,6.02,31.65
2022-07-13 14:00:00,7.61,0.08,20.36,5.25,64.27,1.73,2.88,9.63,33.38
2022-07-13 15:00:00,7.41,0.26,18.73,1.89,67.37,1.23,1.69,4.26,34.63
2022-07-13 16:00:00,6.61,1.02,16.85,0.74,69.76,1.18,1.74,4.76,35.54
2022-07-13 17:00:00,7.22,15.58,18.2,10.0,67.0,1.55,2.09,5.12,35.02
2022-07-13 18:00:00,11.43,48.94,28.08,32.0,53.22,1.49,2.26,6.6,32.23
2022-07-13 19:00:00,8.93,15.9,24.8,15.57,52.34,1.51,2.08,5.25,31.54
2022-07-13 20:00:00,7.39,13.89,24.46,11.8,59.16,1.45,1.97,4.7,29.88
2022-07-13 21:00:00,7.1,14.09,25.9,13.8,53.34,1.74,2.19,4.31,28.54
2022-07-13 22:00:00,7.23,17.67,28.09,13.44,56.65,1.81,2.28,4.38,27.31
2022-07-13 23:00:00,7.4,16.31,30.18,15.08,55.6,1.26,1.74,3.98,26.27
2022-07-14 00:00:00,7.36,14.8,31.63,11.14,60.98,1.12,1.53,3.43,25.44
2022-07-14 01:00:00,7.5,11.12,32.33,8.73,63.35,1.03,1.45,3.44,25.22
2022-07-14 02:00:00,7.81,11.82,33.26,9.06,60.14,1.14,1.55,3.11,25.13
2022-07-14 03:00:00,8.33,13.25,36.61,13.69,47.24,1.38,1.88,3.82,24.09
2022-07-14 04:00:00,7.91,9.88,37.15,10.08,53.7,1.13,1.48,2.69,23.37
2022-07-14 05:00:00,8.23,13.55,39.46,22.42,31.01,1.72,2.33,4.38,22.74
2022-07-14 06:00:00,8.16,8.19,39.92,21.78,33.33,1.6,2.21,4.41,22.47
2022-07-14 07:00:00,8.48,7.13,39.72,22.17,33.37,1.78,2.45,4.83,22.91
2022-07-14 08:00:00,8.76,0.01,36.76,8.12,52.52,1.44,1.92,4.39,24.51
2022-07-14 09:00:00,9.52,0.64,33.69,9.75,48.42,1.68,2.32,5.66,26.87
2022-07-14 10:00:00,9.84,0.0,28.58,1.63,59.36,1.57,2.21,6.01,30.05
2022-07-14 11:00:00,9.64,0.0,24.56,1.1,65.23,1.71,2.42,6.98,32.49
2022-07-14 12:00:00,10.25,0.32,24.68,9.14,67.53,2.04,2.99,10.03,33.11
2022-07-14 13:00:00,11.21,4.44,25.27,16.09,62.9,2.19,2.97,9.42,33.85
2022-07-14 14:00:00,11.09,4.04,23.56,12.47,67.54,1.84,2.49,6.38,34.95
2022-07-14 15:00:00,12.96,25.36,27.51,23.6,66.42,1.53,2.17,6.24,34.42
2022-07-14 16:00:00,12.34,10.0,26.17,16.32,67.39,1.44,2.11,6.27,34.54
2022-07-14 17:00:00,12.63,13.08,26.4,17.38,69.07,1.25,1.8,5.35,34.73
2022-07-14 18:00:00,13.01,16.38,27.52,28.94,48.09,1.35,2.1,6.42,34.42
2022-07-14 19:00:00,12.35,12.08,27.53,22.69,53.63,1.32,2.25,7.58,33.64
2022-07-14 20:00:00,10.86,16.68,28.2,30.24,40.59,1.56,2.31,6.47,31.48
2022-07-14 21:00:00,11.34,30.06,32.75,56.68,0.26,2.09,2.96,6.78,29.42
2022-07-14 22:00:00,10.69,24.77,34.41,51.21,4.73,2.17,2.87,5.68,27.83
2022-07-14 23:00:00,10.24,14.68,34.87,35.95,20.35,1.79,2.34,4.7,27.08
2022-07-15 00:00:00,10.63,17.78,36.55,39.21,16.82,1.74,2.3,4.49,26.73
2022-07-15 01:00:00,11.7,33.32,40.91,54.27,0.08,2.57,3.36,6.49,26.03
2022-07-15 02:00:00,12.13,30.44,44.91,42.76,5.45,3.34,4.19,6.95,24.93
2022-07-15 03:00:00,12.99,32.78,50.08,37.57,3.82,4.42,5.42,8.02,24.05
2022-07-15 04:00:00,12.8,22.43,51.08,34.82,5.37,4.09,4.97,7.24,23.5
2022-07-15 05:00:00,12.42,15.52,51.61,35.11,5.35,3.71,4.59,6.86,22.92
2022-07-15 06:00:00,12.37,19.26,52.59,44.0,0.0,4.1,5.08,7.69,22.55
2022-07-15 07:00:00,13.33,30.2,54.1,50.74,0.22,4.63,6.16,11.89,23.13
2022-07-15 08:00:00,15.97,34.06,58.98,41.57,5.47,7.62,9.55,17.6,24.55
2022-07-15 09:00:00,16.89,19.13,58.19,36.53,6.53,9.93,12.58,24.14,25.78
2022-07-15 10:00:00,17.06,3.39,47.55,19.28,27.22,9.99,13.13,25.68,29.37
2022-07-15 11:00:00,17.82,1.1,44.45,7.5,46.81,9.09,11.94,23.54,31.43
2022-07-15 12:00:00,17.07,0.0,37.93,1.53,62.52,3.95,5.51,15.06,33.36
2022-07-15 13:00:00,17.74,0.0,35.75,5.93,68.15,2.52,4.18,14.43,35.18
2022-07-15 14:00:00,15.78,0.0,29.73,0.93,74.08,1.99,3.0,9.94,36.29
2022-07-15 15:00:00,14.75,0.58,26.89,6.76,74.49,2.0,2.77,7.4,36.92
2022-07-15 16:00:00,14.58,4.31,26.64,12.91,81.73,1.9,2.57,7.84,36.87
2022-07-15 17:00:00,15.16,11.58,28.48,29.54,55.72,1.76,2.25,5.38,36.35
2022-07-15 18:00:00,15.27,15.87,29.9,31.94,48.61,1.92,2.45,5.44,35.6
2022-07-15 19:00:00,13.39,8.3,28.59,26.79,47.48,1.95,2.49,5.64,34.2
2022-07-15 20:00:00,11.64,9.71,29.14,22.37,57.53,2.11,2.67,5.98,31.81
2022-07-15 21:00:00,12.11,21.63,32.73,37.28,36.55,2.52,3.21,6.8,30.32
2022-07-15 22:00:00,12.01,14.88,35.49,34.1,41.04,2.13,2.72,5.69,28.78
2022-07-15 23:00:00,11.39,10.0,35.52,22.05,59.01,2.12,2.81,5.83,28.07
2022-07-16 00:00:00,11.26,7.84,35.65,18.42,61.72,1.94,2.46,4.72,27.85
2022-07-16 01:00:00,12.19,17.41,38.79,34.78,32.41,2.44,3.02,5.15,27.47
2022-07-16 02:00:00,12.44,19.34,41.58,38.16,24.68,2.56,3.19,5.75,26.56
2022-07-16 03:00:00,12.89,20.67,45.06,34.09,28.88,2.69,3.29,5.51,25.73
2022-07-16 04:00:00,12.91,19.85,47.29,32.89,24.29,3.29,3.92,5.96,24.91
2022-07-16 05:00:00,13.47,23.31,51.17,38.38,15.17,3.57,4.3,6.89,24.21
2022-07-16 06:00:00,14.38,26.26,55.77,45.74,0.5,3.92,4.75,7.46,23.75
2022-07-16 07:00:00,15.4,32.93,58.46,44.91,4.23,4.77,6.34,14.75,24.08
2022-07-16 08:00:00,17.43,26.94,63.91,32.93,17.61,7.63,10.69,28.78,24.72
2022-07-16 09:00:00,17.6,14.95,57.74,16.14,20.66,7.58,9.06,16.13,26.67
2022-07-16 10:00:00,17.28,0.66,45.91,11.24,29.57,8.9,11.07,21.28,30.22
2022-07-16 11:00:00,18.97,0.02,44.16,5.41,56.34,4.61,6.17,17.37,32.78
2022-07-16 12:00:00,18.52,0.0,37.03,1.32,65.47,3.5,5.11,17.96,35.43
2022-07-16 13:00:00,19.54,1.11,36.35,6.07,74.28,3.19,4.57,14.83,36.91
2022-07-16 14:00:00,19.64,8.92,34.79,8.91,74.47,2.64,3.71,9.89,37.85
2022-07-16 15:00:00,17.56,1.85,29.37,2.43,78.92,2.21,3.05,7.57,38.58
2022-07-16 16:00:00,15.47,0.0,24.8,2.93,77.62,2.02,2.64,5.81,39.28
2022-07-16 17:00:00,12.49,0.0,20.31,3.77,77.66,1.74,2.16,4.52,39.38
2022-07-16 18:00:00,13.81,16.93,23.46,23.84,69.98,1.77,2.19,4.24,38.35
2022-07-16 19:00:00,13.99,17.05,26.02,24.17,66.82,2.06,2.53,4.99,36.62
2022-07-16 20:00:00,11.86,17.01,25.24,28.94,54.11,2.48,3.06,6.0,34.64
2022-07-16 21:00:00,12.48,31.4,29.97,43.15,32.94,2.59,3.36,6.75,32.3
2022-07-16 22:00:00,11.29,14.64,30.0,26.17,53.25,2.22,2.83,5.31,30.88
2022-07-16 23:00:00,10.25,5.2,28.76,17.56,62.28,2.01,2.46,4.43,30.41
2022-07-17 00:00:00,9.75,5.38,28.48,22.31,52.05,2.11,2.56,4.3,30.0
2022-07-17 01:00:00,10.7,17.42,31.89,39.97,23.15,2.41,2.88,4.42,29.15
2022-07-17 02:00:00,11.96,33.32,36.95,43.85,12.71,2.81,3.38,5.14,28.1
2022-07-17 03:00:00,12.41,31.82,40.67,39.05,12.0,3.49,4.15,6.49,26.91
2022-07-17 04:00:00,12.18,22.18,41.97,37.69,16.6,3.45,4.05,6.21,26.12
2022-07-17 05:00:00,13.94,36.71,48.91,45.92,4.85,3.94,4.56,6.31,25.54
2022-07-17 06:00:00,15.34,40.42,54.87,44.8,1.5,4.21,4.94,7.07,25.06
2022-07-17 07:00:00,17.27,39.62,61.54,38.96,11.12,3.89,4.56,6.88,25.19
2022-07-17 08:00:00,17.88,20.7,59.08,28.15,18.82,3.93,4.65,7.39,26.53
2022-07-17 09:00:00,17.66,2.42,49.64,13.67,33.36,3.99,4.86,9.08,29.34
