Datetime,Dew Point (C),H2S GCc AVG1H (ppb),Humidity ext (%),NO2 GCc AVG1H (ppb),O3 GCc AVG1H (ppb),Pressure (hPa),TSP AVG1H (ug/m3),Temp ext (C)
2022-06-13 21:00:00,19.735,66.7,72.23,62.22,0.13,1008.35,17.39,25.09
2022-06-13 20:00:00,20.6,67.93,73.4,61.04,22.95,1008.065,11.36,25.725
2022-06-13 19:00:00,18.575000000000003,50.29,70.91,35.12,65.81,1008.2049999999999,16.28,24.195
2022-06-13 18:00:00,13.99,17.16,34.285,23.2,66.9,1006.915,11.96,31.655
2022-06-13 17:00:00,16.255000000000003,7.73,32.08,11.56,69.87,1007.165,8.02,35.43
2022-06-13 16:00:00,16.11,9.14,31.28,8.21,72.98,1007.385,8.5,35.725
2022-06-13 15:00:00,16.945,16.54,39.760000000000005,14.12,76.08,1008.295,8.98,32.375
2022-06-13 14:00:00,15.52,4.48,34.495000000000005,4.23,69.65,1008.79,8.95,33.290000000000006
2022-06-13 13:00:00,13.815000000000001,0.0,27.985,0.0,48.35,1009.085,8.38,35.08
2022-06-13 12:00:00,14.5,0.17,37.57,2.12,46.65,1009.48,6.93,30.615000000000002
2022-06-13 11:00:00,14.67,0.27,42.89,0.44,50.69,1009.7,6.45,28.5
2022-06-13 10:00:00,15.1,0.11,47.575,0.87,49.45,1009.675,6.66,27.21
2022-06-13 09:00:00,14.645,0.77,50.1,3.04,50.68,1009.4549999999999,7.24,25.83
2022-06-13 08:00:00,14.165,4.39,53.644999999999996,14.53,36.74,1009.645,7.53,24.165
2022-06-13 07:00:00,14.045,6.89,54.64,3.4,53.56,1009.5450000000001,5.73,23.725
2022-06-13 06:00:00,14.195,2.99,55.545,1.68,53.95,1009.09,5.8,23.615000000000002
2022-06-13 05:00:00,14.485,0.53,56.08,1.43,53.25,1008.9749999999999,5.77,23.770000000000003
2022-06-13 04:00:00,15.105,5.74,57.36,4.67,46.73,1008.895,7.09,24.06
2022-06-13 03:00:00,15.325,6.0,57.91,5.5,50.96,1008.995,7.08,24.134999999999998
2022-06-13 02:00:00,15.41,8.82,58.175,8.07,50.76,1009.095,7.75,24.145
2022-06-13 01:00:00,15.49,10.72,57.61,8.72,50.68,1009.205,8.48,24.395
2022-06-13 00:00:00,15.35,13.31,55.935,10.42,51.02,1009.04,8.97,24.735
2022-06-12 23:00:00,15.565000000000001,17.42,55.195,18.34,42.04,1008.755,9.42,25.195
2022-06-12 22:00:00,15.504999999999999,14.78,52.16,17.92,42.47,1008.8,6.68,26.08
2022-06-12 21:00:00,14.44,14.75,46.805,14.27,49.58,1007.985,5.75,26.759999999999998
2022-06-12 20:00:00,15.105,20.01,46.18,18.6,48.53,1007.4100000000001,5.66,27.715
2022-06-12 19:00:00,14.79,18.35,44.375,19.47,51.59,1007.0699999999999,5.07,28.060000000000002
2022-06-12 18:00:00,14.655000000000001,9.02,38.724999999999994,5.43,56.79,1006.485,4.7,30.26
2022-06-12 17:00:00,14.190000000000001,0.25,32.269999999999996,0.32,57.84,1006.455,5.22,32.945
2022-06-12 16:00:00,14.225,1.01,36.28,0.2,59.09,1006.855,6.98,30.915
2022-06-12 15:00:00,15.125,1.82,37.635,1.44,57.38,1007.14,8.58,31.3
2022-06-12 14:00:00,15.145,0.77,39.34,0.43,57.33,1007.4300000000001,7.62,30.54
2022-06-12 13:00:00,14.875,0.22,45.16,0.36,59.28,1007.695,7.81,27.85
2022-06-12 12:00:00,15.045000000000002,0.0,44.92,0.19,54.66,1007.47,9.72,28.125
2022-06-12 11:00:00,15.094999999999999,0.0,44.989999999999995,0.0,49.1,1007.255,10.1,28.155
2022-06-12 10:00:00,15.24,0.0,50.099999999999994,0.21,54.16,1007.315,9.92,26.479999999999997
2022-06-12 09:00:00,15.07,0.0,57.215,3.99,49.49,1007.5450000000001,9.28,24.064999999999998
2022-06-12 08:00:00,14.825,0.06,60.56,10.32,43.87,1007.4200000000001,7.5,22.86
2022-06-12 07:00:00,14.375,0.01,62.67,8.59,45.58,1007.065,7.37,21.814999999999998
2022-06-12 06:00:00,14.52,0.04,61.760000000000005,2.79,53.54,1006.78,6.9,22.205
2022-06-12 05:00:00,14.49,0.06,61.45,1.93,57.32,1006.76,5.94,22.259999999999998
2022-06-12 04:00:00,14.879999999999999,1.62,63.269999999999996,4.99,51.67,1007.0699999999999,5.59,22.200000000000003
2022-06-12 03:00:00,14.969999999999999,0.09,62.629999999999995,2.32,55.69,1006.935,6.01,22.455
2022-06-12 02:00:00,14.865,1.19,59.709999999999994,3.62,47.23,1007.06,6.53,23.134999999999998
2022-06-12 01:00:00,16.04,3.87,62.989999999999995,9.42,37.48,1007.1949999999999,8.25,23.495
2022-06-12 00:00:00,16.55,6.73,63.87,10.92,38.84,1007.05,9.02,23.805
2022-06-11 23:00:00,17.68,17.75,67.92500000000001,21.22,30.26,1007.315,6.28,23.97
2022-06-11 22:00:00,17.48,20.72,67.535,21.87,37.51,1006.88,5.53,23.855
2022-06-11 21:00:00,18.08,24.98,67.93,24.69,41.17,1006.565,7.25,24.39
2022-06-11 20:00:00,16.615000000000002,11.84,54.45,15.1,46.65,1005.61,7.22,26.555
2022-06-11 19:00:00,16.645,12.76,48.504999999999995,9.94,51.74,1005.135,8.81,28.560000000000002
2022-06-11 18:00:00,17.17,14.7,50.474999999999994,9.82,55.87,1005.3299999999999,9.37,28.455
2022-06-11 17:00:00,17.85,7.01,45.985,2.86,59.84,1004.7,6.32,30.82
2022-06-11 16:00:00,15.79,2.89,45.06,1.58,62.58,1005.06,5.36,28.9
2022-06-11 15:00:00,14.940000000000001,1.23,42.5,0.0,50.63,1004.81,4.13,28.965
2022-06-11 14:00:00,16.130000000000003,0.52,48.620000000000005,4.03,51.96,1005.0999999999999,6.06,27.985
2022-06-11 13:00:00,16.03,0.4,54.415000000000006,0.54,52.76,1005.785,5.22,25.935000000000002
2022-06-11 12:00:00,15.349999999999998,0.0,49.239999999999995,0.0,51.3,1005.685,3.3,26.935000000000002
2022-06-11 11:00:00,15.57,0.0,59.94,0.0,55.15,1005.9200000000001,2.57,23.82
2022-06-11 10:00:00,15.495000000000001,0.0,65.36,3.46,53.3,1005.725,2.76,22.310000000000002
2022-06-11 09:00:00,15.96,0.0,72.74000000000001,6.66,50.37,1005.845,3.05,21.045
2022-06-11 08:00:00,16.175,0.29,76.59,4.31,54.43,1005.38,3.26,20.43
2022-06-11 07:00:00,16.445,0.37,76.39,6.31,44.97,1004.7049999999999,3.24,20.75
2022-06-11 06:00:00,16.55,0.81,77.86000000000001,4.31,53.42,1004.325,3.35,20.549999999999997
2022-06-11 05:00:00,16.295,0.0,76.2,4.74,44.73,1004.11,3.08,20.634999999999998
2022-06-11 04:00:00,16.43,0.79,75.385,5.92,42.86,1004.12,3.36,20.955
2022-06-11 03:00:00,16.75,0.49,75.305,5.49,46.06,1004.375,3.79,21.305
2022-06-11 02:00:00,16.450000000000003,3.23,74.61500000000001,10.23,41.42,1004.49,4.63,21.14
2022-06-11 01:00:00,17.314999999999998,14.48,80.655,28.13,18.48,1004.49,5.43,20.76
2022-06-11 00:00:00,16.915,7.5,75.745,21.07,29.38,1004.905,6.06,21.37
2022-06-10 23:00:00,16.22,3.18,69.305,14.59,38.02,1004.64,4.84,22.105
2022-06-10 22:00:00,16.82,2.13,70.645,17.83,33.57,1004.135,4.59,22.42
2022-06-10 21:00:00,16.3,0.0,67.17500000000001,4.19,50.61,1003.7049999999999,4.61,22.71
2022-06-10 20:00:00,17.905,0.0,65.175,0.93,43.73,1003.28,5.99,24.895
2022-06-10 19:00:00,19.155,1.39,65.97,5.88,40.29,1003.115,7.99,26.009999999999998
2022-06-10 18:00:00,19.025,0.0,71.81,2.43,43.21,1003.26,8.11,24.45
2022-06-10 17:00:00,19.2,1.38,77.975,13.84,35.76,1003.27,10.04,23.265
2022-06-10 16:00:00,19.79,6.64,84.1,16.92,32.97,1003.825,12.34,22.619999999999997
2022-06-10 15:00:00,19.655,13.26,87.825,31.08,21.93,1004.385,13.89,21.759999999999998
2022-06-10 14:00:00,19.615000000000002,13.38,89.08500000000001,33.11,21.19,1004.78,15.55,21.490000000000002
2022-06-10 13:00:00,19.08,8.86,84.955,25.54,31.43,1004.6600000000001,11.7,21.73
2022-06-10 12:00:00,18.72,11.8,87.33,26.16,30.99,1004.2249999999999,9.28,20.91
2022-06-10 11:00:00,18.875,11.74,89.265,25.11,30.49,1004.285,21.62,20.71
2022-06-10 10:00:00,18.064999999999998,2.08,75.715,17.86,28.54,1004.13,9.34,22.575000000000003
2022-06-10 09:00:00,18.25,2.8,75.59,16.61,33.69,1003.5550000000001,10.39,22.795
2022-06-10 08:00:00,17.645,3.66,79.53,25.04,29.34,1003.5799999999999,8.88,21.33
2022-06-10 07:00:00,17.275,1.13,80.86,22.33,28.92,1003.63,5.46,20.685000000000002
2022-06-10 06:00:00,15.635,0.0,74.66499999999999,3.58,49.18,1003.4000000000001,2.21,20.28
2022-06-10 05:00:00,15.875,0.0,76.69999999999999,0.61,55.38,1003.345,4.36,20.1
2022-06-10 04:00:00,18.265,1.21,82.255,6.57,38.13,1004.27,13.39,21.42
2022-06-10 03:00:00,19.035,5.38,87.86500000000001,13.35,24.84,1003.885,16.69,21.130000000000003
2022-06-10 02:00:00,19.08,6.35,87.735,14.96,26.55,1004.03,16.5,21.195
2022-06-10 01:00:00,19.23,4.67,87.47999999999999,11.8,40.87,1003.99,13.99,21.4
2022-06-10 00:00:00,19.134999999999998,6.49,88.625,19.51,32.74,1004.15,9.28,21.09
2022-06-09 23:00:00,17.86,3.05,79.28,15.45,40.48,1003.525,8.72,21.615
2022-06-09 22:00:00,19.39,14.77,85.50999999999999,26.89,31.39,1003.49,12.88,21.93
2022-06-09 21:00:00,20.27,29.17,87.82499999999999,45.83,15.97,1003.765,15.95,22.39
2022-06-09 20:00:00,20.025,31.35,85.225,36.24,37.61,1003.535,20.47,22.64
2022-06-09 19:00:00,19.72,36.3,78.36500000000001,36.62,49.69,1003.075,26.29,23.715
2022-06-09 18:00:00,19.655,32.24,68.46,31.37,54.55,1002.505,11.66,25.905
2022-06-09 17:00:00,19.13,18.21,59.06,19.59,61.56,1002.2750000000001,11.97,27.865000000000002
2022-06-09 16:00:00,17.23,2.22,43.754999999999995,2.23,69.97,1001.9000000000001,10.26,31.005000000000003
2022-06-09 15:00:00,18.6,9.45,45.395,8.41,61.0,1002.755,8.76,31.869999999999997
2022-06-09 14:00:00,18.535,0.89,47.519999999999996,3.03,68.08,1003.885,9.95,30.99
2022-06-09 13:00:00,17.565,0.0,44.665,0.38,58.34,1004.38,8.89,31.009999999999998
2022-06-09 12:00:00,18.035,0.21,51.004999999999995,0.0,58.69,1005.025,9.29,29.21
2022-06-09 11:00:00,18.065,0.4,57.46,2.56,45.56,1005.62,19.99,27.2
2022-06-09 10:00:00,18.875,6.67,65.61,12.51,23.61,1006.075,30.08,25.805
2022-06-09 09:00:00,18.475,10.91,80.36500000000001,13.66,28.58,1006.6700000000001,25.95,22.015
2022-06-09 08:00:00,17.23,8.4,77.475,24.29,16.31,1006.405,17.36,21.33
2022-06-09 07:00:00,16.805,7.4,81.61500000000001,26.46,12.51,1006.4,13.85,20.05
2022-06-09 06:00:00,16.494999999999997,3.36,82.32,20.01,22.36,1006.605,11.29,19.59
2022-06-09 05:00:00,16.205,0.11,79.97999999999999,12.33,33.9,1006.48,8.89,19.755
2022-06-09 04:00:00,16.205,0.0,78.18,8.97,37.67,1006.415,8.59,20.125
2022-06-09 03:00:00,16.34,1.96,77.32,11.06,36.38,1006.47,9.27,20.445
2022-06-09 02:00:00,17.67,7.5,81.595,21.98,26.53,1006.74,13.44,20.945
2022-06-09 01:00:00,17.85,13.96,80.795,27.97,20.08,1007.35,16.18,21.29
2022-06-09 00:00:00,18.535,17.09,80.4,31.53,24.77,1007.6700000000001,15.86,22.064999999999998
2022-06-08 23:00:00,18.21,21.94,78.58500000000001,25.02,45.5,1007.88,12.01,22.11
2022-06-08 22:00:00,18.03,34.86,78.575,32.15,52.57,1007.36,13.09,21.925
2022-06-08 21:00:00,18.625,32.63,73.85,27.03,64.12,1006.2049999999999,13.79,23.57
2022-06-08 20:00:00,16.35,19.44,57.265,21.6,61.48,1007.7049999999999,10.71,25.42
2022-06-08 19:00:00,16.275,14.21,52.835,16.44,62.85,1006.86,11.77,26.695
2022-06-08 18:00:00,16.075,17.04,47.69,17.47,66.12,1006.1949999999999,11.16,28.235
2022-06-08 17:00:00,16.905,20.24,47.254999999999995,23.68,61.29,1005.73,10.99,29.299999999999997
2022-06-08 16:00:00,16.355,9.93,43.91,10.13,67.73,1005.975,8.17,29.975
2022-06-08 15:00:00,15.035,2.18,38.980000000000004,3.38,71.08,1006.5999999999999,9.37,30.58
2022-06-08 14:00:00,14.34,6.63,40.2,7.47,66.96,1007.095,8.46,29.259999999999998
2022-06-08 13:00:00,14.105,2.47,40.894999999999996,4.61,68.86,1007.665,9.01,28.7
2022-06-08 12:00:00,15.04,1.51,46.905,7.62,69.87,1007.5699999999999,9.19,27.375
2022-06-08 11:00:00,15.024999999999999,0.83,44.785,2.66,65.49,1007.47,10.96,28.165
2022-06-08 10:00:00,13.51,0.0,43.0,1.92,56.17,1007.5899999999999,11.29,27.17
2022-06-08 09:00:00,13.725,0.0,48.004999999999995,3.63,50.9,1007.365,11.37,25.549999999999997
2022-06-08 08:00:00,14.594999999999999,0.0,57.269999999999996,18.54,34.66,1007.64,11.38,23.535
2022-06-08 07:00:00,14.93,1.53,65.44,22.2,29.22,1007.755,13.4,21.700000000000003
2022-06-08 06:00:00,16.165,8.31,71.81,27.81,18.1,1007.81,16.63,21.47
2022-06-08 05:00:00,16.28,4.66,69.97999999999999,15.95,33.31,1007.755,14.33,22.009999999999998
2022-06-08 04:00:00,15.895,1.4,65.91,12.01,38.85,1007.6800000000001,13.39,22.6
2022-06-08 03:00:00,15.665,0.46,65.455,8.64,46.48,1008.2,13.64,22.46
2022-06-08 02:00:00,16.134999999999998,20.67,66.735,32.32,17.54,1008.315,17.07,22.64
2022-06-08 01:00:00,16.59,16.16,66.67,34.87,14.03,1008.835,15.86,23.13
2022-06-08 00:00:00,16.605,11.2,65.72,18.0,45.75,1009.0699999999999,18.05,23.39
2022-06-07 23:00:00,16.685000000000002,11.99,64.465,13.41,60.82,1009.015,14.51,23.79
2022-06-07 22:00:00,16.59,15.95,62.78,15.72,63.46,1008.685,15.38,24.13
2022-06-07 21:00:00,17.04,19.88,60.93,22.29,57.65,1008.16,17.65,25.115000000000002
2022-06-07 20:00:00,17.375,14.49,55.66,16.98,60.16,1007.895,16.29,27.005000000000003
2022-06-07 19:00:00,17.11,11.2,49.14,13.13,63.26,1007.39,15.68,28.85
2022-06-07 18:00:00,17.785,14.08,48.08,12.41,67.06,1007.625,14.48,29.97
2022-06-07 17:00:00,18.14,13.49,46.675,9.73,72.32,1007.785,13.22,30.875
2022-06-07 16:00:00,17.92,4.71,44.8,2.61,74.02,1008.27,19.98,31.35
2022-06-07 15:00:00,17.555,4.47,43.69,3.94,69.73,1009.0550000000001,15.41,31.384999999999998
2022-06-07 14:00:00,18.28,2.28,45.135,1.56,66.71,1009.79,19.02,31.615000000000002
2022-06-07 13:00:00,17.83,0.08,44.665,0.42,64.2,1010.4649999999999,19.92,31.305
2022-06-07 12:00:00,17.235,0.0,46.54,0.24,59.87,1010.935,15.37,29.93
2022-06-07 11:00:00,16.549999999999997,0.0,47.115,0.87,47.76,1011.405,12.58,28.96
2022-06-07 10:00:00,17.205,6.07,54.82,13.11,32.77,1011.715,28.33,27.075
2022-06-07 09:00:00,17.0,10.44,67.00999999999999,20.03,28.99,1012.125,22.56,23.485
2022-06-07 08:00:00,15.695,11.1,67.86500000000001,32.72,12.53,1011.97,12.8,21.9
2022-06-07 07:00:00,14.325,5.45,67.185,32.06,13.45,1011.52,9.96,20.63
2022-06-07 06:00:00,14.105,0.08,65.57,13.72,36.78,1011.0999999999999,7.11,20.795
2022-06-07 05:00:00,14.3,0.0,63.44500000000001,3.64,51.72,1010.74,6.68,21.535
2022-06-07 04:00:00,14.405000000000001,0.0,62.625,1.42,50.85,1010.735,6.42,21.86
2022-06-07 03:00:00,14.065000000000001,0.0,60.32,4.48,47.51,1010.815,6.53,22.115000000000002
2022-06-07 02:00:00,15.844999999999999,5.27,69.28999999999999,23.99,21.6,1011.5150000000001,7.77,21.72
2022-06-07 01:00:00,16.03,5.8,69.66499999999999,17.92,32.4,1011.7,7.75,21.82
2022-06-07 00:00:00,16.494999999999997,15.12,69.60499999999999,29.11,19.43,1012.02,10.78,22.33
2022-06-06 23:00:00,16.63,10.94,67.47,18.93,38.13,1012.245,9.67,22.979999999999997
2022-06-06 22:00:00,16.0,12.07,63.835,25.14,32.4,1011.92,12.82,23.229999999999997
2022-06-06 21:00:00,15.735,5.43,59.82,14.57,47.0,1011.7950000000001,11.64,24.035
2022-06-06 20:00:00,14.415,12.98,57.795,12.9,65.5,1010.71,6.53,23.19
2022-06-06 19:00:00,15.989999999999998,36.27,69.525,25.67,55.31,1011.47,11.49,21.82
2022-06-06 18:00:00,18.215,71.21,73.125,43.49,55.76,1009.495,39.06,23.3
2022-06-06 17:00:00,17.295,14.61,38.22,20.92,54.15,1007.1600000000001,19.73,33.47
2022-06-06 16:00:00,17.21,2.97,32.195,7.02,64.05,1006.6700000000001,15.62,36.47
2022-06-06 15:00:00,17.205,1.85,33.265,3.07,73.2,1006.855,17.34,35.86
2022-06-06 14:00:00,19.814999999999998,9.09,40.465,9.56,75.4,1007.8050000000001,16.59,35.275000000000006
2022-06-06 13:00:00,18.54,1.06,38.334999999999994,3.04,69.66,1008.67,17.9,34.825
2022-06-06 12:00:00,20.35,5.82,45.465,11.78,54.94,1009.245,24.21,33.775000000000006
2022-06-06 11:00:00,19.415,7.16,48.739999999999995,14.83,41.35,1009.6700000000001,37.42,31.515
2022-06-06 10:00:00,18.17,2.66,46.735,15.26,28.04,1009.385,46.4,30.884999999999998
2022-06-06 09:00:00,18.355,5.78,56.19,13.32,33.28,1009.395,17.96,27.905
2022-06-06 08:00:00,16.16,8.67,56.36,13.22,47.5,1008.735,13.73,25.485
2022-06-06 07:00:00,17.93,21.77,63.41,19.21,24.51,1011.005,20.99,25.4
2022-06-06 06:00:00,19.66,31.75,67.59,24.34,15.78,1008.9749999999999,27.72,26.134999999999998
2022-06-06 05:00:00,17.015,9.33,56.055,14.95,40.49,1008.585,17.6,26.494999999999997
2022-06-06 04:00:00,16.979999999999997,18.74,55.480000000000004,20.73,33.98,1008.6600000000001,20.09,26.625
2022-06-06 03:00:00,17.12,28.42,53.625,33.88,14.26,1009.21,21.3,27.365000000000002
2022-06-06 02:00:00,17.810000000000002,43.51,54.260000000000005,50.92,1.12,1009.565,21.76,27.9
2022-06-06 01:00:00,17.22,48.7,49.405,59.98,0.0,1009.47,21.95,28.88
2022-06-06 00:00:00,16.455,56.15,44.91,61.88,0.0,1009.48,20.1,29.689999999999998
2022-06-05 23:00:00,17.12,71.55,43.555,52.81,20.4,1009.115,23.01,30.955
2022-06-05 22:00:00,16.735,62.82,38.805,43.33,30.17,1008.625,17.52,32.56
2022-06-05 21:00:00,10.6,23.88,22.36,15.48,54.15,1007.875,9.74,35.3
2022-06-05 20:00:00,12.855,36.76,23.884999999999998,22.17,50.82,1007.6600000000001,12.13,36.805
2022-06-05 19:00:00,12.265,19.0,20.165,9.36,57.4,1007.5,9.64,39.22
2022-06-05 18:00:00,13.17,15.84,20.005,8.61,58.86,1007.285,11.2,40.474999999999994
2022-06-05 17:00:00,13.86,12.72,20.4,7.92,62.13,1007.89,11.86,40.95
2022-06-05 16:00:00,14.425,5.3,21.365000000000002,3.06,63.79,1008.615,15.72,40.769999999999996
2022-06-05 15:00:00,14.215,0.0,21.490000000000002,0.26,55.01,1008.985,15.49,40.400000000000006
2022-06-05 14:00:00,14.594999999999999,0.0,22.75,0.0,40.69,1009.685,16.32,39.8
2022-06-05 13:00:00,18.965,1.05,37.625,1.02,69.64,1010.87,27.07,35.64
2022-06-05 12:00:00,17.994999999999997,0.0,35.6,0.0,49.96,1011.23,27.06,35.575
2022-06-05 11:00:00,18.84,0.94,43.989999999999995,2.19,53.25,1011.75,33.98,32.69
2022-06-05 10:00:00,20.005,11.53,55.620000000000005,8.85,47.48,1012.49,28.68,29.84
2022-06-05 09:00:00,19.295,18.43,62.985,13.24,40.86,1012.845,21.16,26.935000000000002
2022-06-05 08:00:00,17.810000000000002,8.65,59.790000000000006,18.8,34.22,1012.8,19.8,26.245
2022-06-05 07:00:00,16.9,3.27,57.83,24.14,18.73,1012.5699999999999,18.81,25.845
2022-06-05 06:00:00,16.865000000000002,7.26,58.7,27.67,14.3,1012.52,17.59,25.549999999999997
2022-06-05 05:00:00,17.38,20.78,60.209999999999994,29.76,9.56,1012.6800000000001,19.77,25.674999999999997
2022-06-05 04:00:00,18.195,28.36,61.595,32.8,12.23,1012.665,20.46,26.155
2022-06-05 03:00:00,19.64,34.19,64.225,41.7,10.13,1012.575,18.92,26.975
2022-06-05 02:00:00,15.985,20.01,49.535,40.17,9.75,1012.575,19.1,27.485
2022-06-05 01:00:00,16.27,16.7,49.269999999999996,24.68,36.55,1012.655,21.17,27.880000000000003
2022-06-05 00:00:00,16.775,19.73,49.735,35.59,22.33,1012.905,21.06,28.275
2022-06-04 23:00:00,16.955,32.15,48.239999999999995,37.06,30.29,1012.56,21.86,29.0
2022-06-04 22:00:00,18.275,32.69,49.755,29.03,51.91,1012.435,20.95,29.9
2022-06-04 21:00:00,16.275,23.35,40.475,22.19,59.72,1011.71,21.02,31.305
2022-06-04 20:00:00,15.945,12.87,36.575,15.83,68.34,1011.3,17.42,32.730000000000004
2022-06-04 19:00:00,15.96,2.4,32.845,6.68,73.63,1011.185,18.23,34.665000000000006
2022-06-04 18:00:00,17.145,13.3,33.715,13.4,68.27,1011.415,20.14,35.55
2022-06-04 17:00:00,19.68,27.74,39.605000000000004,20.64,70.34,1011.855,20.97,35.515
2022-06-04 16:00:00,17.91,15.36,35.224999999999994,14.45,76.54,1012.24,19.95,35.635000000000005
2022-06-04 15:00:00,17.66,9.48,34.215,11.54,84.02,1012.8050000000001,23.17,35.875
2022-06-04 14:00:00,15.959999999999999,0.81,30.66,2.76,81.07,1013.405,18.35,35.91
2022-06-04 13:00:00,16.39,1.78,32.75,2.42,75.5,1014.0,19.44,35.215
2022-06-04 12:00:00,15.645,0.0,31.29,1.29,56.94,1014.5799999999999,19.79,35.175
2022-06-04 11:00:00,18.175,1.17,42.96,3.12,45.58,1015.06,23.16,32.375
2022-06-04 10:00:00,19.71,14.16,54.39,17.08,34.67,1015.315,20.95,29.915
2022-06-04 09:00:00,18.53,18.78,57.55,19.81,32.75,1015.425,18.34,27.665
2022-06-04 08:00:00,19.1,27.2,65.32,28.5,23.88,1014.9449999999999,20.91,26.119999999999997
2022-06-04 07:00:00,15.940000000000001,20.1,53.92,30.67,12.69,1014.595,17.29,25.990000000000002
2022-06-04 06:00:00,16.095,21.31,53.935,29.12,17.1,1014.365,16.91,26.155
2022-06-04 05:00:00,15.475,12.96,50.135,25.09,27.4,1013.73,15.47,26.725
2022-06-04 04:00:00,14.855,7.88,46.34,15.28,40.95,1013.975,14.58,27.384999999999998
2022-06-04 03:00:00,14.715,7.22,44.975,16.53,37.41,1014.16,13.85,27.744999999999997
2022-06-04 02:00:00,15.895,26.34,47.269999999999996,40.28,5.84,1014.1949999999999,16.67,28.189999999999998
2022-06-04 01:00:00,17.67,40.14,51.75,49.05,5.39,1014.625,15.28,28.57
2022-06-04 00:00:00,17.555,39.39,50.129999999999995,47.78,12.63,1014.24,16.0,28.990000000000002
2022-06-03 23:00:00,13.28,40.9,37.195,61.59,0.0,1013.895,17.3,29.415
2022-06-03 22:00:00,13.094999999999999,34.07,34.475,49.63,9.78,1013.245,16.99,30.525
2022-06-03 21:00:00,13.99,39.05,33.645,36.95,40.5,1012.435,13.14,32.01
2022-06-03 20:00:00,12.975000000000001,25.1,29.1,27.72,54.16,1012.0350000000001,14.35,33.375
2022-06-03 19:00:00,15.004999999999999,31.01,28.615000000000002,31.46,47.83,1011.245,12.95,36.065
2022-06-03 18:00:00,14.955,31.87,26.435000000000002,23.98,60.31,1010.75,12.8,37.44
2022-06-03 17:00:00,15.145,25.18,24.939999999999998,20.3,56.96,1011.15,17.25,38.75
2022-06-03 16:00:00,15.785,31.08,26.384999999999998,23.35,58.27,1011.435,19.73,38.455
2022-06-03 15:00:00,16.055,27.6,27.27,23.43,61.58,1012.005,17.19,38.165000000000006
2022-06-03 14:00:00,15.455,17.51,26.92,13.19,64.32,1012.35,14.61,37.71
2022-06-03 13:00:00,12.125,2.19,20.045,0.08,55.36,1012.645,9.38,39.155
2022-06-03 12:00:00,12.575,0.0,24.165,0.09,53.14,1012.98,9.95,36.275
2022-06-03 11:00:00,13.74,0.0,27.689999999999998,0.0,41.85,1013.22,24.89,35.175
2022-06-03 10:00:00,14.93,0.0,35.620000000000005,0.21,40.5,1013.3199999999999,36.68,32.04
2022-06-03 09:00:00,15.035,0.0,45.58,0.27,40.87,1013.5550000000001,29.67,27.87
2022-06-03 08:00:00,15.09,12.67,52.31,20.55,19.83,1013.385,17.48,25.585
2022-06-03 07:00:00,16.84,18.63,65.645,30.25,7.0,1012.77,17.0,23.66
2022-06-03 06:00:00,16.89,12.49,65.505,23.92,13.27,1012.39,13.44,23.740000000000002
2022-06-03 05:00:00,16.205,1.98,61.095,12.71,27.75,1012.285,11.56,24.18
2022-06-03 04:00:00,16.9,8.28,63.025,16.57,21.84,1012.38,13.25,24.4
2022-06-03 03:00:00,17.205,5.7,62.685,16.1,19.95,1012.475,12.74,24.81
2022-06-03 02:00:00,18.435,24.37,66.275,24.86,9.21,1012.5,15.42,25.18
2022-06-03 01:00:00,19.005000000000003,44.87,66.435,46.94,0.08,1012.36,18.65,25.73
2022-06-03 00:00:00,18.54,47.08,63.75,55.66,0.0,1011.565,19.54,25.945
2022-06-02 23:00:00,18.545,73.12,62.275,71.71,0.0,1010.985,23.7,26.34
2022-06-02 22:00:00,20.130000000000003,75.52,66.515,66.08,24.25,1010.905,18.04,26.895
2022-06-02 21:00:00,15.364999999999998,33.5,38.32,29.56,51.38,1010.62,17.07,31.245
2022-06-02 20:00:00,14.465,24.44,32.845,24.46,58.29,1009.5699999999999,15.82,32.95
2022-06-02 19:00:00,14.100000000000001,13.43,29.855,17.75,64.18,1009.16,14.52,34.235
2022-06-02 18:00:00,14.495000000000001,5.32,28.225,9.29,72.3,1009.325,15.27,35.71
2022-06-02 17:00:00,15.635,12.07,28.985,15.58,67.73,1009.785,23.33,36.55500000000001
2022-06-02 16:00:00,17.025,12.45,33.32,15.7,67.02,1010.15,35.23,35.675
2022-06-02 15:00:00,16.259999999999998,9.75,32.33,12.8,73.81,1010.49,19.26,35.29
2022-06-02 14:00:00,17.095,1.26,33.975,2.68,71.52,1011.1,14.58,35.355000000000004
