Datetime,NO2 (ppb),O3 (ppb),Humidity (%),Temp (C)
2022-05-19 21:00:00,47.77,15.9,47.73,17.4
2022-05-19 22:00:00,26.38,21.99,50.63,16.93
2022-05-19 23:00:00,29.56,18.62,53.75,16.5
2022-05-20 00:00:00,19.5,22.95,54.83,15.9
2022-05-20 01:00:00,17.77,23.38,55.0,15.35
2022-05-20 02:00:00,18.03,20.8,56.43,14.6
2022-05-20 03:00:00,23.0,19.01,58.88,14.3
2022-05-20 04:00:00,41.15,10.47,60.58,14.18
2022-05-20 05:00:00,45.21,7.09,62.65,15.93
2022-05-20 06:00:00,26.71,9.12,63.2,18.08
2022-05-20 07:00:00,28.93,8.1,57.25,19.95
2022-05-20 08:00:00,24.67,15.32,50.35,22.0
2022-05-20 09:00:00,11.21,32.27,43.35,23.78
2022-05-20 10:00:00,8.67,40.31,38.15,25.18
2022-05-20 11:00:00,9.4,44.62,34.4,26.25
2022-05-20 12:00:00,10.77,49.79,33.95,26.63
2022-05-20 13:00:00,13.43,50.14,34.95,26.63
2022-05-20 14:00:00,12.03,49.66,31.95,26.58
2022-05-20 15:00:00,15.8,48.31,30.28,26.9
2022-05-20 16:00:00,16.64,47.78,30.75,27.08
2022-05-20 17:00:00,17.55,47.64,30.4,26.5
2022-05-20 18:00:00,23.76,45.56,33.03,24.8
2022-05-20 19:00:00,48.81,28.6,35.88,22.93
2022-05-20 20:00:00,55.73,22.32,38.7,21.25
2022-05-20 21:00:00,59.13,18.09,41.8,20.03
2022-05-20 22:00:00,51.47,19.0,43.85,18.88
2022-05-20 23:00:00,32.33,26.36,45.33,18.15
2022-05-21 00:00:00,21.58,31.51,45.08,18.03
2022-05-21 01:00:00,32.75,22.82,48.25,18.0
2022-05-21 02:00:00,29.83,22.31,49.88,17.25
2022-05-21 03:00:00,45.23,14.71,54.13,16.4
2022-05-21 04:00:00,48.4,10.96,56.88,15.8
2022-05-21 05:00:00,44.61,7.8,54.28,17.6
2022-05-21 06:00:00,28.04,14.33,58.83,20.48
2022-05-21 07:00:00,26.78,12.65,56.35,22.43
2022-05-21 08:00:00,25.41,16.71,51.3,23.9
2022-05-21 09:00:00,22.16,23.57,42.48,26.13
2022-05-21 10:00:00,11.07,38.99,34.15,28.05
2022-05-21 11:00:00,9.82,44.19,28.43,29.98
2022-05-21 12:00:00,11.84,52.95,27.78,29.78
2022-05-21 13:00:00,13.98,54.51,29.58,29.6
2022-05-21 14:00:00,19.57,56.78,34.2,29.33
2022-05-21 15:00:00,25.89,55.06,38.23,28.4
2022-05-21 16:00:00,32.89,50.57,43.63,28.0
2022-05-21 17:00:00,25.38,47.88,41.05,27.03
2022-05-21 18:00:00,36.16,43.86,42.35,26.23
2022-05-21 19:00:00,39.82,38.68,55.3,24.38
2022-05-21 20:00:00,65.1,14.85,51.53,22.78
2022-05-21 21:00:00,60.96,12.99,53.55,21.68
2022-05-21 22:00:00,57.69,10.76,54.35,20.95
2022-05-21 23:00:00,43.69,15.47,52.05,20.1
2022-05-22 00:00:00,31.72,18.78,48.98,19.43
2022-05-22 01:00:00,26.38,21.3,48.05,18.98
2022-05-22 02:00:00,31.29,18.13,49.95,18.45
2022-05-22 03:00:00,37.44,14.45,53.78,18.03
2022-05-22 04:00:00,44.09,11.21,57.68,17.8
2022-05-22 05:00:00,38.49,10.49,61.95,18.48
2022-05-22 06:00:00,30.89,10.64,61.73,19.93
2022-05-22 07:00:00,34.52,8.03,56.93,21.75
2022-05-22 08:00:00,25.49,21.42,46.75,25.83
2022-05-22 09:00:00,19.45,28.04,46.08,28.6
2022-05-22 10:00:00,8.38,40.22,34.98,32.98
2022-05-22 11:00:00,10.18,45.23,28.35,35.28
2022-05-22 12:00:00,21.61808392613659,55.71458955996179,26.78,35.8
2022-05-22 13:00:00,21.17,54.92,29.43,34.63
2022-05-22 14:00:00,21.35,53.0,28.8,34.23
2022-05-22 15:00:00,20.170093561147198,54.78323969210638,27.88,34.05
2022-05-22 16:00:00,20.46,53.35,30.38,33.03
2022-05-22 17:00:00,22.97,52.12,34.55,31.15
2022-05-22 18:00:00,37.85,51.52,41.15,29.0
2022-05-22 19:00:00,50.87,43.36,48.35,26.63
2022-05-22 20:00:00,56.36,24.89,64.68,22.43
2022-05-22 21:00:00,25.05,29.38,54.5,23.1
2022-05-22 22:00:00,10.98,32.66,51.1,23.23
2022-05-22 23:00:00,8.83,33.19,51.18,22.83
2022-05-23 00:00:00,8.73,34.48,51.98,22.48
2022-05-23 01:00:00,8.58,35.02,51.85,22.3
2022-05-23 02:00:00,24.11,19.94,60.28,21.28
2022-05-23 03:00:00,28.79,3.68,65.28,19.73
2022-05-23 04:00:00,41.47,2.47,67.75,18.9
2022-05-23 05:00:00,36.12,2.16,66.63,20.25
2022-05-23 06:00:00,27.09,12.1,58.2,22.68
2022-05-23 07:00:00,20.73,17.04,49.85,25.68
2022-05-23 08:00:00,17.27,27.43,46.15,27.35
2022-05-23 09:00:00,19.27,34.92,44.05,29.13
2022-05-23 10:00:00,20.37,45.11,44.48,29.88
2022-05-23 11:00:00,19.05,52.33,44.28,30.4
2022-05-23 12:00:00,18.82,51.71,41.03,30.3
2022-05-23 13:00:00,23.99,45.22,41.2,29.08
2022-05-23 14:00:00,37.4,43.85,53.75,26.15
2022-05-23 15:00:00,43.89,35.16,61.38,24.18
2022-05-23 16:00:00,51.83,22.0,62.3,24.58
2022-05-23 17:00:00,44.73,17.43,60.58,25.4
2022-05-23 18:00:00,53.75,18.88,65.2,24.75
2022-05-23 19:00:00,64.47,11.29,69.73,23.6
2022-05-23 20:00:00,61.96,5.83,69.2,22.45
2022-05-23 21:00:00,54.86,4.6,72.38,21.5
2022-05-23 22:00:00,51.79,4.08,74.15,20.98
2022-05-23 23:00:00,45.35,5.17,75.15,20.53
2022-05-24 00:00:00,26.67,8.82,74.75,20.18
2022-05-24 01:00:00,24.71,9.47,74.95,20.05
2022-05-24 02:00:00,24.05,10.45,76.43,19.6
2022-05-24 03:00:00,35.82,4.89,78.18,19.38
2022-05-24 04:00:00,37.14,0.1,80.58,19.3
2022-05-24 05:00:00,38.12,16.5354577111705,79.23,20.28
2022-05-24 06:00:00,24.64,4.22,72.68,22.85
2022-05-24 07:00:00,20.36,8.11,65.98,25.28
2022-05-24 08:00:00,15.69,25.6,58.85,26.8
2022-05-24 09:00:00,19.73,31.17,60.68,26.8
2022-05-24 10:00:00,21.38,30.82,57.98,28.03
2022-05-24 11:00:00,19.25,38.64,56.13,28.45
2022-05-24 12:00:00,24.04,38.28,55.15,28.9
2022-05-24 13:00:00,24.55,45.31,56.15,28.48
2022-05-24 14:00:00,23.6,46.09,54.58,27.88
2022-05-24 15:00:00,24.19,48.08,55.6,27.28
2022-05-24 16:00:00,22.13,48.66,55.98,26.58
2022-05-24 17:00:00,25.93,42.01,56.73,25.45
2022-05-24 18:00:00,28.85,41.88,59.23,24.65
2022-05-24 19:00:00,31.7,39.51,65.08,23.4
2022-05-24 20:00:00,20.81,29.33,65.2,23.3
2022-05-24 21:00:00,17.92,32.83,68.65,22.6
2022-05-24 22:00:00,19.77,33.86,69.6,21.98
2022-05-24 23:00:00,21.16,29.26,68.75,21.7
2022-05-25 00:00:00,19.68,26.29,70.3,21.1
2022-05-25 01:00:00,24.79,19.18,72.68,20.38
2022-05-25 02:00:00,22.56,17.95,75.18,19.88
2022-05-25 03:00:00,39.86,13.03,78.83,19.23
2022-05-25 04:00:00,54.88,6.27,81.18,18.85
2022-05-25 05:00:00,52.09,0.01,76.55,20.5
2022-05-25 06:00:00,36.4,5.82,67.43,24.4
2022-05-25 07:00:00,34.91,9.92,59.4,27.45
2022-05-25 08:00:00,26.21,28.19,57.05,27.9
2022-05-25 09:00:00,24.45,36.51,60.5,27.45
2022-05-25 10:00:00,21.64,31.74,55.68,29.4
2022-05-25 11:00:00,14.9,38.74,51.78,30.73
2022-05-25 12:00:00,20.14,49.74,54.58,29.58
2022-05-25 13:00:00,27.32,44.25,55.78,28.4
2022-05-25 14:00:00,25.11,43.78,54.43,28.63
2022-05-25 15:00:00,28.25,43.34,55.05,28.8
2022-05-25 16:00:00,30.84,44.14,57.28,28.3
2022-05-25 17:00:00,32.25,42.79,58.18,26.75
2022-05-25 18:00:00,26.53,42.16,59.28,25.45
2022-05-25 19:00:00,27.09,37.91,58.58,25.28
2022-05-25 20:00:00,28.08,30.87,58.15,25.43
2022-05-25 21:00:00,19.56,37.29,52.75,26.15
2022-05-25 22:00:00,24.54,46.43,65.75,24.5
2022-05-25 23:00:00,23.64,43.01,66.65,23.53
2022-05-26 00:00:00,21.25,32.71,66.45,22.4
2022-05-26 01:00:00,20.69,26.46,66.95,21.8
2022-05-26 02:00:00,20.71,22.48,67.85,21.03
2022-05-26 03:00:00,30.38,18.21,69.28,20.75
2022-05-26 04:00:00,53.28,10.48,70.08,20.65
2022-05-26 05:00:00,58.16,2.25,69.2,22.0
2022-05-26 06:00:00,41.65,6.73,62.65,25.08
2022-05-26 07:00:00,37.37,11.46,61.7,26.68
2022-05-26 08:00:00,28.16,22.37,58.75,27.65
2022-05-26 09:00:00,23.66,32.82,57.03,28.48
2022-05-26 10:00:00,24.45,35.69,53.38,30.58
2022-05-26 11:00:00,22.93,45.14,47.93,32.23
2022-05-26 12:00:00,26.36,51.95,46.5,32.5
2022-05-26 13:00:00,30.67,48.91,44.53,33.63
2022-05-26 14:00:00,33.2,51.99,43.23,33.98
2022-05-26 15:00:00,40.62,54.71,45.9,33.65
2022-05-26 16:00:00,40.94,49.23,49.05,33.18
2022-05-26 17:00:00,36.53,46.86,49.78,31.6
2022-05-26 18:00:00,68.01,28.78,49.9,30.08
2022-05-26 19:00:00,44.58,34.7,54.3,28.2
2022-05-26 20:00:00,74.2,21.6,58.5,26.95
2022-05-26 21:00:00,76.38,11.67,59.95,25.83
2022-05-26 22:00:00,62.96,10.27,61.13,25.0
2022-05-26 23:00:00,59.95,8.29,64.15,24.15
2022-05-27 00:00:00,46.6,14.53,66.25,23.68
2022-05-27 01:00:00,32.11,17.31,67.93,23.1
2022-05-27 02:00:00,30.47,16.37,69.45,22.38
2022-05-27 03:00:00,31.21,17.65,72.25,22.18
2022-05-27 04:00:00,56.92,7.52,74.28,21.98
2022-05-27 05:00:00,45.71,8.41,74.88,22.93
2022-05-27 06:00:00,32.39,9.93,69.95,25.33
2022-05-27 07:00:00,33.84,11.78,66.2,26.95
2022-05-27 08:00:00,32.28,12.54,59.8,29.1
2022-05-27 09:00:00,30.75,26.07,53.58,31.0
2022-05-27 10:00:00,22.21,40.36,47.3,32.75
2022-05-27 11:00:00,19.75,52.38,45.23,33.18
2022-05-27 12:00:00,30.13,52.2,47.58,32.73
2022-05-27 13:00:00,30.82,50.09,49.83,32.1
2022-05-27 14:00:00,30.84,46.92,48.93,32.0
2022-05-27 15:00:00,26.63,49.99,44.23,31.88
2022-05-27 16:00:00,23.57,56.22,45.3,31.3
2022-05-27 17:00:00,32.7,52.63,52.4,29.15
2022-05-27 18:00:00,40.62,43.93,55.45,27.68
2022-05-27 19:00:00,44.59,37.02,57.88,27.08
2022-05-27 20:00:00,30.71,37.22,56.43,26.75
2022-05-27 21:00:00,49.74,34.79,63.63,26.53
2022-05-27 22:00:00,43.81,34.91,71.48,25.25
2022-05-27 23:00:00,36.75,30.89,73.03,24.65
2022-05-28 00:00:00,27.59,25.7,72.23,24.23
2022-05-28 01:00:00,21.51,28.76,70.53,23.58
2022-05-28 02:00:00,23.8,22.91,68.45,22.93
2022-05-28 03:00:00,32.09,21.35,68.53,22.45
2022-05-28 04:00:00,50.56,13.3,69.83,22.23
2022-05-28 05:00:00,52.74,7.2,70.23,23.38
2022-05-28 06:00:00,31.43,16.12,67.05,25.73
2022-05-28 07:00:00,25.62,26.94,64.0,27.3
2022-05-28 08:00:00,18.07,32.94,59.6,28.53
2022-05-28 09:00:00,12.66,39.19,52.0,30.6
2022-05-28 10:00:00,15.64,44.64,48.98,31.55
2022-05-28 11:00:00,19.99,56.59,48.63,31.55
2022-05-28 12:00:00,22.94,49.65,48.7,31.9
2022-05-28 13:00:00,32.9,57.96,55.38,30.53
2022-05-28 14:00:00,32.57,48.73,58.95,29.25
2022-05-28 15:00:00,32.58,48.15,59.78,29.15
2022-05-28 16:00:00,30.68,43.74,59.33,28.9
2022-05-28 17:00:00,31.75,44.93,61.2,28.0
2022-05-28 18:00:00,37.98,41.55,65.75,26.5
2022-05-28 19:00:00,33.17,39.24,68.98,25.43
2022-05-28 20:00:00,26.54,38.64,69.18,24.78
2022-05-28 21:00:00,25.2,34.55,67.28,24.4
2022-05-28 22:00:00,25.04,29.46,67.48,24.18
2022-05-28 23:00:00,35.66,20.0,65.0,23.65
2022-05-29 00:00:00,39.08,21.17,68.28,23.38
2022-05-29 01:00:00,28.67,27.98,69.73,23.38
2022-05-29 02:00:00,24.38,23.35,72.45,23.43
2022-05-29 03:00:00,25.07,20.0,74.95,22.78
2022-05-29 04:00:00,28.72,20.37,75.8,22.33
2022-05-29 05:00:00,16.68,21.66,69.65,22.88
2022-05-29 06:00:00,20.74,22.93,67.7,24.58
2022-05-29 07:00:00,21.62,26.38,67.93,26.13
2022-05-29 08:00:00,17.94,28.44,63.38,27.23
2022-05-29 09:00:00,10.53,37.53,55.55,28.35
2022-05-29 10:00:00,9.33,46.79,52.05,29.05
2022-05-29 11:00:00,16.02,51.26,53.65,29.68
2022-05-29 12:00:00,25.14,54.08,59.63,28.7
2022-05-29 13:00:00,23.59,53.09,57.68,28.83
2022-05-29 14:00:00,18.4,50.16,54.3,29.73
2022-05-29 15:00:00,29.26,67.06,62.48,27.48
2022-05-29 16:00:00,32.2,49.11,71.15,24.28
2022-05-29 17:00:00,53.67,22.14,75.0,22.08
2022-05-29 18:00:00,62.92,9.95,76.0,22.4
2022-05-29 19:00:00,36.87,12.59,72.68,22.15
2022-05-29 20:00:00,43.24,9.94,74.45,21.13
2022-05-29 21:00:00,36.35,9.38,75.7,20.55
2022-05-29 22:00:00,26.32,12.24,76.2,20.18
2022-05-29 23:00:00,19.63,15.66,74.08,19.68
2022-05-30 00:00:00,17.96,16.39,73.68,19.18
2022-05-30 01:00:00,10.4,20.91,73.13,19.13
2022-05-30 02:00:00,11.2,24.26,72.63,19.2
2022-05-30 03:00:00,22.59,13.61,75.55,19.03
2022-05-30 04:00:00,19.89,18.45,72.55,18.83
2022-05-30 05:00:00,18.23,18.03,66.53,20.85
2022-05-30 06:00:00,23.04,9.68,64.23,22.68
2022-05-30 07:00:00,24.12,16.68,60.23,24.0
2022-05-30 08:00:00,13.71,22.55,53.5,26.65
2022-05-30 09:00:00,8.0,32.91,45.05,28.83
2022-05-30 10:00:00,7.78,37.71,40.1,30.93
2022-05-30 11:00:00,10.71,47.35,36.98,32.25
2022-05-30 12:00:00,21.91,57.89,44.85,30.55
2022-05-30 13:00:00,26.21,49.03,44.08,30.4
2022-05-30 14:00:00,24.8,52.35,43.9,30.5
2022-05-30 15:00:00,29.74,48.53,47.5,30.08
2022-05-30 16:00:00,27.43,46.22,46.83,29.35
2022-05-30 17:00:00,26.13,48.28,47.45,28.33
2022-05-30 18:00:00,23.85,42.32,46.6,27.25
2022-05-30 19:00:00,33.02,35.02,46.23,26.38
2022-05-30 20:00:00,32.66,32.45,47.78,25.0
2022-05-30 21:00:00,36.11,30.83,52.25,24.2
2022-05-30 22:00:00,43.64,24.75,54.68,23.43
2022-05-30 23:00:00,41.57,22.43,55.1,22.7
2022-05-31 00:00:00,32.61,22.59,55.5,22.43
2022-05-31 01:00:00,19.34,27.72,54.9,21.9
2022-05-31 02:00:00,22.08,24.05,57.45,21.4
2022-05-31 03:00:00,29.38,20.58,56.65,20.88
2022-05-31 04:00:00,54.33,12.06,59.03,20.7
2022-05-31 05:00:00,44.66,9.81,59.58,22.33
2022-05-31 06:00:00,34.11,15.24,57.83,25.15
2022-05-31 07:00:00,28.02,21.89,60.2,26.18
2022-05-31 08:00:00,28.0,22.44,56.23,27.73
2022-05-31 09:00:00,18.0,34.15,48.53,30.3
2022-05-31 10:00:00,14.71,45.3,44.0,31.48
2022-05-31 11:00:00,21.01,49.75,43.85,32.5
2022-05-31 12:00:00,25.43,55.94,42.83,33.03
2022-05-31 13:00:00,27.56,57.66,43.13,32.45
2022-05-31 14:00:00,35.7,54.85,50.58,31.1
2022-05-31 15:00:00,22.28,49.65,45.93,31.15
2022-05-31 16:00:00,20.88,50.74,44.45,30.75
2022-05-31 17:00:00,23.02,50.71,48.43,29.05
2022-05-31 18:00:00,31.11,40.67,48.75,27.95
2022-05-31 19:00:00,38.45,41.42,55.08,27.3
2022-05-31 20:00:00,31.82,36.75,60.1,25.85
2022-05-31 21:00:00,29.79,33.45,60.3,25.45
2022-05-31 22:00:00,26.65,26.84,61.68,24.55
2022-05-31 23:00:00,21.74,25.29,64.35,24.23
2022-06-01 00:00:00,17.53,28.41,62.85,23.75
2022-06-01 01:00:00,11.21,35.57,61.7,23.45
2022-06-01 02:00:00,10.7,36.23,59.73,23.7
2022-06-01 03:00:00,25.49,27.16,69.08,23.13
2022-06-01 04:00:00,34.05,14.72,73.73,22.03
2022-06-01 05:00:00,35.49,8.23,72.13,22.85
2022-06-01 06:00:00,28.52,11.34,64.98,25.8
2022-06-01 07:00:00,26.61,16.08,63.8,26.5
2022-06-01 08:00:00,26.23,20.4,57.85,28.45
2022-06-01 09:00:00,14.05,35.2,52.13,29.63
2022-06-01 10:00:00,13.25,44.46,47.63,30.95
2022-06-01 11:00:00,12.04,47.56,43.38,32.0
2022-06-01 12:00:00,18.33,51.14,41.8,32.4
2022-06-01 13:00:00,23.89,48.0,42.63,32.13
2022-06-01 14:00:00,23.91,51.61,40.75,32.13
2022-06-01 15:00:00,22.52,52.16,42.28,31.4
2022-06-01 16:00:00,27.1,51.44,42.25,31.28
2022-06-01 17:00:00,30.06,51.52,47.5,30.1
2022-06-01 18:00:00,31.82,43.54,48.4,29.0
2022-06-01 19:00:00,43.68,36.34,49.2,28.43
2022-06-01 20:00:00,71.45,20.46,52.4,27.23
2022-06-01 21:00:00,49.32,25.87,54.58,26.13
2022-06-01 22:00:00,43.44,26.48,56.2,25.65
2022-06-01 23:00:00,59.18,18.52,58.45,25.1
2022-06-02 00:00:00,37.8,22.91,60.45,24.35
2022-06-02 01:00:00,23.36,20.35,62.28,23.85
2022-06-02 02:00:00,20.68,12.16,65.53,23.18
2022-06-02 03:00:00,23.73,10.9,68.3,22.7
2022-06-02 04:00:00,42.23,7.07,68.6,22.53
2022-06-02 05:00:00,35.12,9.0,71.18,23.78
2022-06-02 06:00:00,31.17,8.76,68.45,25.63
2022-06-02 07:00:00,30.22,13.84,62.38,27.9
2022-06-02 08:00:00,26.66,24.09,58.6,29.03
2022-06-02 09:00:00,22.16,35.79,51.2,30.8
2022-06-02 10:00:00,16.69,47.38,45.0,32.15
2022-06-02 11:00:00,16.19,53.79,43.33,32.88
2022-06-02 12:00:00,23.8,59.46,44.05,33.05
2022-06-02 13:00:00,28.64,55.94,43.58,33.18
2022-06-02 14:00:00,27.83,57.52,43.9,32.85
2022-06-02 15:00:00,22.14,58.88,39.78,32.98
2022-06-02 16:00:00,24.95,57.37,38.83,32.65
2022-06-02 17:00:00,31.58,53.9,40.75,32.05
2022-06-02 18:00:00,35.05,50.41,43.3,31.3
2022-06-02 19:00:00,77.09,47.41,57.6,28.33
2022-06-02 20:00:00,104.77,16.42,68.2,25.9
2022-06-02 21:00:00,84.7,11.93,66.05,25.35
2022-06-02 22:00:00,71.04,6.52,69.65,25.13
2022-06-02 23:00:00,40.92,6.92,69.85,24.63
2022-06-03 00:00:00,27.72,12.26,67.23,24.18
2022-06-03 01:00:00,25.95,12.59,67.7,23.85
2022-06-03 02:00:00,22.74,14.98,67.0,23.6
2022-06-03 03:00:00,31.47,10.23,69.28,23.25
2022-06-03 04:00:00,42.59,6.89,69.95,23.08
2022-06-03 05:00:00,32.39,6.63,67.5,24.68
2022-06-03 06:00:00,10.11,21.5,52.75,28.3
2022-06-03 07:00:00,8.35,28.71,45.0,31.43
2022-06-03 08:00:00,9.12,39.57,38.85,33.4
2022-06-03 09:00:00,10.42,49.45,35.1,34.65
2022-06-03 10:00:00,12.75,49.92,30.85,36.38
2022-06-03 11:00:00,28.7,79.34,30.95,37.5
2022-06-03 12:00:00,34.2,66.03,35.05,35.8
2022-06-03 13:00:00,36.26,62.7,35.85,35.83
2022-06-03 14:00:00,32.95,61.85,35.25,35.83
2022-06-03 15:00:00,34.06,63.09,36.6,35.05
2022-06-03 16:00:00,38.04,57.02,37.1,34.5
2022-06-03 17:00:00,29.6,60.31,36.15,33.35
2022-06-03 18:00:00,45.21,50.0,40.05,32.13
2022-06-03 19:00:00,54.4,34.6,40.28,30.9
2022-06-03 20:00:00,77.61,24.11,42.2,29.4
2022-06-03 21:00:00,64.44,29.71,49.95,28.55
2022-06-03 22:00:00,69.23,22.77,55.05,28.08
2022-06-03 23:00:00,58.29,18.57,55.43,27.58
2022-06-04 00:00:00,30.03,29.93,52.35,27.18
2022-06-04 01:00:00,26.48,31.74,52.28,26.93
2022-06-04 02:00:00,33.22,27.29,54.43,26.35
2022-06-04 03:00:00,38.32,20.21,57.98,25.78
2022-06-04 04:00:00,43.5,15.84,60.0,25.35
2022-06-04 05:00:00,42.01,18.46,63.2,25.9
2022-06-04 06:00:00,32.49,18.58,62.88,27.68
2022-06-04 07:00:00,34.52,23.57,61.55,28.63
2022-06-04 08:00:00,24.63,29.16,54.78,30.6
2022-06-04 09:00:00,20.07,42.45,48.05,31.78
2022-06-04 10:00:00,14.24,61.19,43.43,33.35
2022-06-04 11:00:00,15.52,62.77,42.63,33.65
2022-06-04 12:00:00,25.36,67.97,43.18,33.63
2022-06-04 13:00:00,29.42,62.72,44.8,33.45
2022-06-04 14:00:00,34.68,61.63,48.33,32.98
2022-06-04 15:00:00,29.15,55.22,48.18,32.53
2022-06-04 16:00:00,21.57,57.16,43.05,32.83
2022-06-04 17:00:00,26.3,56.86,42.98,32.23
2022-06-04 18:00:00,31.36,52.5,45.1,31.48
2022-06-04 19:00:00,37.55,48.44,49.7,30.03
2022-06-04 20:00:00,48.14,37.41,55.65,29.03
2022-06-04 21:00:00,48.55,30.44,54.9,27.98
2022-06-04 22:00:00,35.27,33.34,55.65,27.38
2022-06-04 23:00:00,49.51,23.55,55.93,26.95
2022-06-05 00:00:00,59.48,19.62,61.33,26.38
2022-06-05 01:00:00,47.91,16.17,66.03,25.88
2022-06-05 02:00:00,45.57,11.8,66.53,25.1
2022-06-05 03:00:00,37.61,14.76,64.48,24.75
2022-06-05 04:00:00,33.82,16.48,64.13,24.83
2022-06-05 05:00:00,30.36,20.61,63.63,25.93
2022-06-05 06:00:00,26.19,19.74,64.05,27.8
2022-06-05 07:00:00,26.75,27.82,61.43,29.25
2022-06-05 08:00:00,23.23,34.12,57.8,30.18
2022-06-05 09:00:00,15.81,40.03,49.38,32.63
2022-06-05 10:00:00,14.64,54.82,46.38,34.13
2022-06-05 11:00:00,8.73,46.16,36.85,35.95
2022-06-05 12:00:00,13.32,56.22,31.38,38.28
2022-06-05 13:00:00,27.13,61.81,29.55,39.05
2022-06-05 14:00:00,34.29298578324415,69.31363702767698,29.35,38.45
2022-06-05 15:00:00,36.587020549953834,69.17852012361828,28.28,38.58
2022-06-05 16:00:00,34.37603321672568,66.12505295690612,27.1,38.18
2022-06-05 17:00:00,31.14,62.03,29.7,37.1
2022-06-05 18:00:00,23.617366917833767,59.66600896675663,28.83,35.65
2022-06-05 19:00:00,53.87,54.12,35.08,34.08
2022-06-05 20:00:00,66.85,44.06,46.88,31.55
2022-06-05 21:00:00,80.39,21.74,48.4,29.8
2022-06-05 22:00:00,85.39,19.21,53.63,28.73
2022-06-05 23:00:00,74.56,18.18,57.88,27.58
2022-06-06 00:00:00,52.21,19.75,60.03,26.8
2022-06-06 01:00:00,34.55,26.76,60.78,26.23
2022-06-06 02:00:00,30.31,27.74,61.38,25.75
2022-06-06 03:00:00,37.92,11.33,65.3,25.6
2022-06-06 04:00:00,34.84,13.41,67.78,25.33
2022-06-06 05:00:00,26.56,26.25,67.75,24.28
2022-06-06 06:00:00,33.91,20.08,60.73,26.1
2022-06-06 07:00:00,30.33,17.46,58.23,28.68
2022-06-06 08:00:00,30.64,30.65,56.4,30.3
2022-06-06 09:00:00,30.23,40.01,56.2,31.03
2022-06-06 10:00:00,22.8,50.22,51.28,32.5
2022-06-06 11:00:00,27.64,57.42,51.63,32.93
2022-06-06 12:00:00,20.83,54.95,47.95,33.13
2022-06-06 13:00:00,24.22,51.36,45.48,33.68
2022-06-06 14:00:00,29.05,52.27,44.6,33.48
2022-06-06 15:00:00,39.74,57.96,60.58,26.53
2022-06-06 16:00:00,30.86,41.18,65.53,23.23
2022-06-06 17:00:00,21.84,41.33,65.3,22.1
2022-06-06 18:00:00,23.87,33.07,60.95,23.38
2022-06-06 19:00:00,29.68,26.93,65.7,23.0
2022-06-06 20:00:00,26.88,25.48,68.55,22.48
2022-06-06 21:00:00,38.77,16.75,71.53,21.95
2022-06-06 22:00:00,25.15,20.95,72.03,21.45
2022-06-06 23:00:00,30.33,15.43,72.75,21.08
2022-06-07 00:00:00,13.97,24.56,69.73,21.13
2022-06-07 01:00:00,8.34,27.59,66.93,21.38
2022-06-07 02:00:00,8.98,28.78,66.93,21.13
2022-06-07 03:00:00,16.76,22.79,68.8,20.6
2022-06-07 04:00:00,35.96,14.56,70.05,20.2
2022-06-07 05:00:00,39.62,10.62,71.35,20.9
2022-06-07 06:00:00,27.13,13.99,67.85,23.95
2022-06-07 07:00:00,25.19,18.98,63.65,26.28
2022-06-07 08:00:00,17.04,28.57,58.3,27.35
2022-06-07 09:00:00,12.96,39.64,54.75,28.5
2022-06-07 10:00:00,13.75,42.02,54.58,29.25
2022-06-07 11:00:00,16.27,44.62,54.25,29.45
2022-06-07 12:00:00,20.38,46.78,55.45,29.03
2022-06-07 13:00:00,21.63,48.18,54.7,29.03
2022-06-07 14:00:00,24.96,49.02,57.73,28.55
2022-06-07 15:00:00,26.35,46.95,59.03,27.93
2022-06-07 16:00:00,24.07,45.22,59.03,27.28
2022-06-07 17:00:00,24.55,43.8,59.6,26.9
2022-06-07 18:00:00,26.06,43.63,63.2,25.6
2022-06-07 19:00:00,22.7,42.46,65.83,24.33
2022-06-07 20:00:00,21.85,38.96,67.7,23.58
2022-06-07 21:00:00,25.3,30.66,69.4,23.03
2022-06-07 22:00:00,45.1,15.63,70.55,22.53
2022-06-07 23:00:00,42.04,16.37,71.8,22.03
2022-06-08 00:00:00,17.59,26.67,71.05,21.7
2022-06-08 01:00:00,19.14,22.95,71.25,21.73
2022-06-08 02:00:00,21.5,20.99,72.65,21.5
2022-06-08 03:00:00,32.73,14.87,75.15,20.98
2022-06-08 04:00:00,29.3,18.8,73.65,20.8
2022-06-08 05:00:00,25.32,21.25,67.78,22.2
2022-06-08 06:00:00,15.88,28.88,59.73,23.85
2022-06-08 07:00:00,9.0,38.73,52.6,26.1
2022-06-08 08:00:00,10.2,43.23,52.03,26.85
2022-06-08 09:00:00,14.7,48.0,54.48,26.58
2022-06-08 10:00:00,16.77,45.55,52.9,26.98
2022-06-08 11:00:00,17.66,46.68,52.68,27.45
2022-06-08 12:00:00,16.94,47.41,49.5,28.25
2022-06-08 13:00:00,21.3,49.4,49.68,28.98
2022-06-08 14:00:00,30.12,49.99,55.83,27.68
2022-06-08 15:00:00,26.94,48.39,57.1,26.8
2022-06-08 16:00:00,25.53,46.3,56.95,26.6
2022-06-08 17:00:00,25.75,45.81,60.33,25.33
2022-06-08 18:00:00,34.31,47.36,67.28,24.25
2022-06-08 19:00:00,41.63,39.54,77.5,22.08
