Project Time (Interval end) (UTC0),NO PreScaled ppb,NO Scaled ppb,NO2 PreScaled ppb,NO2 Scaled ppb,NOx PreScaled ppb,NOx Scaled ppb,O3 PreScaled ppb,O3 Scaled ppb,Pressure mbar,Humidity %RH,Temperature C
12/May/2022 14:00:00,1.88,1.88,20.01,20.01,21.89,21.89,46.31,46.31,1013.98,42.55,26.98
12/May/2022 15:00:00,1.9,1.9,25.57,25.57,27.47,27.47,44.98,44.98,1013.58,45.55,26.7
12/May/2022 16:00:00,2.15,2.15,23.43,23.43,25.58,25.58,41.2,41.2,1012.73,43.7,26.25
12/May/2022 17:00:00,2.12,2.12,25.62,25.62,27.73,27.73,41.47,41.47,1012.58,43.48,25.98
12/May/2022 18:00:00,2.35,2.35,21.91,21.91,24.26,24.26,39.11,39.11,1012.38,42.55,24.38
12/May/2022 19:00:00,19.46,19.46,49.93,49.93,69.39,69.39,25.67,25.67,1012.55,45.03,22.98
12/May/2022 20:00:00,19.48,19.48,58.75,58.75,78.23,78.23,18.28,18.28,1013.23,49.68,21.25
12/May/2022 21:00:00,7.59,7.59,37.58,37.58,45.17,45.17,25.63,25.63,1013.13,51.78,20.13
12/May/2022 22:00:00,8.67,8.67,26.79,26.79,35.47,35.47,28.78,28.78,1013.13,51.28,19.48
12/May/2022 23:00:00,8.75,8.75,25.45,25.45,34.2,34.2,29.75,29.75,1012.95,51.75,19.35
13/May/2022 00:00:00,10.37,10.37,35.93,35.93,46.31,46.31,20.22,20.22,1012.6,55.13,19.1
13/May/2022 01:00:00,9.06,9.06,28.39,28.39,37.45,37.45,21.49,21.49,1012.35,57.95,17.98
13/May/2022 02:00:00,11.48,11.48,23.8,23.8,35.28,35.28,22.38,22.38,1012.23,59.85,17.13
13/May/2022 03:00:00,14.23,14.23,24.6,24.6,38.83,38.83,22.06,22.06,1011.65,61.28,16.7
13/May/2022 04:00:00,18.7,18.7,39.53,39.53,58.23,58.23,13.79,13.79,1011.85,67.05,16.6
13/May/2022 05:00:00,23.85,23.85,37.9,37.9,61.75,61.75,5.4,5.4,1012.13,74.53,17.2
13/May/2022 06:00:00,28.02,28.02,34.31,34.31,62.34,62.34,6.07,6.07,1012.48,68.88,19.45
13/May/2022 07:00:00,43.28,43.28,32.95,32.95,76.22,76.22,1.57,1.57,1012.45,59.6,23.1
13/May/2022 08:00:00,27.05,27.05,24.5,24.5,51.55,51.55,17.05,17.05,1012.7,55.15,24.73
13/May/2022 09:00:00,20.48,20.48,14.83,14.83,35.31,35.31,25.49,25.49,1012.43,49.45,25.88
13/May/2022 10:00:00,15.29,15.29,18.52,18.52,33.81,33.81,34.7,34.7,1012.03,44.7,27.03
13/May/2022 11:00:00,4.01,4.01,16.16,16.16,20.17,20.17,41.14,41.14,1011.7,46.4,27.4
13/May/2022 12:00:00,5.52,5.52,15.67,15.67,21.19,21.19,43.97,43.97,1010.8,43.93,27.63
13/May/2022 13:00:00,4.58,4.58,13.77,13.77,18.35,18.35,46.23,46.23,1010.48,37.98,27.63
13/May/2022 14:00:00,2.4,2.4,13.21,13.21,15.61,15.61,48.69,48.69,1009.85,38.15,27.4
13/May/2022 15:00:00,2.23,2.23,15.3,15.3,17.53,17.53,49.38,49.38,1009.4,38.43,27.23
13/May/2022 16:00:00,2.2,2.2,16.49,16.49,18.69,18.69,49.66,49.66,1008.8,37.83,26.78
13/May/2022 17:00:00,2.04,2.04,26.05,26.05,28.09,28.09,46.38,46.38,1008.78,41.93,25.83
13/May/2022 18:00:00,2.32,2.32,25.64,25.64,27.96,27.96,41.31,41.31,1009.03,44.13,24.5
13/May/2022 19:00:00,2.17,2.17,37.66,37.66,39.84,39.84,31.71,31.71,1009.2,46.73,24
13/May/2022 20:00:00,2.21,2.21,38.59,38.59,40.8,40.8,31.57,31.57,1009.7,55.55,23.25
13/May/2022 21:00:00,3.15,3.15,26.81,26.81,29.96,29.96,36.28,36.28,1009.48,60.63,21.78
13/May/2022 22:00:00,8.23,8.23,22.74,22.74,30.98,30.98,31.77,31.77,1009.6,57.98,21.2
13/May/2022 23:00:00,9.98,9.98,20.32,20.32,30.3,30.3,32.38,32.38,1009.15,58.73,20.6
14/May/2022 00:00:00,14.45,14.45,30.56,30.56,45.02,45.02,22.48,22.48,1008.4,62.4,19.53
14/May/2022 01:00:00,15.75,15.75,28.22,28.22,43.97,43.97,19.71,19.71,1007.48,62.63,18.73
14/May/2022 02:00:00,16.54,16.54,28.06,28.06,44.6,44.6,16.95,16.95,1007.45,60.78,18.68
14/May/2022 03:00:00,19.21,19.21,34.12,34.12,53.33,53.33,15.1,15.1,1007.48,63.98,18.35
14/May/2022 04:00:00,29.63,29.63,41.34,41.34,70.97,70.97,13.82,13.82,1007.35,63,17.7
14/May/2022 05:00:00,26.27,26.27,35.67,35.67,61.94,61.94,13.15,13.15,1008.08,61.73,18.63
14/May/2022 06:00:00,20.67,20.67,22.12,22.12,42.79,42.79,21.7,21.7,1008.53,56.63,21.7
14/May/2022 07:00:00,17.32,17.32,11.78,11.78,29.1,29.1,32.47,32.47,1009.1,53.33,23.35
14/May/2022 08:00:00,16.67,16.67,12.79,12.79,29.45,29.45,34.44,34.44,1009.08,50.38,24.3
14/May/2022 09:00:00,13.07,13.07,14.02,14.02,27.09,27.09,36.41,36.41,1009.33,47.95,25.95
14/May/2022 10:00:00,8.43,8.43,13.86,13.86,22.29,22.29,40.26,40.26,1009.2,46.58,26.53
14/May/2022 11:00:00,3.29,3.29,16.81,16.81,20.1,20.1,46.85,46.85,1009.25,47.85,27.2
14/May/2022 12:00:00,4.13,4.13,16.62,16.62,20.76,20.76,46.7,46.7,1008.5,47.48,28
14/May/2022 13:00:00,2.67,2.67,20.02,20.02,22.69,22.69,45.05,45.05,1008.83,46.83,27.25
14/May/2022 14:00:00,2.91,2.91,17.56,17.56,20.47,20.47,47.74,47.74,1008.2,44.48,27.55
14/May/2022 15:00:00,2.15,2.15,36.71,36.71,38.86,38.86,49.57,49.57,1009.08,53.73,25.48
14/May/2022 16:00:00,10.89,10.89,92.68,92.68,103.57,103.57,19.88,19.88,1008.13,75.83,21.65
14/May/2022 17:00:00,15.37,15.37,66.15,66.15,81.52,81.52,15.31,15.31,1008.13,76.73,21.55
14/May/2022 18:00:00,21.67,21.67,62.23,62.23,83.9,83.9,12.21,12.21,1008.48,76.18,20.98
14/May/2022 19:00:00,21.85,21.85,35.13,35.13,56.98,56.98,15.04,15.04,1008.8,72.55,19.9
14/May/2022 20:00:00,42.33,42.33,49.16,49.16,91.49,91.49,7,7,1009.53,73.33,19.23
14/May/2022 21:00:00,71.78,71.78,58.39,58.39,130.17,130.17,3.72,3.72,1009.33,76.03,18.8
14/May/2022 22:00:00,56.51,56.51,52.59,52.59,109.1,109.1,2.94,2.94,1009.43,76.48,18.4
14/May/2022 23:00:00,37.75,37.75,45.65,45.65,83.4,83.4,3.75,3.75,1009.58,76.8,18.13
15/May/2022 00:00:00,37.73,37.73,40.03,40.03,77.76,77.76,5.33,5.33,1009.05,76.63,17.73
15/May/2022 01:00:00,32.31,32.31,36.73,36.73,69.05,69.05,5.66,5.66,1008.95,76.8,17.53
15/May/2022 02:00:00,26.8,26.8,34.89,34.89,61.7,61.7,4.78,4.78,1008.75,79.33,17.3
15/May/2022 03:00:00,29.04,29.04,34.57,34.57,63.61,63.61,2.23,2.23,1009.15,81.18,17.2
15/May/2022 04:00:00,41.52,41.52,36.67,36.67,78.2,78.2,0.8,0.8,1009.38,81.88,17.23
15/May/2022 05:00:00,55.37,55.37,35.9,35.9,91.27,91.27,-3.92,-3.92,1009.75,80.9,18.6
15/May/2022 06:00:00,27.72,27.72,14.83,14.83,42.55,42.55,9.78,9.78,1010.15,68.48,22.08
15/May/2022 07:00:00,27.05,27.05,7.44,7.44,34.49,34.49,18.45,18.45,1010.95,57.13,25.2
15/May/2022 08:00:00,24.57,24.57,7.83,7.83,32.41,32.41,24.09,24.09,1010.98,51.13,27.6
15/May/2022 09:00:00,20.54,20.54,8.74,8.74,29.28,29.28,33.41,33.41,1011.18,46.25,29.1
15/May/2022 10:00:00,10.09,10.09,11.03,11.03,21.13,21.13,39.07,39.07,1010.9,45.03,28.75
15/May/2022 11:00:00,8.59,8.59,14.38,14.38,22.97,22.97,40.47,40.47,1010.7,41.7,29.53
15/May/2022 12:00:00,11.41,11.41,11.76,11.76,23.18,23.18,40.09,40.09,1010.18,38.4,31.08
15/May/2022 13:00:00,9.54,9.54,13.05,13.05,22.59,22.59,50.64,50.64,1010.08,35.48,31.88
15/May/2022 14:00:00,2.54,2.54,12.11,12.11,14.65,14.65,53.22,53.22,1009.03,34.73,31.13
15/May/2022 15:00:00,1.72,1.72,24.36,24.36,26.08,26.08,57.91,57.91,1008.85,41.38,30.1
15/May/2022 16:00:00,1.75,1.75,27.34,27.34,29.09,29.09,53.14,53.14,1009.08,44.28,28.7
15/May/2022 17:00:00,2,2,27.38,27.38,29.38,29.38,50.29,50.29,1009.38,45.93,27.73
15/May/2022 18:00:00,2.11,2.11,30.25,30.25,32.37,32.37,44.01,44.01,1010,49.88,26.3
15/May/2022 19:00:00,2.4,2.4,55.78,55.78,58.18,58.18,27.69,27.69,1010.55,54.6,24.85
15/May/2022 20:00:00,22.51,22.51,69.86,69.86,92.37,92.37,16.55,16.55,1010.88,59.18,23.45
15/May/2022 21:00:00,10.01,10.01,43.04,43.04,53.05,53.05,23.96,23.96,1010.65,61.45,22.48
15/May/2022 22:00:00,15.41,15.41,47.82,47.82,63.23,63.23,19.05,19.05,1010.93,61.15,22.53
15/May/2022 23:00:00,19.55,19.55,47.43,47.43,66.99,66.99,16.7,16.7,1011.18,63.83,21.63
16/May/2022 00:00:00,16.21,16.21,34.42,34.42,50.63,50.63,19.75,19.75,1011,66.05,20.68
16/May/2022 01:00:00,16.58,16.58,35.64,35.64,52.22,52.22,12.23,12.23,1010.95,69.23,20.28
16/May/2022 02:00:00,17.3,17.3,30.18,30.18,47.48,47.48,11.87,11.87,1010.85,72.2,19.33
16/May/2022 03:00:00,24.25,24.25,34.95,34.95,59.2,59.2,7.73,7.73,1010.85,74.7,18.55
16/May/2022 04:00:00,67.48,67.48,48.01,48.01,115.49,115.49,2.13,2.13,1011.38,77.25,18.13
16/May/2022 05:00:00,47.92,47.92,39.53,39.53,87.45,87.45,1.88,1.88,1011.9,76.88,19.35
16/May/2022 06:00:00,41.59,41.59,32.15,32.15,73.73,73.73,2.3,2.3,1012.5,73.03,21.53
16/May/2022 07:00:00,38.09,38.09,26.79,26.79,64.89,64.89,8.72,8.72,1012.55,67.23,23.53
16/May/2022 08:00:00,37.63,37.63,24.28,24.28,61.91,61.91,15.13,15.13,1012.8,61.23,25.6
16/May/2022 09:00:00,34.82,34.82,22.09,22.09,56.91,56.91,23.36,23.36,1013.2,55.75,27.13
16/May/2022 10:00:00,34.93,34.93,15.16,15.16,50.1,50.1,34.44,34.44,1012.53,48.73,29.23
16/May/2022 11:00:00,25.74,25.74,14.34,14.34,40.08,40.08,42.99,42.99,1011.93,45.18,30.03
16/May/2022 12:00:00,15.47,15.47,14.41,14.41,29.88,29.88,45.91,45.91,1011.63,44.05,30.03
16/May/2022 13:00:00,6.91,6.91,21.04,21.04,27.95,27.95,46.36,46.36,1011.15,44.48,29.38
16/May/2022 14:00:00,3.28,3.28,17.46,17.46,20.74,20.74,49.29,49.29,1010.3,45.4,28.9
16/May/2022 15:00:00,2.51,2.51,21.89,21.89,24.4,24.4,49.2,49.2,1009.58,45.13,28.2
16/May/2022 16:00:00,5.44,5.44,21.65,21.65,27.09,27.09,45.45,45.45,1009.48,42.75,28.33
16/May/2022 17:00:00,2.42,2.42,25.25,25.25,27.68,27.68,46.08,46.08,1009.8,46.8,27.58
16/May/2022 18:00:00,2.29,2.29,33.2,33.2,35.5,35.5,42.54,42.54,1010.1,52.25,25.88
16/May/2022 19:00:00,12.5,12.5,62.41,62.41,74.9,74.9,21.57,21.57,1010.45,55.8,24.33
16/May/2022 20:00:00,25.61,25.61,67.68,67.68,93.3,93.3,15.52,15.52,1011.03,58.38,23.1
16/May/2022 21:00:00,31.51,31.51,61.81,61.81,93.32,93.32,13.94,13.94,1010.68,57.65,22.08
16/May/2022 22:00:00,22.98,22.98,54.54,54.54,77.52,77.52,14.45,14.45,1010.78,57.15,21.3
16/May/2022 23:00:00,15.02,15.02,41.28,41.28,56.3,56.3,11.96,11.96,1010.9,64.38,20.7
17/May/2022 00:00:00,12.26,12.26,46.44,46.44,58.7,58.7,14.21,14.21,1011.1,70.38,20
17/May/2022 01:00:00,12.06,12.06,37.57,37.57,49.64,49.64,17.19,17.19,1011,76.4,19.58
17/May/2022 02:00:00,15.39,15.39,32.05,32.05,47.44,47.44,18.66,18.66,1010.68,80.9,19.15
17/May/2022 03:00:00,22.78,22.78,39.5,39.5,62.27,62.27,10.4,10.4,1010.3,82.73,18.7
17/May/2022 04:00:00,62.11,62.11,49.07,49.07,111.19,111.19,1.19,1.19,1010.5,83.1,18.3
17/May/2022 05:00:00,50.03,50.03,41.62,41.62,91.64,91.64,-0.68,-0.68,1010.78,81,19.63
17/May/2022 06:00:00,40.01,40.01,28.63,28.63,68.64,68.64,3.07,3.07,1011,71.98,22.78
17/May/2022 07:00:00,50.44,50.44,27.73,27.73,78.17,78.17,8.6,8.6,1011.18,65.2,24.85
17/May/2022 08:00:00,45.7,45.7,28.81,28.81,74.51,74.51,15.54,15.54,1011.48,62.15,25.78
17/May/2022 09:00:00,38.21,38.21,25.42,25.42,63.63,63.63,20.71,20.71,1011.03,58.45,27.4
17/May/2022 10:00:00,39.13,39.13,10.38,10.38,49.51,49.51,32.7,32.7,1010.55,46.78,29.28
17/May/2022 11:00:00,24.52,24.52,10.43,10.43,34.96,34.96,40.52,40.52,1010.43,44.3,29.38
17/May/2022 12:00:00,23.37,23.37,18.27,18.27,41.64,41.64,42.5,42.5,1009.6,44.03,30.58
17/May/2022 13:00:00,5.83,5.83,25.28,25.28,31.11,31.11,45.97,45.97,1009.08,49.18,30.5
17/May/2022 14:00:00,5.43,5.43,22.05,22.05,27.48,27.48,48.35,48.35,1008.03,49.58,29.13
17/May/2022 15:00:00,4.97,4.97,27.66,27.66,32.64,32.64,43.39,43.39,1007.53,50.5,28.45
17/May/2022 16:00:00,8.3,8.3,21.24,21.24,29.54,29.54,44.35,44.35,1007.18,46.9,28.58
17/May/2022 17:00:00,3.85,3.85,23.61,23.61,27.46,27.46,44.79,44.79,1006.58,46.68,27.98
17/May/2022 18:00:00,2.35,2.35,37.77,37.77,40.12,40.12,37.17,37.17,1006.6,53.33,26.6
17/May/2022 19:00:00,18.79,18.79,66.73,66.73,85.52,85.52,21.25,21.25,1006.8,58.48,25.25
17/May/2022 20:00:00,11.07,11.07,52.2,52.2,63.27,63.27,22.43,22.43,1007.23,58.2,24.13
17/May/2022 21:00:00,7.52,7.52,30.03,30.03,37.55,37.55,27.29,27.29,1006.7,64.33,23.4
17/May/2022 22:00:00,9.96,9.96,36.11,36.11,46.07,46.07,21.08,21.08,1006.48,65.88,22.78
17/May/2022 23:00:00,13.47,13.47,24.77,24.77,38.24,38.24,22.35,22.35,1006.05,67.15,22.18
18/May/2022 00:00:00,15.55,15.55,24.79,24.79,40.34,40.34,16.5,16.5,1005.78,69.03,21.33
18/May/2022 01:00:00,16.2,16.2,21.29,21.29,37.49,37.49,21.3,21.3,1005.53,71.25,20.9
18/May/2022 02:00:00,19.63,19.63,11.99,11.99,31.62,31.62,26.08,26.08,1005.23,67.15,21.05
18/May/2022 03:00:00,18.51,18.51,12.11,12.11,30.62,30.62,27.19,27.19,1005.2,66.4,20.78
18/May/2022 04:00:00,21.22,21.22,19.76,19.76,40.98,40.98,25.7,25.7,1005.55,64.98,20.65
18/May/2022 05:00:00,19.63,19.63,9.03,9.03,28.66,28.66,30.98,30.98,1005.88,59.5,21.98
18/May/2022 06:00:00,19.4,19.4,12.02,12.02,31.42,31.42,27.47,27.47,1006.73,55.78,23.93
18/May/2022 07:00:00,20.44,20.44,10.36,10.36,30.8,30.8,30.11,30.11,1006.53,50.73,26.3
18/May/2022 08:00:00,17.1,17.1,9.21,9.21,26.3,26.3,37.21,37.21,1006.63,45.23,28.18
18/May/2022 09:00:00,13.07,13.07,9.25,9.25,22.32,22.32,40.75,40.75,1006.58,42.03,29.63
18/May/2022 10:00:00,10.01,10.01,10.08,10.08,20.09,20.09,41.3,41.3,1006.65,40.25,30.73
18/May/2022 11:00:00,8.61,8.61,11.36,11.36,19.97,19.97,43.58,43.58,1006.53,38.88,31.45
18/May/2022 12:00:00,4.96,4.96,12.66,12.66,17.62,17.62,45.91,45.91,1006.8,38.33,31.65
18/May/2022 13:00:00,2.41,2.41,12.18,12.18,14.59,14.59,47.21,47.21,1006.33,37.88,30.85
18/May/2022 14:00:00,1.96,1.96,13.27,13.27,15.23,15.23,51.75,51.75,1006.78,39.83,29.45
18/May/2022 15:00:00,1.81,1.81,19.26,19.26,21.08,21.08,47.9,47.9,1007.13,43.13,27.53
18/May/2022 16:00:00,2.01,2.01,19.9,19.9,21.9,21.9,44.41,44.41,1007.85,46.1,25.8
18/May/2022 17:00:00,2.27,2.27,18.06,18.06,20.33,20.33,40.92,40.92,1008.85,46.23,24.95
18/May/2022 18:00:00,2.37,2.37,15.99,15.99,18.36,18.36,43.37,43.37,1009.78,49.3,24.08
18/May/2022 19:00:00,2.23,2.23,23.64,23.64,25.88,25.88,42.96,42.96,1010.98,61.43,21.68
18/May/2022 20:00:00,8.76,8.76,15.01,15.01,23.77,23.77,34.01,34.01,1013.08,62.88,19.03
18/May/2022 21:00:00,14.66,14.66,8.79,8.79,23.45,23.45,33.26,33.26,1014.43,60.38,17.23
18/May/2022 22:00:00,17.4,17.4,8.09,8.09,25.49,25.49,32.97,32.97,1015.83,55.78,16.6
18/May/2022 23:00:00,15.8,15.8,3.78,3.78,19.58,19.58,32.94,32.94,1017.7,59.25,15.88
19/May/2022 00:00:00,18.75,18.75,4.64,4.64,23.39,23.39,32.79,32.79,1018.5,54.73,15.55
19/May/2022 01:00:00,17.44,17.44,4.12,4.12,21.56,21.56,31.99,31.99,1019.23,52.35,15.83
19/May/2022 02:00:00,16.47,16.47,3.64,3.64,20.11,20.11,29.64,29.64,1019.75,54.65,14.9
19/May/2022 03:00:00,17.95,17.95,4.58,4.58,22.53,22.53,30.06,30.06,1019.9,55.28,13.9
19/May/2022 04:00:00,17.08,17.08,22.09,22.09,39.17,39.17,20.47,20.47,1020.75,63.38,13.55
19/May/2022 05:00:00,16.86,16.86,21.16,21.16,38.02,38.02,21.93,21.93,1021.1,66.35,15.05
19/May/2022 06:00:00,18.74,18.74,14.65,14.65,33.39,33.39,25.62,25.62,1021.38,58.9,17.98
19/May/2022 07:00:00,21.09,21.09,9.05,9.05,30.14,30.14,28.53,28.53,1021.7,48.4,20.33
19/May/2022 08:00:00,31.2,31.2,7.16,7.16,38.35,38.35,31.79,31.79,1021.53,45.23,20.7
19/May/2022 09:00:00,23.25,23.25,7.92,7.92,31.17,31.17,34.55,34.55,1021.45,43.25,20.68
19/May/2022 10:00:00,23.24,23.24,9.41,9.41,32.66,32.66,34.85,34.85,1021.3,41.38,21.48
19/May/2022 11:00:00,18.82,18.82,8.85,8.85,27.66,27.66,39.34,39.34,1020.48,38.35,22.68
19/May/2022 12:00:00,15.94,15.94,9.76,9.76,25.7,25.7,41.79,41.79,1019.88,36.23,23.55
19/May/2022 13:00:00,3.69,3.69,8.2,8.2,11.89,11.89,48.48,48.48,1019.38,38.93,23.18
19/May/2022 14:00:00,4.36,4.36,10.62,10.62,14.98,14.98,46.01,46.01,1018.68,39.3,22.75
19/May/2022 15:00:00,4.25,4.25,10.39,10.39,14.64,14.64,45.17,45.17,1018.58,39.38,22.8
19/May/2022 16:00:00,2.21,2.21,10.72,10.72,12.93,12.93,45.08,45.08,1018.3,37.28,22.83
19/May/2022 17:00:00,2.91,2.91,9.16,9.16,12.07,12.07,46.61,46.61,1017.98,37.3,22.4
19/May/2022 18:00:00,4.62,4.62,11.55,11.55,16.17,16.17,43.59,43.59,1018.28,39.83,21
19/May/2022 19:00:00,11.11,11.11,32.75,32.75,43.86,43.86,28.74,28.74,1018.43,43.1,19.73
19/May/2022 20:00:00,13.23,13.23,37.09,37.09,50.33,50.33,22.79,22.79,1018.65,44.65,18.63
19/May/2022 21:00:00,33.48,33.48,47.77,47.77,81.24,81.24,15.89,15.89,1019,47.73,17.4
19/May/2022 22:00:00,10.27,10.27,26.38,26.38,36.65,36.65,21.99,21.99,1019.1,50.63,16.93
19/May/2022 23:00:00,12.36,12.36,29.56,29.56,41.92,41.92,18.62,18.62,1019.48,53.75,16.5
20/May/2022 00:00:00,13,13,19.5,19.5,32.5,32.5,22.95,22.95,1019.05,54.83,15.9
20/May/2022 01:00:00,13.41,13.41,17.77,17.77,31.18,31.18,23.38,23.38,1019.35,55,15.35
20/May/2022 02:00:00,14.96,14.96,18.03,18.03,32.99,32.99,20.8,20.8,1019.13,56.43,14.6
20/May/2022 03:00:00,18.48,18.48,23,23,41.47,41.47,19.01,19.01,1019.33,58.88,14.3
20/May/2022 04:00:00,46.06,46.06,41.15,41.15,87.22,87.22,10.47,10.47,1019.33,60.58,14.18
20/May/2022 05:00:00,44.18,44.18,45.21,45.21,89.39,89.39,7.09,7.09,1019.7,62.65,15.93
20/May/2022 06:00:00,34.25,34.25,26.71,26.71,60.96,60.96,9.12,9.12,1020.1,63.2,18.08
20/May/2022 07:00:00,46.18,46.18,28.93,28.93,75.1,75.1,8.1,8.1,1020.45,57.25,19.95
20/May/2022 08:00:00,45.19,45.19,24.67,24.67,69.86,69.86,15.32,15.32,1020.63,50.35,22
20/May/2022 09:00:00,21.49,21.49,11.21,11.21,32.7,32.7,32.27,32.27,1020.1,43.35,23.78
20/May/2022 10:00:00,12.71,12.71,8.67,8.67,21.38,21.38,40.31,40.31,1019.4,38.15,25.18
20/May/2022 11:00:00,9.15,9.15,9.4,9.4,18.55,18.55,44.62,44.62,1018.5,34.4,26.25
20/May/2022 12:00:00,2.45,2.45,10.77,10.77,13.22,13.22,49.79,49.79,1017.88,33.95,26.63
20/May/2022 13:00:00,2.36,2.36,13.43,13.43,15.79,15.79,50.14,50.14,1017.6,34.95,26.63
20/May/2022 14:00:00,2.07,2.07,12.03,12.03,14.1,14.1,49.66,49.66,1016.65,31.95,26.58
20/May/2022 15:00:00,1.93,1.93,15.8,15.8,17.73,17.73,48.32,48.32,1015.88,30.28,26.9
20/May/2022 16:00:00,1.75,1.75,16.64,16.64,18.4,18.4,47.78,47.78,1015.73,30.75,27.08
20/May/2022 17:00:00,1.32,1.32,17.55,17.55,18.87,18.87,47.63,47.63,1015.08,30.4,26.5
20/May/2022 18:00:00,2.31,2.31,23.76,23.76,26.07,26.07,45.56,45.56,1014.85,33.03,24.8
20/May/2022 19:00:00,10.6,10.6,48.81,48.81,59.41,59.41,28.6,28.6,1014.73,35.88,22.93
20/May/2022 20:00:00,15.73,15.73,55.73,55.73,71.47,71.47,22.32,22.32,1014.6,38.7,21.25
20/May/2022 21:00:00,30.29,30.29,59.13,59.13,89.42,89.42,18.09,18.09,1014.68,41.8,20.03
20/May/2022 22:00:00,20.99,20.99,51.47,51.47,72.46,72.46,19,19,1014.58,43.85,18.88
20/May/2022 23:00:00,10.25,10.25,32.33,32.33,42.59,42.59,26.36,26.36,1014.3,45.33,18.15
21/May/2022 00:00:00,9.48,9.48,21.58,21.58,31.06,31.06,31.51,31.51,1013.6,45.08,18.03
21/May/2022 01:00:00,10.02,10.02,32.75,32.75,42.77,42.77,22.82,22.82,1013.28,48.25,18
21/May/2022 02:00:00,14.62,14.62,29.83,29.83,44.45,44.45,22.31,22.31,1012.68,49.88,17.25
21/May/2022 03:00:00,23.93,23.93,45.22,45.22,69.16,69.16,14.71,14.71,1012.23,54.13,16.4
21/May/2022 04:00:00,37.35,37.35,48.4,48.4,85.75,85.75,10.96,10.96,1011.93,56.88,15.8
21/May/2022 05:00:00,37.16,37.16,44.61,44.61,81.77,81.77,7.8,7.8,1012.53,54.28,17.6
21/May/2022 06:00:00,19.61,19.61,28.04,28.04,47.65,47.65,14.33,14.33,1012.53,58.83,20.48
21/May/2022 07:00:00,26.36,26.36,26.78,26.78,53.14,53.14,12.65,12.65,1012.8,56.35,22.43
21/May/2022 08:00:00,32.98,32.98,25.41,25.41,58.39,58.39,16.71,16.71,1012.4,51.3,23.9
21/May/2022 09:00:00,35.36,35.36,22.16,22.16,57.52,57.52,23.57,23.57,1012.23,42.48,26.13
21/May/2022 10:00:00,19.05,19.05,11.07,11.07,30.12,30.12,38.99,38.99,1011.6,34.15,28.05
21/May/2022 11:00:00,7.67,7.67,9.82,9.82,17.49,17.49,44.19,44.19,1011.08,28.43,29.98
21/May/2022 12:00:00,3.1,3.1,11.84,11.84,14.94,14.94,52.94,52.94,1010.43,27.78,29.78
21/May/2022 13:00:00,1.14,1.14,13.98,13.98,15.11,15.11,54.51,54.51,1009.7,29.58,29.6
21/May/2022 14:00:00,2.08,2.08,19.57,19.57,21.65,21.65,56.78,56.78,1008.53,34.2,29.33
21/May/2022 15:00:00,1.82,1.82,25.89,25.89,27.71,27.71,55.06,55.06,1007.48,38.23,28.4
21/May/2022 16:00:00,1.86,1.86,32.89,32.89,34.76,34.76,50.57,50.57,1007.1,43.63,28
21/May/2022 17:00:00,2.34,2.34,25.38,25.38,27.73,27.73,47.88,47.88,1006.58,41.05,27.03
21/May/2022 18:00:00,1.99,1.99,36.16,36.16,38.15,38.15,43.86,43.86,1006.35,42.35,26.23
21/May/2022 19:00:00,2.8,2.8,39.82,39.82,42.63,42.63,38.67,38.67,1006.45,55.3,24.38
21/May/2022 20:00:00,26.35,26.35,65.1,65.1,91.45,91.45,14.85,14.85,1006.7,51.53,22.78
21/May/2022 21:00:00,43.61,43.61,60.96,60.96,104.58,104.58,12.99,12.99,1006.63,53.55,21.68
21/May/2022 22:00:00,43.73,43.73,57.69,57.69,101.42,101.42,10.76,10.76,1006.33,54.35,20.95
21/May/2022 23:00:00,24.09,24.09,43.69,43.69,67.78,67.78,15.47,15.47,1005.83,52.05,20.1
22/May/2022 00:00:00,22.44,22.44,31.72,31.72,54.17,54.17,18.78,18.78,1005.65,48.98,19.43
22/May/2022 01:00:00,20.89,20.89,26.38,26.38,47.27,47.27,21.3,21.3,1005.08,48.05,18.98
22/May/2022 02:00:00,21.37,21.37,31.29,31.29,52.66,52.66,18.13,18.13,1004.53,49.95,18.45
22/May/2022 03:00:00,23.75,23.75,37.44,37.44,61.19,61.19,14.45,14.45,1004.5,53.78,18.03
22/May/2022 04:00:00,37.81,37.81,44.09,44.09,81.9,81.9,11.21,11.21,1004.3,57.68,17.8
22/May/2022 05:00:00,24.28,24.28,38.49,38.49,62.78,62.78,10.49,10.49,1004.6,61.95,18.48
22/May/2022 06:00:00,26.84,26.84,30.89,30.89,57.73,57.73,10.64,10.64,1004.6,61.73,19.93
22/May/2022 07:00:00,35.47,35.47,34.52,34.52,69.98,69.98,8.03,8.03,1004.7,56.93,21.75
22/May/2022 08:00:00,38.95,38.95,25.49,25.49,64.43,64.43,21.42,21.42,1004.3,46.75,25.83
22/May/2022 09:00:00,32.5,32.5,19.45,19.45,51.95,51.95,28.04,28.04,1003.95,46.08,28.6
22/May/2022 10:00:00,55.58,55.58,8.38,8.38,63.95,63.95,40.22,40.22,1004.18,34.98,32.98
22/May/2022 11:00:00,9.8,9.8,10.18,10.18,19.98,19.98,45.23,45.23,1003.63,28.35,35.28
22/May/2022 12:00:00,,,,,,,,,1003.05,26.78,35.8
22/May/2022 13:00:00,3.94,3.94,21.17,21.17,25.11,25.11,54.92,54.92,1002.73,29.43,34.63
